cpd_id,category,old_formula,new_formula,formula_changed,old_charge,new_charge,charge_changed,old_stereo_defined,new_stereo_defined,old_stereo_potential,new_stereo_potential,old_smiles,new_smiles
cpd34134,canonicalization,C70H98CoN16O18P,C70H98CoN16O18P,no,0,0,no,18,18,20,20,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd34179,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd34182,stereo_gained,C8H11O5,C8H12O5,yes,-1,0,yes,0,1,1,1,COC1=C([O-])CC(O)(CO)CC1=O,COC1=C(O)C[C@](O)(CO)CC1=O
cpd34276,canonicalization,C40H44N20O27P4S4W,C40H44N20O27P4S4W,no,-4,-4,no,14,14,19,19,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C(S[W]4(=O)(S3)SC3=C(S4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C([S][W]4(=[O])([S]3)[S]C3=C([S]4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H]1N2
cpd34307,canonicalization,C61H89CoN11O15P,C61H89CoN11O15P,no,0,0,no,14,14,16,16,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH3])[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd34346,canonicalization,C10H10MoN5O8PS3,C10H10MoN5O8PS3,no,-3,-3,no,3,3,4,4,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C(S[Mo](=O)([O-])(=S)S3)[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C([S][Mo](=[O])([O-])(=[S])[S]3)[C@@H]1N2
cpd34381,canonicalization,C70H97CoN16O21P2,C70H97CoN16O21P2,no,-2,-2,no,18,18,20,20,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd34426,stereo_gained,C46H94O9P,C46H94O9P,no,-1,-1,no,7,8,9,9,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OC[C@H](O)CO)OCCC(C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OC[C@H](O)CO)OCC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
cpd34487,stereo_gained,C15H22O2,C15H22O2,no,0,0,no,4,5,5,5,CC1=C[C@H]2O[C@@H]3CC[C@@](C)(C34CO4)[C@@]2(C)CC1,CC1=C[C@H]2O[C@@H]3CC[C@](C)([C@@]2(C)CC1)[C@]31CO1
cpd34508,canonicalization,null,null,no,null,null,no,6,6,9,9,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c(C)c(C=O)c3C=2)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C5[C@H](C(=O)OC)C4=O)N2~1,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=Cc7c(C)c(C=O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C6=C2c4c(c(C)c([n]45)C=c13)C(=O)[C@H]2C(=O)OC
cpd34587,canonicalization,null,null,no,null,null,no,4,4,8,8,CCCc1c(C=O)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c(C(C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5CC4=O)N3~1)C=2,CCCc1c(C=O)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c(C(C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd34665,canonicalization,null,null,no,null,null,no,5,5,8,8,CCCc1c(C)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5CC4=O)N3~1)C=2,CCCc1c(C)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd34668,canonicalization,null,null,no,null,null,no,3,3,6,6,CCc1c(CO)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCc1c(CO)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd34742,canonicalization,C34H30FeN4O10,C34H30FeN4O10,no,-2,-2,no,2,2,3,3,Cc1c(CCC(=O)[O-])c2n3c1C=C1C(=O)[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-2]31N3C(=C4)C(=O)[C@](C)(CC(=O)[O-])[C+]3C=c3c(C)c(CCC(=O)[O-])c(n31)=C2,Cc1c(CCC(=O)[O-])c2[n]3c1C=C1C(=O)[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-2]31[N]3C(=C4)C(=O)[C@](C)(CC(=O)[O-])[C+]3C=c3c(C)c(CCC(=O)[O-])c([n]31)=C2
cpd34747,canonicalization,C70H94CoN18O20P2,C70H94CoN18O20P2,no,-3,-3,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8ccccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8ccccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd34751,canonicalization,null,null,no,null,null,no,8,8,9,9,C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C/C=C1/C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd34761,canonicalization,C35H34FeN4O6,C35H34FeN4O6,no,0,0,no,0,0,1,1,C=Cc1c(C)c2n3c1C=c1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CCC(=O)[O-])c4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4
cpd34773,canonicalization,C60H83CoN12O15P,C60H83CoN12O15P,no,-1,-1,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](Oc7ccccc7)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364C#N)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@@H](Oc7ccccc7)O[C@@H]5CO)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364[C]#N)[C@@H](CCC(N)=O)C2(C)C
cpd34815,canonicalization,C60H83CoN17O14P,C60H83CoN17O14P,no,-2,-2,no,12,12,14,14,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7nc(C)nc(N)c72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7nc(C)nc(N)c72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd34886,canonicalization,C69H96CoN16O18P,C69H96CoN16O18P,no,0,0,no,18,18,20,20,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd34983,canonicalization,null,null,no,null,null,no,2,2,3,3,CCc1c2c3n4c1C=c1c(CC(C)C)c(C(O)O)c5[nH]1~[Mg]41n4c(c(C(C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C(O)O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd35011,canonicalization,Cl2Cu,Cl2Cu,no,0,0,no,0,0,0,0,Cl[Cu]Cl,[Cl][Cu][Cl]
cpd35026,canonicalization,C61H86CoN13O14P,C61H86CoN13O14P,no,-1,-1,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8ccccc85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8ccccc85)[Co-3]364([CH3])[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd35028,canonicalization,C34H26FeN4O10,C34H26FeN4O10,no,-3,-3,no,3,3,4,4,Cc1c(CCC(=O)[O-])c2n3c1C=C1C(=O)[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-]31n3c(c(C)c(/C=C/C(=O)[O-])c3=C2)=CC2=[N+]1C(=C4)C(=O)[C@]2(C)CC(=O)[O-],Cc1c(CCC(=O)[O-])c2[n]3c1C=C1C(=O)[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-]31[n]3c(c(C)c(/C=C/C(=O)[O-])c3=C2)=CC2=[N+]1C(=C4)C(=O)[C@]2(C)CC(=O)[O-]
cpd35131,canonicalization,null,null,no,null,null,no,2,2,6,6,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c(C)c(C(C)=O)c3C=2)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5C(C(=O)OC)C4=O)N2~1,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=Cc7c(C)c(C(C)=O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2c4c(c(C)c([n]45)C=c13)C(=O)C2C(=O)OC
cpd35144,canonicalization,null,null,no,null,null,no,3,3,6,6,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c(C)c([C@@H](C)O)c3C=2)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N2~1,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=Cc7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd35168,canonicalization,C6H12HgN2O3S,C6H12HgN2O3S,no,0,0,no,1,1,1,1,C[Hg]SC[C@H]([NH3+])C(=O)NCC(=O)[O-],[CH3][Hg][S]C[C@H]([NH3+])C(=O)NCC(=O)[O-]
cpd35178,stereo_gained,C17H22O8,C17H22O8,no,0,0,no,7,8,8,8,CC(=O)O[C@@H]1[C@@H](O)[C@H]2O[C@@H]3C=C(C)C(=O)[C@@H](O)[C@]3(CO)[C@]1(C)C21CO1,CC(=O)O[C@@H]1[C@@H](O)[C@H]2O[C@@H]3C=C(C)C(=O)[C@@H](O)[C@]3(CO)[C@]1(C)[C@]21CO1
cpd35179,canonicalization,C60H87CoN11O15P,C60H87CoN11O15P,no,0,0,no,14,14,16,16,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH3])[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd35194,canonicalization,C40H44MoN20O27P4S4,C40H44MoN20O27P4S4,no,-4,-4,no,14,14,19,19,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C(S[Mo]4(=O)(S3)SC3=C(S4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C([S][Mo]4(=[O])([S]3)[S]C3=C([S]4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H]1N2
cpd35277,canonicalization,C63H86CoN14O15P,C63H86CoN14O15P,no,-2,-2,no,12,12,14,14,COc1cc2c(cc1C)n1c[n+]2[Co-3]234(C#N)N5C6=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C(=C(C)C8=[N+]2[C@@](C)([C@H]2[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]9[C@@H](O)[C@@H]1O[C@@H]9CO)C(=C(C)C5=C(CCC(N)=O)C6(C)C)N23)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)N74,COc1cc2c(cc1C)n1c[n+]2[Co-3]234([C]#N)[N]5C6=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C(=C(C)C8=[N+]2[C@@](C)([C@H]2[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]9[C@@H](O)[C@@H]1O[C@@H]9CO)C(=C(C)C5=C(CCC(N)=O)C6(C)C)[N]23)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)[N]74
cpd35324,canonicalization,C12H22O14Ti,C12H22O14Ti,no,0,0,no,4,4,9,9,OC1C[C@]2(O)CC(O)O[Ti]34(O1)(OC(O)C[C@](O)(CC(O)O3)[C@@H](O)O4)O[C@H]2O,OC1C[C@]2(O)CC(O)[O][Ti]34([O]1)([O]C(O)C[C@](O)(CC(O)[O]3)[C@@H](O)[O]4)[O][C@H]2O
cpd35386,canonicalization,C71H97CoN18O17P,C71H97CoN18O17P,no,-1,-1,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)ccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8cc(C)ccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd35389,canonicalization,C40H39FeN4O12,C40H39FeN4O12,no,-5,-5,no,4,4,5,5,Cc1c(CCC(=O)[O-])c2n3c1C=C1[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-2]31N3C(=C4)[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C+]3C=c3c(C)c(CCC(=O)[O-])c(n31)=C2,Cc1c(CCC(=O)[O-])c2[n]3c1C=C1[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])C4=[N+]1[Fe-2]31[N]3C(=C4)[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C+]3C=c3c(C)c(CCC(=O)[O-])c([n]31)=C2
cpd35424,canonicalization,C33H29FeN4O6,C33H29FeN4O6,no,-1,-1,no,0,0,1,1,C=CC1=C(C)C2=[N+](C1=O)[Fe]13N4C(=O)C(C)=C(C=C)C4=Cc4c(C)c(CCC(=O)[O-])c(n41)C=c1c(CCC(=O)[O-])c(C)c(n13)=C2,C=CC1=C(C)C2=[N+](C1=O)[Fe]13[N]4C(=O)C(C)=C(C=C)C4=Cc4c(C)c(CCC(=O)[O-])c([n]41)C=c1c(CCC(=O)[O-])c(C)c([n]13)=C2
cpd35471,canonicalization,null,null,no,null,null,no,3,3,6,6,CCCc1c(C)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCCc1c(C)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd35510,canonicalization,null,null,no,null,null,no,2,2,3,3,CCc1c2c3n4c1C=c1c(CC(C)C)c(CO)c5[nH]1~[Mg]41n4c(c(C(C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(CO)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd35529,canonicalization,null,null,no,null,null,no,2,2,2,2,C=Cc1c(C)c2n3c1C=c1c(C)c(CCC)c4[nH]1~[Mg]31n3c(c(CC)c5c3C(=C3[C@@H](CCC(=O)[O-])[C@H](C)C(=C2)N3~1)CC5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CCC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C3=C2CC(=O)c3c(CC)c([n]1c32)C=4
