cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles
cpd21123	4'-alpha-L-Ara4N-alpha-KDO-(2->4)-alpha-KDO-(2->6)-lipid IVA	C19883	kegg_xref	PROTONATION_DIFF	QIVGFRSPDCVBFZ-FMIAHSSQSA-J	QIVGFRSPDCVBFZ-FMIAHSSQSA-N	51351728	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)([O-])O[C@H]2OC[C@H]([NH3+])[C@H](O)[C@H]2O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@@]3(C[C@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O[C@@]4(C[C@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)C(=O)O)C(=O)O)OP(=O)(O)O[C@@H]5[C@@H]([C@H]([C@H](CO5)N)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O
cpd21124	Lipid IIA	C19884	kegg_xref	PROTONATION_DIFF	TYGQMXOPLFWYPM-ISFHUDAKSA-L	TYGQMXOPLFWYPM-ISFHUDAKSA-N	51351717	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])O[C@H]3OC[C@H]([NH3+])[C@H](O)[C@H]3O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O
cpd21130	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A	C19890	kegg_xref	PROTONATION_DIFF	LXMYMRJTVHRJDS-QKIYZXJESA-J	LXMYMRJTVHRJDS-QKIYZXJESA-N	56928130	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])O[C@H]1OC[C@H]([NH3+])[C@H](O)[C@H]1O	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@@]3(C[C@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O[C@@]4(C[C@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)C(=O)O)C(=O)O)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OP(=O)(O)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
cpd21137	Keramamine A	C19898	kegg_xref	PROTONATION_DIFF	FUCSLKWLLSEMDQ-SHIWRGCWSA-P	FUCSLKWLLSEMDQ-SHIWRGCWSA-N	14727313	O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CC[NH+](CCCC/C=C/CC1)C[C@@]31C[C@@H]3/C=C\CCCC[NH+]3[C@H]12	C1CCN2CC[C@H]3C(=C[C@@](CC/C=C/C1)([C@H]4[C@]3(C2)C[C@H]/5N4CCCC/C=C5)O)C6=NC=CC7=C6NC8=CC=CC=C78
cpd21138	Dolastatin 15	C19899	kegg_xref	PROTONATION_DIFF	LQKSHSFQQRCAFW-CTESYDLCSA-O	LQKSHSFQQRCAFW-CTESYDLCSA-N	56928131	COC1=CC(=O)N(C(=O)[C@@H](OC(=O)C2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH+](C)C)C(C)C)C(C)C)[C@H]1Cc1ccccc1	CC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCCC2C(=O)O[C@@H](C(C)C)C(=O)N3[C@H](C(=CC3=O)OC)CC4=CC=CC=C4)NC(=O)[C@H](C(C)C)N(C)C
cpd21156	Pateamine	C19917	kegg_xref	PROTONATION_DIFF	DSPNTLCJTJBXTD-IRNRRZNASA-P	DSPNTLCJTJBXTD-IRNRRZNASA-N	10053416	CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)[C@@H](C)C[C@@H]([NH3+])CC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\C[NH+](C)C	C[C@H]1C[C@H](CC(=O)O[C@H](C/C(=C/C=C\C(=O)O[C@@H](CC2=NC1=CS2)/C=C(\C)/C=C/C(=C/CN(C)C)/C)/C)C)N
cpd21184	(5<i>Z</i>)-7-carboxy-3-oxohept-5-enoyl-CoA	C19945	kegg_xref	PROTONATION_DIFF	IFFFDKYRRUVOFP-KIOIQADTSA-I	IFFFDKYRRUVOFP-KIOIQADTSA-N	46926112	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC(=O)[O-]	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC(=O)O)O
cpd21185	(5<i>Z</i>)-3,8-dioxooct-5-enoyl-CoA	C19946	kegg_xref	PROTONATION_DIFF	XYGQIZWAZKPGNV-ZVEAYUPDSA-J	XYGQIZWAZKPGNV-ZVEAYUPDSA-N	56928138	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC=O	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC=O)O
cpd21188	Acromelic acid A	C19949	kegg_xref	PROTONATION_DIFF	CWXNEBSQRIECMV-PJKMHFRUSA-L	CWXNEBSQRIECMV-PJKMHFRUSA-N	108086	O=C([O-])C[C@@H]1[C@@H](C(=O)[O-])[NH2+]C[C@@H]1c1ccc(C(=O)[O-])[nH]c1=O	C1[C@@H]([C@@H]([C@H](N1)C(=O)O)CC(=O)O)C2=CC=C(NC2=O)C(=O)O
cpd21194	Phomopsin A	C19955	kegg_xref	PROTONATION_DIFF	FAFRRYBYQKPKSY-AJSRVUJESA-M	FAFRRYBYQKPKSY-AJSRVUJESA-N	6438581	C=C(C)[C@@H]1NC(=O)[C@@H]([NH2+]C)[C@@H](O)c2cc(Cl)c(O)c(c2)O[C@](C)(CC)[C@@H](C(=O)N2CC=C[C@H]2C(=O)N/C(C(=O)N/C(=C/C(=O)[O-])C(=O)[O-])=C(\C)CC)NC1=O	CC/C(=C(\C(=O)N/C(=C/C(=O)O)/C(=O)O)/NC(=O)[C@@H]1C=CCN1C(=O)[C@@H]2[C@@](OC3=C(C(=CC(=C3)[C@@H]([C@@H](C(=O)N[C@H](C(=O)N2)C(=C)C)NC)O)Cl)O)(C)CC)/C
cpd21208	2'-deoxy-2-oxo-5'-O-({[(phosphonatooxy)phosphinato]oxy}phosphinato)-3-hydroadenosine	xref_resolved:chebi_xref=CHEBI:77897->CID86289402(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	UOACBPRDWRDEHJ-KVQBGUIXSA-K	UOACBPRDWRDEHJ-KVQBGUIXSA-J	86289402	Nc1[nH]c(=O)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
cpd21218	Ustalic acid	C19979	kegg_xref	PROTONATION_DIFF	KEGGPAWMZOAQMC-RYOQUFEFSA-L	KEGGPAWMZOAQMC-RYOQUFEFSA-N	56928144	O=C([O-])/C(=C1\OCO\C1=C(/C(=O)[O-])c1ccccc1)c1ccccc1	C1O/C(=C(\C(=O)O)/C2=CC=CC=C2)/C(=C(/C(=O)O)\C3=CC=CC=C3)/O1
cpd21221	(Spiro(3H-indole-3,7'(6'H)-(3,) (6)methano(1H)oxepino(4,3-b)pyrrol)-2(1H)-one,) 2'-ethyl-2',3',3'a, 4',8',8'a-hexahydro-1-methoxy-	C19982	kegg_xref	PROTONATION_DIFF	LDBVYQSHIPCQPT-CTSQFDBHSA-O	LDBVYQSHIPCQPT-CTSQFDBHSA-N	21589070	CC[C@H]1[NH2+][C@H]2C[C@@]3(C(=O)N(OC)c4ccccc43)[C@H]3C[C@@H]1[C@@H]2CO3	CC[C@@H]1[C@@H]2C[C@@H]3[C@]4(C[C@@H]([C@H]2CO3)N1)C5=CC=CC=C5N(C4=O)OC
cpd21222	(+)-alpha-Conhydrine	C19983	kegg_xref	PROTONATION_DIFF	VCCAAURNBULZRR-HTQZYQBOSA-O	VCCAAURNBULZRR-HTQZYQBOSA-N	11040809	CC[C@@H](O)[C@H]1CCCC[NH2+]1	CC[C@H]([C@H]1CCCCN1)O
cpd21228	Taxine B	C19989	kegg_xref	PROTONATION_DIFF	XMZFIBDTPOUHMW-UHFFFAOYSA-O	XMZFIBDTPOUHMW-UHFFFAOYSA-N	121443	C=C1C(OC(=O)CC(c2ccccc2)[NH+](C)C)CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(O)C12)C3(C)C	CC1=C2C(C(C3(CCC(C(=C)C3C(C(C2(C)C)(CC1=O)O)O)OC(=O)CC(C4=CC=CC=C4)N(C)C)C)O)OC(=O)C
cpd21235	Microcystin RA	C19996	kegg_xref	PROTONATION_DIFF	RVBWUYJOJNTTSZ-CGZJSGPVSA-M	RVBWUYJOJNTTSZ-CGZJSGPVSA-N	56928147	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C(=O)[O-])[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N1C	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CCCN=C(N)N)C(=O)O)C)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C
cpd21236	Microcystin YR	C19997	kegg_xref	PROTONATION_DIFF	OWHASZQTEFAUJC-GJRPNUFSSA-M	OWHASZQTEFAUJC-GJRPNUFSSA-N	6437088	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(=O)[O-])[C@H](C)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N1C	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC2=CC=C(C=C2)O)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C
cpd21244	DTX-4	C20005	kegg_xref	PROTONATION_DIFF	HGVSCTOLRDBUGU-YATGJHGASA-K	HGVSCTOLRDBUGU-YATGJHGASA-N	6441267	C=C1C(O)C2OC3(CCC(/C=C/C(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)OC/C(C)=C/C=C/CCOC(=O)C/C=C/CCC(O)CC(CC(O)C(OS(=O)(=O)[O-])C(O)COS(=O)(=O)[O-])OS(=O)(=O)[O-])CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C	CC1CCC2(CCCCO2)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)/C=C/C(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)OC/C(=C/C=C/CCOC(=O)C/C=C/CCC(CC(CC(C(C(COS(=O)(=O)O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)O)/C)O)O)C)O)O
cpd21245	Acanthifolic acid	C20006	kegg_xref	PROTONATION_DIFF	PBZVIYIWLYRXNM-ZGRMKTROSA-M	PBZVIYIWLYRXNM-ZGRMKTROSA-N	6440578	C=C1[C@@H](O)[C@@H]2O[C@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4C[C@@]5(C)S[C@H]5[C@@]5(O[C@H](C[C@@](C)(O)C(=O)[O-])CC[C@H]5O)O4)O3)CC[C@H]2O[C@@H]1C(O)C[C@H](C)[C@H]1O[C@@]2(CCCCO2)CC[C@H]1C	C[C@@H]1CC[C@]2(CCCCO2)O[C@@H]1[C@@H](C)CC([C@@H]3C(=C)[C@H]([C@H]4[C@H](O3)CC[C@]5(O4)CC[C@@H](O5)/C=C/[C@@H](C)[C@@H]6C[C@@]7([C@@H](S7)[C@@]8(O6)[C@@H](CC[C@H](O8)C[C@](C)(C(=O)O)O)O)C)O)O
cpd21247	Hoffmanniolide	C20008	kegg_xref	PROTONATION_DIFF	ZLGBCMITYMUWJS-LCSHLLEJSA-M	ZLGBCMITYMUWJS-LCSHLLEJSA-N	56928152	C=C(C/C(C)=C/C(O)CC(C)CC1CC/C=C\CCCC(O)/C=C/CCC(O)C(O)/C=C/C(=O)O1)CC(O)C(O)C[C@H]1O[C@@H](CC(O)CCO)[C@H](OS(=O)(=O)[O-])[C@H](O)[C@@H]1O	CC(CC1CC/C=C\CCCC(/C=C/CCC(C(/C=C/C(=O)O1)O)O)O)CC(/C=C(\C)/CC(=C)CC(C(C[C@@H]2[C@H]([C@H]([C@H]([C@@H](O2)CC(CCO)O)OS(=O)(=O)O)O)O)O)O)O
cpd21249	Anatibant	C20010	kegg_xref	PROTONATION_DIFF	XUHBBTKJWIBQMY-MHZLTWQESA-O	XUHBBTKJWIBQMY-MHZLTWQESA-N	9831652	Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)c4ccc(C(N)=[NH2+])cc4)c3Cl)c2n1	CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)C5=CC=C(C=C5)C(=N)N)Cl)C
cpd21250	Homoyessotoxin	C20011	kegg_xref	PROTONATION_DIFF	RVOXLHZDVJPIKK-SMEADMTJSA-L	RVOXLHZDVJPIKK-SMEADMTJSA-N	6440330	C=CCC(=C)/C=C/[C@@](C)(O)[C@H]1O[C@@H]2C[C@@H]3O[C@@H]4C[C@@H]5O[C@@H]6C[C@@H]7O[C@@H]8C[C@@H]9O[C@@H]%10C[C@@H]%11O[C@](C)(CCCOS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])C[C@H]%11O[C@H]%10C[C@H]9O[C@H]8CC[C@@]7(C)O[C@@]6(C)CC[C@H](C)[C@H]5O[C@H]4[C@@H](O)[C@@]3(C)O[C@H]2CC1=C	C[C@H]1CC[C@]2([C@@H](C[C@H]3[C@](O2)(CC[C@H]4[C@H](O3)C[C@H]5[C@H](O4)C[C@H]6[C@H](O5)C[C@H]7[C@H](O6)C[C@@H]([C@@](O7)(C)CCCOS(=O)(=O)O)OS(=O)(=O)O)C)O[C@@H]8[C@@H]1O[C@@H]9[C@@H](C8)O[C@H]1C[C@@H]2[C@H](CC(=C)[C@H](O2)[C@@](C)(/C=C/C(=C)CC=C)O)O[C@@]1([C@@H]9O)C)C
cpd21257	GTX5	C20018	kegg_xref	PROTONATION_DIFF	JKKCSFJSULZNDN-HGRQIUPRSA-O	JKKCSFJSULZNDN-HGRQIUPRSA-N	49789073	NC1=[NH+][C@@]23[C@@H](N1)[C@H](COC(=O)NS(=O)(=O)[O-])NC(=[NH2+])N2CCC3(O)O	C1CN2C(=N[C@H]([C@H]3[C@]2(C1(O)O)NC(=N3)N)COC(=O)NS(=O)(=O)O)N
cpd21260	Decarbamoylsaxitoxin	C20021	kegg_xref	PROTONATION_DIFF	VRRIYZJUSNMZMP-PJPYAQQDSA-P	VRRIYZJUSNMZMP-PJPYAQQDSA-N	21117969	[NH2+]=C1N[C@H]2[C@H](CO)NC(=[NH2+])N3CCC(O)(O)[C@]23N1	C1CN2C(=N[C@H]([C@H]3[C@]2(C1(O)O)NC(=N3)N)CO)N
cpd21263	Prorocentrolide B	C20024	kegg_xref	PROTONATION_DIFF	BXYQRBXDKUWXRI-DDJQJXGDSA-M	BXYQRBXDKUWXRI-DDJQJXGDSA-N	56928158	C=C1CCCC2OC(CC3=CC4/C(C)=C/CC(C)CC(/C=C(\C)C(O)C5CC(O)C(O)C(CCC(O)/C=C/C(C)=C/CCC6=NCCC(C3)C64C)O5)OC(=O)CC3OC(C(O)C1)C(O)C3OS(=O)(=O)[O-])CC(O)C2O	CC1C/C=C(/C2C=C3CC4C2(C(=NCC4)CC/C=C(/C=C/C(CCC5C(C(CC(O5)C(/C(=C/C(C1)OC(=O)CC6C(C(C(O6)C(CC(=C)CCCC7C(C(CC(C3)O7)O)O)O)O)OS(=O)(=O)O)/C)O)O)O)O)\C)C)\C
cpd21265	11-Deoxytetrodotoxin	C20026	kegg_xref	PROTONATION_DIFF	XXUFXWUHBMGUMY-FDOMXQSUSA-O	XXUFXWUHBMGUMY-FDOMXQSUSA-N	163911	C[C@]1(O)[C@@H]2O[C@]3(O)O[C@H]1C(O)[C@@]1([NH+]=C(N)N[C@@H](O)[C@@H]21)[C@@H]3O	C[C@@]1([C@H]2[C@@H]3[C@@H](N=C(N[C@]34[C@@H]([C@](O2)(O[C@H]1C4O)O)O)N)O)O
cpd21267	Ostreocin D	C20028	kegg_xref	PROTONATION_DIFF	QJZSVGZHSZCZHY-YNRYLGGCSA-O	QJZSVGZHSZCZHY-YNRYLGGCSA-N	56928159	C=C(/C=C\C[C@@H](O)[C@@H](O)[C@H](O)C/C=C/C=C\[C@@H](O)C[C@@H]1O[C@H](C[C@@H](O)[C@H](O)C[C@H]2O[C@H]([C@H](O)[C@H](O)CC[C@H](O)/C=C/[C@H](C)[C@@H](O)C[C@]3(O)O[C@H](C(O)[C@@H](O)CCCCCCC[C@@]45C[C@@H](C)C[C@@](C)(O4)[C@@H](CCCCCCC[C@@H](O)C[C@H](O)[C@@H](O)[C@H](O)[C@H]4O[C@H](C[C@H](O)[C@H](O)/C(C)=C/[C@H](O)CC[C@H](O)C(=O)N/C=C/C(=O)NCCCO)[C@H](O)[C@@H](O)[C@@H]4O)O5)C[C@@H](O)[C@H]3O)C[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@H](O)[C@@H](O)[C@H](O)[C@H](C)C[C@H]1O[C@H](/C=C\[C@@H](O)[C@H](O)C[C@@H]2C[C@@H]3C[C@H](O2)[C@@H](CC[C@H]2O[C@H](C[NH3+])C[C@H]2O)O3)[C@@H](O)[C@H](O)[C@H]1O	C[C@H]1C[C@@]2([C@H](O[C@](C1)(O2)CCCCCCC[C@@H](C([C@@H]3C[C@H]([C@H]([C@@](O3)(C[C@@H]([C@@H](C)/C=C/[C@H](CC[C@H]([C@H]([C@@H]4C[C@H]([C@@H]([C@H](O4)C[C@H]([C@@H](C[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)C[C@@H](/C=C\C=C\C[C@H]([C@@H]([C@@H](C/C=C\C(=C)CC[C@@H]([C@H]([C@@H]([C@H](C)C[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)/C=C\[C@H]([C@@H](C[C@@H]7C[C@@H]8C[C@H](O7)[C@H](O8)CC[C@@H]9[C@@H](C[C@H](O9)CN)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)CCCCCCC[C@H](C[C@@H]([C@H]([C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)C[C@@H]([C@@H](/C(=C/[C@@H](CC[C@@H](C(=O)N/C=C/C(=O)NCCCO)O)O)/C)O)O)O)O)O)O)O)O)O)C
cpd21269	Dermorphin	C20030	kegg_xref	PROTONATION_DIFF	FHZPGIUBXYVUOY-VWGYHWLBSA-O	FHZPGIUBXYVUOY-VWGYHWLBSA-N	5485199	C[C@@H](NC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O	C[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)O)N
cpd21270	PTX 251D	C20031	kegg_xref	PROTONATION_DIFF	OKTQTXDNHCOLHT-AJKPHIATSA-O	OKTQTXDNHCOLHT-AJKPHIATSA-N	6440480	CCCC[C@@H](C)/C=C1\C[NH+]2CCC[C@H]2[C@@](C)(O)C1	CCCC[C@@H](C)/C=C\1/C[C@]([C@@H]2CCCN2C1)(C)O
cpd21272	Pumiliotoxin A	C20033	kegg_xref	PROTONATION_DIFF	CUBVJLHFQCEJGM-SZIIBLSRSA-O	CUBVJLHFQCEJGM-SZIIBLSRSA-N	10979740	CC[C@H](O)/C(C)=C/C[C@@H](C)/C=C1\C[NH+]2CCC[C@H]2[C@@](C)(O)C1	CC[C@@H](/C(=C/C[C@@H](C)/C=C\1/C[C@]([C@@H]2CCCN2C1)(C)O)/C)O
cpd21273	Allopumiliotoxin 267A	C20034	kegg_xref	PROTONATION_DIFF	LWXKAVPXEDNHLL-VRUXTKGDSA-O	LWXKAVPXEDNHLL-VRUXTKGDSA-N	5470308	CCCC[C@@H](C)/C=C1\C[NH+]2CCC[C@H]2[C@@](C)(O)[C@@H]1O	CCCC[C@@H](C)/C=C/1\CN2CCC[C@H]2[C@@]([C@@H]1O)(C)O
cpd21287	Apamin	C20048	kegg_xref	PROTONATION_DIFF	YVIIHEKJCKCXOB-TUCDZDCPSA-Q	YVIIHEKJCKCXOB-TUCDZDCPSA-N	56928162	CC(C)C[C@@H]1NC(=O)C(C)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CCCC[NH3+])NC(=O)C2CSSCC(C(=O)NC(CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc3c[nH]cn3)C(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)[C@H](C)NC(=O)[C@H](CSSCC([NH3+])C(=O)NC(CC(N)=O)C(=O)N2)NC1=O	C[C@H]1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@@H](CSSCC(C(=O)NC(C(=O)N2)CC(=O)N)N)C(=O)N1)CC(C)C)C)[C@H](C)O)CCC(=O)O)C)CCCCN)C(=O)NC(CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N)CCCNC(=N)N)CCCNC(=N)N
cpd21317	Contulakin G	C20084	kegg_xref	PROTONATION_DIFF	UTQHLYJFMFKSGI-UBINZTMLSA-M	UTQHLYJFMFKSGI-UBINZTMLSA-N	56928166	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)C(C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CO)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C1NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)[O-]	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O[C@@H]3C([C@H]([C@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)NC(=O)C)NC(=O)C(C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]5CCC(=O)N5
