ID	DATABASE	MNX
G06976	KEGG	MNXM517284
G06977	KEGG	MNXM517285
G06979	KEGG	MNXM517286
G06980	KEGG	MNXM517287
G06981	KEGG	MNXM517288
G06983	KEGG	MNXM517289
G06984	KEGG	MNXM517290
G06985	KEGG	MNXM517291
G06986	KEGG	MNXM517292
G06987	KEGG	MNXM517293
G06988	KEGG	MNXM517294
G06989	KEGG	MNXM517295
G06990	KEGG	MNXM517296
G06991	KEGG	MNXM517297
G06992	KEGG	MNXM517298
G06993	KEGG	MNXM517299
G06994	KEGG	MNXM517300
G06995	KEGG	MNXM517301
G06996	KEGG	MNXM517302
G06997	KEGG	MNXM517303
G06998	KEGG	MNXM517304
G06999	KEGG	MNXM517305
G07000	KEGG	MNXM517306
G07002	KEGG	MNXM517307
G07003	KEGG	MNXM517308
G07004	KEGG	MNXM517309
G07005	KEGG	MNXM517310
G07006	KEGG	MNXM517311
G07007	KEGG	MNXM517312
G07009	KEGG	MNXM517313
G07010	KEGG	MNXM517314
G07011	KEGG	MNXM517315
G07012	KEGG	MNXM517316
G07013	KEGG	MNXM517317
G07014	KEGG	MNXM517318
G07016	KEGG	MNXM517319
G07017	KEGG	MNXM517320
G07018	KEGG	MNXM517321
G07019	KEGG	MNXM517322
G07021	KEGG	MNXM517323
G07022	KEGG	MNXM517324
G07023	KEGG	MNXM517325
G07025	KEGG	MNXM517326
G07026	KEGG	MNXM517327
G07027	KEGG	MNXM517328
G07028	KEGG	MNXM517329
G07029	KEGG	MNXM517330
G07030	KEGG	MNXM517331
G07031	KEGG	MNXM517332
G07032	KEGG	MNXM517333
G07033	KEGG	MNXM517334
G07035	KEGG	MNXM517335
G07036	KEGG	MNXM517336
G07037	KEGG	MNXM517337
G07038	KEGG	MNXM517338
G07039	KEGG	MNXM517339
G07042	KEGG	MNXM517340
G07043	KEGG	MNXM517341
G07044	KEGG	MNXM517342
G07045	KEGG	MNXM517343
G07046	KEGG	MNXM517344
G07047	KEGG	MNXM517345
G07048	KEGG	MNXM517346
G07049	KEGG	MNXM517347
G07050	KEGG	MNXM517348
G07051	KEGG	MNXM517349
G07053	KEGG	MNXM517350
G07055	KEGG	MNXM517351
G07056	KEGG	MNXM517352
G07057	KEGG	MNXM517353
G07058	KEGG	MNXM517354
G07059	KEGG	MNXM517355
G07060	KEGG	MNXM517356
G07061	KEGG	MNXM517357
G07062	KEGG	MNXM517358
G07063	KEGG	MNXM517359
G07064	KEGG	MNXM517360
G07065	KEGG	MNXM517361
G07066	KEGG	MNXM517362
G07067	KEGG	MNXM517363
G07068	KEGG	MNXM517364
G07069	KEGG	MNXM517365
G07070	KEGG	MNXM517366
G07071	KEGG	MNXM517367
G07072	KEGG	MNXM517368
G07073	KEGG	MNXM517369
G07074	KEGG	MNXM517370
G07075	KEGG	MNXM517371
G07076	KEGG	MNXM517372
G07078	KEGG	MNXM517373
G07079	KEGG	MNXM517374
G07080	KEGG	MNXM517375
G07081	KEGG	MNXM517376
G07082	KEGG	MNXM517377
G07084	KEGG	MNXM517378
G07085	KEGG	MNXM517379
G07086	KEGG	MNXM517380
G07087	KEGG	MNXM517381
G07088	KEGG	MNXM517382
G07089	KEGG	MNXM517383
G07090	KEGG	MNXM517384
G07092	KEGG	MNXM517385
G07093	KEGG	MNXM517386
G07094	KEGG	MNXM517387
G07096	KEGG	MNXM517388
G07097	KEGG	MNXM517389
G07098	KEGG	MNXM517390
G07099	KEGG	MNXM517391
G07101	KEGG	MNXM517392
G07102	KEGG	MNXM517393
G07103	KEGG	MNXM517394
G07104	KEGG	MNXM517395
G07107	KEGG	MNXM517396
G07108	KEGG	MNXM517397
G07109	KEGG	MNXM517398
G07110	KEGG	MNXM517399
G07111	KEGG	MNXM517400
G07112	KEGG	MNXM517401
G07113	KEGG	MNXM517402
G07114	KEGG	MNXM517403
G07117	KEGG	MNXM517404
G07119	KEGG	MNXM517405
G07120	KEGG	MNXM517406
G07121	KEGG	MNXM517407
G07122	KEGG	MNXM517408
G07125	KEGG	MNXM517409
G07126	KEGG	MNXM517410
G07127	KEGG	MNXM517411
G07128	KEGG	MNXM517412
G07129	KEGG	MNXM517413
G07130	KEGG	MNXM517414
G07132	KEGG	MNXM517415
G07133	KEGG	MNXM517416
G07134	KEGG	MNXM517417
G07136	KEGG	MNXM517418
G07137	KEGG	MNXM517419
G07138	KEGG	MNXM517420
G07139	KEGG	MNXM517421
G07140	KEGG	MNXM517422
G07141	KEGG	MNXM517423
G07142	KEGG	MNXM517424
G07144	KEGG	MNXM517425
G07145	KEGG	MNXM517426
G07146	KEGG	MNXM517427
G07148	KEGG	MNXM517428
G07150	KEGG	MNXM517429
G07151	KEGG	MNXM517430
G07154	KEGG	MNXM517431
G07155	KEGG	MNXM517432
G07157	KEGG	MNXM517433
G07158	KEGG	MNXM517434
G07159	KEGG	MNXM517435
G07160	KEGG	MNXM517436
G07161	KEGG	MNXM517437
G07162	KEGG	MNXM517438
G07163	KEGG	MNXM517439
G07164	KEGG	MNXM517440
G07165	KEGG	MNXM517441
G07166	KEGG	MNXM517442
G07167	KEGG	MNXM517443
G07168	KEGG	MNXM517444
G07169	KEGG	MNXM517445
G07170	KEGG	MNXM517446
G07172	KEGG	MNXM517447
G07173	KEGG	MNXM517448
G07174	KEGG	MNXM517449
G07175	KEGG	MNXM517450
G07176	KEGG	MNXM517451
G07177	KEGG	MNXM517452
G07178	KEGG	MNXM517453
G07179	KEGG	MNXM517454
G07180	KEGG	MNXM517455
G07181	KEGG	MNXM517456
G07182	KEGG	MNXM517457
G07185	KEGG	MNXM517458
G07187	KEGG	MNXM517459
G07188	KEGG	MNXM517460
G07189	KEGG	MNXM517461
G07190	KEGG	MNXM517462
G07191	KEGG	MNXM517463
G07192	KEGG	MNXM517464
G07193	KEGG	MNXM517465
G07195	KEGG	MNXM517466
G07196	KEGG	MNXM517467
G07197	KEGG	MNXM517468
G07198	KEGG	MNXM517469
G07199	KEGG	MNXM517470
G07201	KEGG	MNXM517471
G07205	KEGG	MNXM517472
G07207	KEGG	MNXM517473
G07208	KEGG	MNXM517474
G07209	KEGG	MNXM517475
G07210	KEGG	MNXM517476
G07211	KEGG	MNXM517477
G07212	KEGG	MNXM517478
G07213	KEGG	MNXM517479
G07215	KEGG	MNXM517480
G07216	KEGG	MNXM517481
G07217	KEGG	MNXM517482
G07218	KEGG	MNXM517483
G07219	KEGG	MNXM517484
G07220	KEGG	MNXM517485
G07221	KEGG	MNXM517486
G07222	KEGG	MNXM517487
G07223	KEGG	MNXM517488
G07224	KEGG	MNXM517489
G07225	KEGG	MNXM517490
G07226	KEGG	MNXM517491
G07227	KEGG	MNXM517492
G07228	KEGG	MNXM517493
G07229	KEGG	MNXM517494
G07231	KEGG	MNXM517495
G07232	KEGG	MNXM517496
G07233	KEGG	MNXM517497
G07234	KEGG	MNXM517498
G07235	KEGG	MNXM517499
G07236	KEGG	MNXM517500
G07237	KEGG	MNXM517501
G07238	KEGG	MNXM517502
G07239	KEGG	MNXM517503
G07240	KEGG	MNXM517504
G07241	KEGG	MNXM517505
G07242	KEGG	MNXM517506
G07243	KEGG	MNXM517507
G07244	KEGG	MNXM517508
G07245	KEGG	MNXM517509
G07246	KEGG	MNXM517510
G07247	KEGG	MNXM517511
G07248	KEGG	MNXM517512
G07249	KEGG	MNXM517513
G07251	KEGG	MNXM517514
G07252	KEGG	MNXM517515
G07254	KEGG	MNXM517516
G07255	KEGG	MNXM517517
G07256	KEGG	MNXM517518
G07258	KEGG	MNXM517519
G07259	KEGG	MNXM517520
G07261	KEGG	MNXM517521
G07263	KEGG	MNXM517522
G07266	KEGG	MNXM517523
G07267	KEGG	MNXM517524
G07268	KEGG	MNXM517525
G07269	KEGG	MNXM517526
G07270	KEGG	MNXM517527
G07272	KEGG	MNXM517528
G07273	KEGG	MNXM517529
G07274	KEGG	MNXM517530
G07275	KEGG	MNXM517531
G07276	KEGG	MNXM517532
G07277	KEGG	MNXM517533
G07278	KEGG	MNXM517534
G07279	KEGG	MNXM517535
G07280	KEGG	MNXM517536
G07281	KEGG	MNXM517537
G07282	KEGG	MNXM517538
G07283	KEGG	MNXM517539
G07284	KEGG	MNXM517540
G07285	KEGG	MNXM517541
G07286	KEGG	MNXM517542
G07288	KEGG	MNXM517543
G07289	KEGG	MNXM517544
G07290	KEGG	MNXM517545
G07291	KEGG	MNXM517546
G07292	KEGG	MNXM517547
G07293	KEGG	MNXM517548
G07294	KEGG	MNXM517549
G07295	KEGG	MNXM517550
G07297	KEGG	MNXM517551
G07298	KEGG	MNXM517552
G07299	KEGG	MNXM517553
G07300	KEGG	MNXM517554
G07301	KEGG	MNXM517555
G07302	KEGG	MNXM517556
G07303	KEGG	MNXM517557
G07304	KEGG	MNXM517558
G07306	KEGG	MNXM517559
G07307	KEGG	MNXM517560
G07308	KEGG	MNXM517561
G07310	KEGG	MNXM517562
G07311	KEGG	MNXM517563
G07312	KEGG	MNXM517564
G07314	KEGG	MNXM517565
G07315	KEGG	MNXM517566
G07316	KEGG	MNXM517567
G07317	KEGG	MNXM517568
G07320	KEGG	MNXM517569
G07321	KEGG	MNXM517570
G07322	KEGG	MNXM517571
G07323	KEGG	MNXM517572
G07324	KEGG	MNXM517573
G07325	KEGG	MNXM517574
G07326	KEGG	MNXM517575
G07327	KEGG	MNXM517576
G07328	KEGG	MNXM517577
G07330	KEGG	MNXM517578
G07331	KEGG	MNXM517579
G07333	KEGG	MNXM517580
G07334	KEGG	MNXM517581
G07336	KEGG	MNXM517582
G07337	KEGG	MNXM517583
G07338	KEGG	MNXM517584
G07339	KEGG	MNXM517585
G07340	KEGG	MNXM517586
G07341	KEGG	MNXM517587
G07342	KEGG	MNXM517588
G07345	KEGG	MNXM517589
G07347	KEGG	MNXM517590
G07348	KEGG	MNXM517591
G07349	KEGG	MNXM517592
G07350	KEGG	MNXM517593
G07351	KEGG	MNXM517594
G07352	KEGG	MNXM517595
G07353	KEGG	MNXM517596
G07354	KEGG	MNXM517597
G07355	KEGG	MNXM517598
G07358	KEGG	MNXM517599
G07359	KEGG	MNXM517600
G07360	KEGG	MNXM517601
G07361	KEGG	MNXM517602
G07363	KEGG	MNXM517603
G07364	KEGG	MNXM517604
G07365	KEGG	MNXM517605
G07367	KEGG	MNXM517606
G07369	KEGG	MNXM517607
G07370	KEGG	MNXM517608
G07371	KEGG	MNXM517609
G07372	KEGG	MNXM517610
G07373	KEGG	MNXM517611
G07374	KEGG	MNXM517612
G07375	KEGG	MNXM517613
G07377	KEGG	MNXM517614
G07378	KEGG	MNXM517615
G07379	KEGG	MNXM517616
G07380	KEGG	MNXM517617
G07381	KEGG	MNXM517618
G07382	KEGG	MNXM517619
G07383	KEGG	MNXM517620
G07384	KEGG	MNXM517621
G07386	KEGG	MNXM517622
G07388	KEGG	MNXM517623
G07389	KEGG	MNXM517624
G07390	KEGG	MNXM517625
G07391	KEGG	MNXM517626
G07392	KEGG	MNXM517627
G07394	KEGG	MNXM517628
G07396	KEGG	MNXM517629
G07398	KEGG	MNXM517630
G07399	KEGG	MNXM517631
G07400	KEGG	MNXM517632
G07401	KEGG	MNXM517633
G07402	KEGG	MNXM517634
G07404	KEGG	MNXM517635
G07405	KEGG	MNXM517636
G07407	KEGG	MNXM517637
G07408	KEGG	MNXM517638
G07409	KEGG	MNXM517639
G07410	KEGG	MNXM517640
G07411	KEGG	MNXM517641
G07412	KEGG	MNXM517642
G07413	KEGG	MNXM517643
G07414	KEGG	MNXM517644
G07415	KEGG	MNXM517645
G07416	KEGG	MNXM517646
G07420	KEGG	MNXM517647
G07423	KEGG	MNXM517648
G07424	KEGG	MNXM517649
G07425	KEGG	MNXM517650
G07426	KEGG	MNXM517651
G07427	KEGG	MNXM517652
G07428	KEGG	MNXM517653
G07429	KEGG	MNXM517654
G07430	KEGG	MNXM517655
G07431	KEGG	MNXM517656
G07432	KEGG	MNXM517657
G07433	KEGG	MNXM517658
G07434	KEGG	MNXM517659
G07435	KEGG	MNXM517660
G07437	KEGG	MNXM517661
G07439	KEGG	MNXM517662
G07440	KEGG	MNXM517663
G07442	KEGG	MNXM517664
G07443	KEGG	MNXM517665
G07445	KEGG	MNXM517666
G07447	KEGG	MNXM517667
G07448	KEGG	MNXM517668
G07449	KEGG	MNXM517669
G07450	KEGG	MNXM517670
G07451	KEGG	MNXM517671
G07453	KEGG	MNXM517672
G07454	KEGG	MNXM517673
G07455	KEGG	MNXM517674
G07457	KEGG	MNXM517675
G07458	KEGG	MNXM517676
G07459	KEGG	MNXM517677
G07460	KEGG	MNXM517678
G07461	KEGG	MNXM517679
G07462	KEGG	MNXM517680
G07465	KEGG	MNXM517681
G07466	KEGG	MNXM517682
G07467	KEGG	MNXM517683
G07468	KEGG	MNXM517684
G07470	KEGG	MNXM517685
G07472	KEGG	MNXM517686
G07473	KEGG	MNXM517687
G07474	KEGG	MNXM517688
G07475	KEGG	MNXM517689
G07476	KEGG	MNXM517690
G07477	KEGG	MNXM517691
G07480	KEGG	MNXM517692
G07481	KEGG	MNXM517693
G07482	KEGG	MNXM517694
G07483	KEGG	MNXM517695
G07484	KEGG	MNXM517696
G07485	KEGG	MNXM517697
G07486	KEGG	MNXM517698
G07487	KEGG	MNXM517699
G07490	KEGG	MNXM517700
G07491	KEGG	MNXM517701
G07492	KEGG	MNXM517702
G07493	KEGG	MNXM517703
G07494	KEGG	MNXM517704
G07496	KEGG	MNXM517705
G07497	KEGG	MNXM517706
G07498	KEGG	MNXM517707
G07499	KEGG	MNXM517708
G07500	KEGG	MNXM517709
G07502	KEGG	MNXM517710
G07503	KEGG	MNXM517711
G07504	KEGG	MNXM517712
G07506	KEGG	MNXM517713
G07508	KEGG	MNXM517714
G07509	KEGG	MNXM517715
G07510	KEGG	MNXM517716
G07511	KEGG	MNXM517717
G07512	KEGG	MNXM517718
G07513	KEGG	MNXM517719
G07515	KEGG	MNXM517720
G07517	KEGG	MNXM517721
G07518	KEGG	MNXM517722
G07519	KEGG	MNXM517723
G07520	KEGG	MNXM517724
G07521	KEGG	MNXM517725
G07522	KEGG	MNXM517726
G07525	KEGG	MNXM517727
G07526	KEGG	MNXM517728
G07530	KEGG	MNXM517729
G07531	KEGG	MNXM517730
G07532	KEGG	MNXM517731
G07534	KEGG	MNXM517732
G07535	KEGG	MNXM517733
G07536	KEGG	MNXM517734
G07537	KEGG	MNXM517735
G07538	KEGG	MNXM517736
G07539	KEGG	MNXM517737
G07540	KEGG	MNXM517738
G07541	KEGG	MNXM517739
G07543	KEGG	MNXM517740
G07544	KEGG	MNXM517741
G07545	KEGG	MNXM517742
G07546	KEGG	MNXM517743
G07547	KEGG	MNXM517744
G07550	KEGG	MNXM517745
G07551	KEGG	MNXM517746
G07552	KEGG	MNXM517747
G07553	KEGG	MNXM517748
G07554	KEGG	MNXM517749
G07555	KEGG	MNXM517750
G07556	KEGG	MNXM517751
G07559	KEGG	MNXM517752
G07560	KEGG	MNXM517753
G07561	KEGG	MNXM517754
G07562	KEGG	MNXM517755
G07564	KEGG	MNXM517756
G07565	KEGG	MNXM517757
G07566	KEGG	MNXM517758
G07567	KEGG	MNXM517759
G07568	KEGG	MNXM517760
G07570	KEGG	MNXM517761
G07571	KEGG	MNXM517762
G07572	KEGG	MNXM517763
G07573	KEGG	MNXM517764
G07574	KEGG	MNXM517765
G07575	KEGG	MNXM517766
G07577	KEGG	MNXM517767
G07579	KEGG	MNXM517768
G07580	KEGG	MNXM517769
G07581	KEGG	MNXM517770
G07582	KEGG	MNXM517771
G07584	KEGG	MNXM517772
G07585	KEGG	MNXM517773
G07586	KEGG	MNXM517774
G07587	KEGG	MNXM517775
G07588	KEGG	MNXM517776
G07589	KEGG	MNXM517777
G07590	KEGG	MNXM517778
G07591	KEGG	MNXM517779
G07592	KEGG	MNXM517780
G07593	KEGG	MNXM517781
G07594	KEGG	MNXM517782
G07595	KEGG	MNXM517783
G07596	KEGG	MNXM517784
G07597	KEGG	MNXM517785
G07598	KEGG	MNXM517786
G07599	KEGG	MNXM517787
G07601	KEGG	MNXM517788
G07602	KEGG	MNXM517789
G07603	KEGG	MNXM517790
G07604	KEGG	MNXM517791
G07605	KEGG	MNXM517792
G07606	KEGG	MNXM517793
G07607	KEGG	MNXM517794
G07608	KEGG	MNXM517795
G07609	KEGG	MNXM517796
G07610	KEGG	MNXM517797
G07611	KEGG	MNXM517798
G07612	KEGG	MNXM517799
G07613	KEGG	MNXM517800
G07614	KEGG	MNXM517801
G07616	KEGG	MNXM517802
G07617	KEGG	MNXM517803
G07618	KEGG	MNXM517804
G07620	KEGG	MNXM517805
G07621	KEGG	MNXM517806
G07622	KEGG	MNXM517807
G07623	KEGG	MNXM517808
G07624	KEGG	MNXM517809
G07625	KEGG	MNXM517810
G07626	KEGG	MNXM517811
G07627	KEGG	MNXM517812
G07628	KEGG	MNXM517813
G07629	KEGG	MNXM517814
G07630	KEGG	MNXM517815
G07631	KEGG	MNXM517816
G07632	KEGG	MNXM517817
G07633	KEGG	MNXM517818
G07634	KEGG	MNXM517819
G07635	KEGG	MNXM517820
G07637	KEGG	MNXM517821
G07638	KEGG	MNXM517822
G07639	KEGG	MNXM517823
G07640	KEGG	MNXM517824
G07641	KEGG	MNXM517825
G07642	KEGG	MNXM517826
G07643	KEGG	MNXM517827
G07644	KEGG	MNXM517828
G07645	KEGG	MNXM517829
G07646	KEGG	MNXM517830
G07647	KEGG	MNXM517831
G07648	KEGG	MNXM517832
G07649	KEGG	MNXM517833
G07650	KEGG	MNXM517834
G07651	KEGG	MNXM517835
G07652	KEGG	MNXM517836
G07653	KEGG	MNXM517837
G07655	KEGG	MNXM517838
G07656	KEGG	MNXM517839
G07657	KEGG	MNXM517840
G07658	KEGG	MNXM517841
G07659	KEGG	MNXM517842
G07660	KEGG	MNXM517843
G07661	KEGG	MNXM517844
G07662	KEGG	MNXM517845
G07663	KEGG	MNXM517846
G07664	KEGG	MNXM517847
G07665	KEGG	MNXM517848
G07670	KEGG	MNXM517849
G07671	KEGG	MNXM517850
G07672	KEGG	MNXM517851
G07673	KEGG	MNXM517852
G07676	KEGG	MNXM517853
G07678	KEGG	MNXM517854
G07679	KEGG	MNXM517855
G07680	KEGG	MNXM517856
G07682	KEGG	MNXM517857
G07683	KEGG	MNXM517858
G07684	KEGG	MNXM517859
G07685	KEGG	MNXM517860
G07686	KEGG	MNXM517861
G07687	KEGG	MNXM517862
G07688	KEGG	MNXM517863
G07689	KEGG	MNXM517864
G07690	KEGG	MNXM517865
G07692	KEGG	MNXM517866
G07693	KEGG	MNXM517867
G07694	KEGG	MNXM517868
G07695	KEGG	MNXM517869
G07696	KEGG	MNXM517870
G07699	KEGG	MNXM517871
G07700	KEGG	MNXM517872
G07704	KEGG	MNXM517873
G07705	KEGG	MNXM517874
G07706	KEGG	MNXM517875
G07707	KEGG	MNXM517876
G07708	KEGG	MNXM517877
G07709	KEGG	MNXM517878
G07712	KEGG	MNXM517879
G07713	KEGG	MNXM517880
G07714	KEGG	MNXM517881
G07716	KEGG	MNXM517882
G07718	KEGG	MNXM517883
G07719	KEGG	MNXM517884
G07720	KEGG	MNXM517885
G07722	KEGG	MNXM517886
G07724	KEGG	MNXM517887
G07726	KEGG	MNXM517888
G07730	KEGG	MNXM517889
G07731	KEGG	MNXM517890
G07732	KEGG	MNXM517891
G07733	KEGG	MNXM517892
G07735	KEGG	MNXM517893
G07736	KEGG	MNXM517894
G07737	KEGG	MNXM517895
G07738	KEGG	MNXM517896
G07739	KEGG	MNXM517897
G07740	KEGG	MNXM517898
G07741	KEGG	MNXM517899
G07742	KEGG	MNXM517900
G07743	KEGG	MNXM517901
G07744	KEGG	MNXM517902
G07745	KEGG	MNXM517903
G07747	KEGG	MNXM517904
G07748	KEGG	MNXM517905
G07749	KEGG	MNXM517906
G07750	KEGG	MNXM517907
G07751	KEGG	MNXM517908
G07752	KEGG	MNXM517909
G07753	KEGG	MNXM517910
G07754	KEGG	MNXM517911
G07755	KEGG	MNXM517912
G07757	KEGG	MNXM517913
G07759	KEGG	MNXM517914
G07760	KEGG	MNXM517915
G07762	KEGG	MNXM517916
G07763	KEGG	MNXM517917
G07764	KEGG	MNXM517918
G07765	KEGG	MNXM517919
G07766	KEGG	MNXM517920
G07767	KEGG	MNXM517921
G07768	KEGG	MNXM517922
G07769	KEGG	MNXM517923
G07770	KEGG	MNXM517924
G07771	KEGG	MNXM517925
G07772	KEGG	MNXM517926
G07774	KEGG	MNXM517927
G07775	KEGG	MNXM517928
G07776	KEGG	MNXM517929
G07777	KEGG	MNXM517930
G07778	KEGG	MNXM517931
G07779	KEGG	MNXM517932
G07780	KEGG	MNXM517933
G07781	KEGG	MNXM517934
G07782	KEGG	MNXM517935
G07783	KEGG	MNXM517936
G07785	KEGG	MNXM517937
G07786	KEGG	MNXM517938
G07787	KEGG	MNXM517939
G07788	KEGG	MNXM517940
G07789	KEGG	MNXM517941
G07792	KEGG	MNXM517942
G07793	KEGG	MNXM517943
G07794	KEGG	MNXM517944
G07795	KEGG	MNXM517945
G07796	KEGG	MNXM517946
G07797	KEGG	MNXM517947
G07798	KEGG	MNXM517948
G07799	KEGG	MNXM517949
G07800	KEGG	MNXM517950
G07804	KEGG	MNXM517951
G07805	KEGG	MNXM517952
G07806	KEGG	MNXM517953
G07807	KEGG	MNXM517954
G07808	KEGG	MNXM517955
G07809	KEGG	MNXM517956
G07810	KEGG	MNXM517957
G07811	KEGG	MNXM517958
G07812	KEGG	MNXM517959
G07814	KEGG	MNXM517960
G07815	KEGG	MNXM517961
G07816	KEGG	MNXM517962
G07817	KEGG	MNXM517963
G07819	KEGG	MNXM517964
G07820	KEGG	MNXM517965
G07822	KEGG	MNXM517966
G07823	KEGG	MNXM517967
G07825	KEGG	MNXM517968
G07826	KEGG	MNXM517969
G07827	KEGG	MNXM517970
G07828	KEGG	MNXM517971
G07829	KEGG	MNXM517972
G07830	KEGG	MNXM517973
G07831	KEGG	MNXM517974
G07832	KEGG	MNXM517975
G07833	KEGG	MNXM517976
G07834	KEGG	MNXM517977
G07835	KEGG	MNXM517978
G07836	KEGG	MNXM517979
G07837	KEGG	MNXM517980
G07838	KEGG	MNXM517981
G07841	KEGG	MNXM517982
G07842	KEGG	MNXM517983
G07843	KEGG	MNXM517984
G07844	KEGG	MNXM517985
G07845	KEGG	MNXM517986
G07846	KEGG	MNXM517987
G07849	KEGG	MNXM517988
G07850	KEGG	MNXM517989
G07851	KEGG	MNXM517990
G07852	KEGG	MNXM517991
G07853	KEGG	MNXM517992
G07854	KEGG	MNXM517993
G07855	KEGG	MNXM517994
G07858	KEGG	MNXM517995
G07859	KEGG	MNXM517996
G07860	KEGG	MNXM517997
G07861	KEGG	MNXM517998
G07863	KEGG	MNXM517999
G07864	KEGG	MNXM518000
G07865	KEGG	MNXM518001
G07866	KEGG	MNXM518002
G07867	KEGG	MNXM518003
G07868	KEGG	MNXM518004
G07869	KEGG	MNXM518005
G07871	KEGG	MNXM518006
G07872	KEGG	MNXM518007
G07873	KEGG	MNXM518008
G07874	KEGG	MNXM518009
G07875	KEGG	MNXM518010
G07878	KEGG	MNXM518011
G07879	KEGG	MNXM518012
G07880	KEGG	MNXM518013
G07881	KEGG	MNXM518014
G07882	KEGG	MNXM518015
G07883	KEGG	MNXM518016
G07884	KEGG	MNXM518017
G07885	KEGG	MNXM518018
G07886	KEGG	MNXM518019
G07890	KEGG	MNXM518020
G07891	KEGG	MNXM518021
G07892	KEGG	MNXM518022
G07893	KEGG	MNXM518023
G07894	KEGG	MNXM518024
G07895	KEGG	MNXM518025
G07896	KEGG	MNXM518026
G07897	KEGG	MNXM518027
G07898	KEGG	MNXM518028
G07899	KEGG	MNXM518029
G07900	KEGG	MNXM518030
G07901	KEGG	MNXM518031
G07902	KEGG	MNXM518032
G07903	KEGG	MNXM518033
G07904	KEGG	MNXM518034
G07905	KEGG	MNXM518035
G07906	KEGG	MNXM518036
G07907	KEGG	MNXM518037
G07908	KEGG	MNXM518038
G07909	KEGG	MNXM518039
G07910	KEGG	MNXM518040
G07911	KEGG	MNXM518041
G07912	KEGG	MNXM518042
G07913	KEGG	MNXM518043
G07914	KEGG	MNXM518044
G07915	KEGG	MNXM518045
G07916	KEGG	MNXM518046
G07917	KEGG	MNXM518047
G07919	KEGG	MNXM518048
G07920	KEGG	MNXM518049
G07921	KEGG	MNXM518050
G07923	KEGG	MNXM518051
G07924	KEGG	MNXM518052
G07925	KEGG	MNXM518053
G07926	KEGG	MNXM518054
G07927	KEGG	MNXM518055
G07928	KEGG	MNXM518056
G07929	KEGG	MNXM518057
G07931	KEGG	MNXM518058
G07933	KEGG	MNXM518059
G07935	KEGG	MNXM518060
G07938	KEGG	MNXM518061
G07940	KEGG	MNXM518062
G07942	KEGG	MNXM518063
G07943	KEGG	MNXM518064
G07944	KEGG	MNXM518065
G07945	KEGG	MNXM518066
G07946	KEGG	MNXM518067
G07947	KEGG	MNXM518068
G07948	KEGG	MNXM518069
G07949	KEGG	MNXM518070
G07950	KEGG	MNXM518071
G07951	KEGG	MNXM518072
G07953	KEGG	MNXM518073
G07956	KEGG	MNXM518074
G07957	KEGG	MNXM518075
G07958	KEGG	MNXM518076
G07959	KEGG	MNXM518077
G07961	KEGG	MNXM518078
G07962	KEGG	MNXM518079
G07963	KEGG	MNXM518080
G07964	KEGG	MNXM518081
G07965	KEGG	MNXM518082
G07966	KEGG	MNXM518083
G07968	KEGG	MNXM518084
G07969	KEGG	MNXM518085
G07970	KEGG	MNXM518086
G07971	KEGG	MNXM518087
G07972	KEGG	MNXM518088
G07973	KEGG	MNXM518089
G07974	KEGG	MNXM518090
G07975	KEGG	MNXM518091
G07976	KEGG	MNXM518092
G07977	KEGG	MNXM518093
G07978	KEGG	MNXM518094
G07981	KEGG	MNXM518095
G07982	KEGG	MNXM518096
G07983	KEGG	MNXM518097
G07984	KEGG	MNXM518098
G07985	KEGG	MNXM518099
G07986	KEGG	MNXM518100
G07987	KEGG	MNXM518101
G07988	KEGG	MNXM518102
G07989	KEGG	MNXM518103
G07990	KEGG	MNXM518104
G07991	KEGG	MNXM518105
G07993	KEGG	MNXM518106
G07994	KEGG	MNXM518107
G07996	KEGG	MNXM518108
G07998	KEGG	MNXM518109
G07999	KEGG	MNXM518110
G08000	KEGG	MNXM518111
G08001	KEGG	MNXM518112
G08002	KEGG	MNXM518113
G08003	KEGG	MNXM518114
G08005	KEGG	MNXM518115
G08007	KEGG	MNXM518116
G08008	KEGG	MNXM518117
G08009	KEGG	MNXM518118
G08010	KEGG	MNXM518119
G08011	KEGG	MNXM518120
G08012	KEGG	MNXM518121
G08013	KEGG	MNXM518122
G08015	KEGG	MNXM518123
G08016	KEGG	MNXM518124
G08018	KEGG	MNXM518125
G08019	KEGG	MNXM518126
G08020	KEGG	MNXM518127
G08021	KEGG	MNXM518128
G08022	KEGG	MNXM518129
G08023	KEGG	MNXM518130
G08024	KEGG	MNXM518131
G08025	KEGG	MNXM518132
G08026	KEGG	MNXM518133
G08028	KEGG	MNXM518134
G08029	KEGG	MNXM518135
G08030	KEGG	MNXM518136
G08031	KEGG	MNXM518137
G08035	KEGG	MNXM518138
G08036	KEGG	MNXM518139
G08037	KEGG	MNXM518140
G08038	KEGG	MNXM518141
G08039	KEGG	MNXM518142
G08041	KEGG	MNXM518143
G08042	KEGG	MNXM518144
G08043	KEGG	MNXM518145
G08044	KEGG	MNXM518146
G08046	KEGG	MNXM518147
G08047	KEGG	MNXM518148
G08049	KEGG	MNXM518149
G08051	KEGG	MNXM518150
G08052	KEGG	MNXM518151
G08055	KEGG	MNXM518152
G08056	KEGG	MNXM518153
G08059	KEGG	MNXM518154
G08060	KEGG	MNXM518155
G08061	KEGG	MNXM518156
G08062	KEGG	MNXM518157
