# Per-compound protonation provenance for the shipped cache.
# shipped_provenance: chemaxon = the ladder descends from ChemAxon cxcalc,
#   whether via a carried-over row from the pinned release or via the gated
#   cache/marvin tiers. open = MolGpKa, IUPAC or Alberty.
# cache_row=carried_over means the builder reused the pinned release's row
#   wholesale and the pKa cascade never ran for that compound.
# totals: {'chemaxon': 24008, 'unresolved': 4984}
# by effective source: {'carried_over': 4351, 'marvin': 19657, 'none': 1, 'unresolved': 4983}
seed_id	cache_id	cache_row	pka_cascade_source	effective_source	shipped_provenance	n_pkas
cpd47573	717972	built	unresolved	unresolved	unresolved	
cpd47574	717973	built	marvin	marvin	chemaxon	5
cpd47576	717974	built	marvin	marvin	chemaxon	2
cpd47578	717975	built	marvin	marvin	chemaxon	8
cpd47579	717976	built	marvin	marvin	chemaxon	3
cpd47580	717977	built	marvin	marvin	chemaxon	7
cpd47581	717978	built	marvin	marvin	chemaxon	7
cpd47582	702891	built	marvin	marvin	chemaxon	8
cpd47583	702890	built	marvin	marvin	chemaxon	8
cpd47584	702892	built	marvin	marvin	chemaxon	8
cpd47585	702888	built	marvin	marvin	chemaxon	8
cpd47586	702889	built	marvin	marvin	chemaxon	8
cpd47587	717979	built	marvin	marvin	chemaxon	1
cpd47589	717980	built	marvin	marvin	chemaxon	3
cpd47590	717981	built	marvin	marvin	chemaxon	2
cpd47591	717982	built	marvin	marvin	chemaxon	3
cpd47592	717983	built	marvin	marvin	chemaxon	1
cpd47593	717984	built	marvin	marvin	chemaxon	3
cpd47594	717985	built	marvin	marvin	chemaxon	2
cpd47595	717986	built	marvin	marvin	chemaxon	3
cpd47596	717987	built	marvin	marvin	chemaxon	1
cpd47597	717988	built	marvin	marvin	chemaxon	7
cpd47598	717989	built	marvin	marvin	chemaxon	8
cpd47599	717990	built	marvin	marvin	chemaxon	8
cpd47600	717991	built	marvin	marvin	chemaxon	2
cpd47601	717992	built	marvin	marvin	chemaxon	7
cpd47602	717993	built	marvin	marvin	chemaxon	3
cpd47603	717941	built	marvin	marvin	chemaxon	5
cpd47604	717994	built	marvin	marvin	chemaxon	8
cpd47606	717995	built	marvin	marvin	chemaxon	6
cpd47607	717996	built	marvin	marvin	chemaxon	8
cpd47608	717997	built	marvin	marvin	chemaxon	8
cpd47609	717998	built	marvin	marvin	chemaxon	1
cpd47610	717999	built	marvin	marvin	chemaxon	8
cpd47611	718000	built	marvin	marvin	chemaxon	8
cpd47612	718001	built	marvin	marvin	chemaxon	8
cpd47613	718002	built	marvin	marvin	chemaxon	4
cpd47615	718003	built	marvin	marvin	chemaxon	2
cpd47616	718004	built	marvin	marvin	chemaxon	2
cpd47617	718005	built	marvin	marvin	chemaxon	5
cpd47618	718006	built	marvin	marvin	chemaxon	6
cpd47619	718007	built	marvin	marvin	chemaxon	6
cpd47620	718008	built	marvin	marvin	chemaxon	2
cpd47621	718009	built	marvin	marvin	chemaxon	2
cpd47622	718010	built	marvin	marvin	chemaxon	1
cpd47636	718011	built	unresolved	unresolved	unresolved	
cpd47637	718012	built	marvin	marvin	chemaxon	3
cpd47638	718013	built	marvin	marvin	chemaxon	2
cpd47639	718014	built	marvin	marvin	chemaxon	6
cpd47640	718015	built	marvin	marvin	chemaxon	8
cpd47641	718016	built	marvin	marvin	chemaxon	7
cpd47642	718017	built	marvin	marvin	chemaxon	2
cpd47643	718018	built	marvin	marvin	chemaxon	1
cpd47644	718019	built	marvin	marvin	chemaxon	1
cpd47645	718020	built	marvin	marvin	chemaxon	6
cpd47646	718021	built	marvin	marvin	chemaxon	3
cpd47647	718022	built	marvin	marvin	chemaxon	3
cpd47648	718023	built	marvin	marvin	chemaxon	6
cpd47649	718024	built	marvin	marvin	chemaxon	6
cpd47655	718025	built	marvin	marvin	chemaxon	2
cpd47656	718026	built	marvin	marvin	chemaxon	1
cpd47657	718027	built	marvin	marvin	chemaxon	4
cpd47658	718028	built	marvin	marvin	chemaxon	5
cpd47659	718029	built	marvin	marvin	chemaxon	4
cpd47660	718030	built	marvin	marvin	chemaxon	5
cpd47661	718031	built	marvin	marvin	chemaxon	4
cpd47662	718032	built	marvin	marvin	chemaxon	4
cpd47663	718033	built	marvin	marvin	chemaxon	5
cpd47664	718034	built	marvin	marvin	chemaxon	4
cpd47665	718035	built	marvin	marvin	chemaxon	7
cpd47666	718036	built	marvin	marvin	chemaxon	4
cpd47667	718037	built	marvin	marvin	chemaxon	5
cpd47668	718038	built	marvin	marvin	chemaxon	2
cpd47669	718039	built	marvin	marvin	chemaxon	5
cpd47670	718040	built	marvin	marvin	chemaxon	5
cpd47672	36772	carried_over	marvin	carried_over	chemaxon	4
cpd47674	718041	built	marvin	marvin	chemaxon	1
cpd47676	718042	built	marvin	marvin	chemaxon	8
cpd47677	718043	built	marvin	marvin	chemaxon	8
cpd47678	718044	built	marvin	marvin	chemaxon	8
cpd47679	718045	built	marvin	marvin	chemaxon	8
cpd47680	718046	built	marvin	marvin	chemaxon	8
cpd47681	718047	built	marvin	marvin	chemaxon	8
cpd47682	718048	built	marvin	marvin	chemaxon	8
cpd47683	718049	built	marvin	marvin	chemaxon	8
cpd47684	718050	built	marvin	marvin	chemaxon	8
cpd47686	718051	built	marvin	marvin	chemaxon	6
cpd47688	718052	built	marvin	marvin	chemaxon	6
cpd47689	718053	built	marvin	marvin	chemaxon	4
cpd47690	718054	built	marvin	marvin	chemaxon	7
cpd47691	718055	built	marvin	marvin	chemaxon	1
cpd47693	718056	built	marvin	marvin	chemaxon	4
cpd47695	718057	built	marvin	marvin	chemaxon	4
cpd47697	718058	built	marvin	marvin	chemaxon	8
cpd47698	718059	built	marvin	marvin	chemaxon	8
cpd47699	718060	built	marvin	marvin	chemaxon	8
cpd47700	716450	built	marvin	marvin	chemaxon	3
cpd47703	718061	built	marvin	marvin	chemaxon	8
cpd47706	718062	built	marvin	marvin	chemaxon	1
cpd47708	718063	built	marvin	marvin	chemaxon	8
cpd47710	718064	built	marvin	marvin	chemaxon	8
cpd47713	718065	built	marvin	marvin	chemaxon	1
cpd47714	718066	built	marvin	marvin	chemaxon	3
cpd47715	718067	built	marvin	marvin	chemaxon	2
cpd47716	718068	built	marvin	marvin	chemaxon	4
cpd47717	718069	built	marvin	marvin	chemaxon	4
cpd47718	73766	carried_over	marvin	carried_over	chemaxon	8
cpd47719	718070	built	marvin	marvin	chemaxon	4
cpd47720	717610	built	marvin	marvin	chemaxon	3
cpd47721	718071	built	marvin	marvin	chemaxon	3
cpd47724	718072	built	marvin	marvin	chemaxon	1
cpd47725	718073	built	marvin	marvin	chemaxon	2
cpd47726	718074	built	marvin	marvin	chemaxon	1
cpd47727	718075	built	marvin	marvin	chemaxon	4
cpd47728	718076	built	marvin	marvin	chemaxon	5
cpd47729	718077	built	marvin	marvin	chemaxon	3
cpd47730	718078	built	marvin	marvin	chemaxon	2
cpd47732	718079	built	marvin	marvin	chemaxon	5
cpd47733	718080	built	marvin	marvin	chemaxon	1
cpd47734	718081	built	marvin	marvin	chemaxon	3
cpd47735	718082	built	marvin	marvin	chemaxon	2
cpd47736	718083	built	marvin	marvin	chemaxon	2
cpd47737	718084	built	marvin	marvin	chemaxon	1
cpd47738	718085	built	marvin	marvin	chemaxon	4
cpd47739	718086	built	unresolved	unresolved	unresolved	
cpd47740	718087	built	marvin	marvin	chemaxon	5
cpd47741	718088	built	marvin	marvin	chemaxon	5
cpd47742	718089	built	marvin	marvin	chemaxon	3
cpd47743	718090	built	marvin	marvin	chemaxon	5
cpd47745	718091	built	marvin	marvin	chemaxon	5
cpd47746	718092	built	marvin	marvin	chemaxon	4
cpd47747	718093	built	marvin	marvin	chemaxon	4
cpd47748	718094	built	marvin	marvin	chemaxon	4
cpd47750	718095	built	marvin	marvin	chemaxon	4
cpd47751	718096	built	unresolved	unresolved	unresolved	
cpd47752	718097	built	marvin	marvin	chemaxon	1
cpd47753	718098	built	marvin	marvin	chemaxon	4
cpd47754	718099	built	marvin	marvin	chemaxon	4
cpd47755	718100	built	marvin	marvin	chemaxon	4
cpd47756	718101	built	marvin	marvin	chemaxon	4
cpd47758	718102	built	marvin	marvin	chemaxon	4
cpd47759	718103	built	marvin	marvin	chemaxon	4
cpd47761	718104	built	marvin	marvin	chemaxon	4
cpd47762	718105	built	marvin	marvin	chemaxon	3
cpd47763	718106	built	marvin	marvin	chemaxon	4
cpd47764	718107	built	marvin	marvin	chemaxon	4
cpd47765	718108	built	marvin	marvin	chemaxon	4
cpd47766	718109	built	marvin	marvin	chemaxon	4
cpd47767	718110	built	marvin	marvin	chemaxon	2
cpd47768	718111	built	marvin	marvin	chemaxon	4
cpd47769	718112	built	marvin	marvin	chemaxon	1
cpd47770	718113	built	marvin	marvin	chemaxon	4
cpd47771	718114	built	marvin	marvin	chemaxon	4
cpd47772	718115	built	marvin	marvin	chemaxon	1
cpd47773	718116	built	marvin	marvin	chemaxon	4
cpd47774	718117	built	marvin	marvin	chemaxon	4
cpd47775	718118	built	marvin	marvin	chemaxon	7
cpd47776	718119	built	marvin	marvin	chemaxon	4
cpd47777	718120	built	marvin	marvin	chemaxon	4
cpd47778	718121	built	marvin	marvin	chemaxon	4
cpd47779	718122	built	marvin	marvin	chemaxon	4
cpd47780	718123	built	marvin	marvin	chemaxon	4
cpd47781	718124	built	unresolved	unresolved	unresolved	
cpd47782	718125	built	marvin	marvin	chemaxon	4
cpd47783	718126	built	marvin	marvin	chemaxon	4
cpd47784	718127	built	marvin	marvin	chemaxon	4
cpd47785	718128	built	marvin	marvin	chemaxon	4
cpd47786	718129	built	marvin	marvin	chemaxon	7
cpd47787	718130	built	unresolved	unresolved	unresolved	
cpd47788	718131	built	marvin	marvin	chemaxon	7
cpd47789	718132	built	marvin	marvin	chemaxon	5
cpd47790	718133	built	marvin	marvin	chemaxon	5
cpd47791	718134	built	marvin	marvin	chemaxon	1
cpd47792	718135	built	marvin	marvin	chemaxon	3
cpd47793	718136	built	marvin	marvin	chemaxon	2
cpd47794	718137	built	marvin	marvin	chemaxon	1
cpd47795	92992	carried_over	unresolved	carried_over	chemaxon	
cpd47796	718138	built	marvin	marvin	chemaxon	5
cpd47797	718139	built	marvin	marvin	chemaxon	5
cpd47798	718140	built	unresolved	unresolved	unresolved	
cpd47799	718141	built	marvin	marvin	chemaxon	1
cpd47800	718142	built	marvin	marvin	chemaxon	1
cpd47801	718143	built	unresolved	unresolved	unresolved	
cpd47802	718144	built	marvin	marvin	chemaxon	5
cpd47803	718145	built	marvin	marvin	chemaxon	3
cpd47804	718146	built	marvin	marvin	chemaxon	3
cpd47805	718147	built	marvin	marvin	chemaxon	4
cpd47806	718148	built	marvin	marvin	chemaxon	1
cpd47808	718149	built	marvin	marvin	chemaxon	3
cpd47809	718150	built	marvin	marvin	chemaxon	8
cpd47810	718151	built	marvin	marvin	chemaxon	4
cpd47811	718152	built	marvin	marvin	chemaxon	8
cpd47812	718153	built	marvin	marvin	chemaxon	2
cpd47813	718154	built	marvin	marvin	chemaxon	8
cpd47814	718155	built	marvin	marvin	chemaxon	1
cpd47815	718156	built	marvin	marvin	chemaxon	2
cpd47816	718157	built	marvin	marvin	chemaxon	4
cpd47817	718158	built	marvin	marvin	chemaxon	4
cpd47818	718159	built	marvin	marvin	chemaxon	7
cpd47819	718160	built	marvin	marvin	chemaxon	4
cpd47822	718161	built	marvin	marvin	chemaxon	5
cpd47824	718162	built	marvin	marvin	chemaxon	5
cpd47825	718163	built	marvin	marvin	chemaxon	3
cpd47826	718164	built	marvin	marvin	chemaxon	5
cpd47827	718165	built	marvin	marvin	chemaxon	5
cpd47828	718166	built	marvin	marvin	chemaxon	1
cpd47829	718167	built	marvin	marvin	chemaxon	3
cpd47830	718168	built	marvin	marvin	chemaxon	3
cpd47831	718169	built	marvin	marvin	chemaxon	5
cpd47832	718170	built	marvin	marvin	chemaxon	4
cpd47833	718171	built	marvin	marvin	chemaxon	5
cpd47834	718172	built	marvin	marvin	chemaxon	5
cpd47835	718173	built	marvin	marvin	chemaxon	5
cpd47836	718174	built	marvin	marvin	chemaxon	5
cpd47837	718175	built	marvin	marvin	chemaxon	5
cpd47838	718176	built	marvin	marvin	chemaxon	5
cpd47839	718177	built	marvin	marvin	chemaxon	7
cpd47840	718178	built	marvin	marvin	chemaxon	5
cpd47841	718179	built	marvin	marvin	chemaxon	5
cpd47842	718180	built	marvin	marvin	chemaxon	5
cpd47843	718181	built	marvin	marvin	chemaxon	3
cpd47844	718182	built	marvin	marvin	chemaxon	5
cpd47846	718183	built	marvin	marvin	chemaxon	6
cpd47847	718184	built	marvin	marvin	chemaxon	6
cpd47848	718185	built	marvin	marvin	chemaxon	5
cpd47849	718186	built	marvin	marvin	chemaxon	6
cpd47850	718187	built	marvin	marvin	chemaxon	5
cpd47851	718188	built	marvin	marvin	chemaxon	4
cpd47852	718189	built	marvin	marvin	chemaxon	5
cpd47853	718190	built	marvin	marvin	chemaxon	5
cpd47854	718191	built	marvin	marvin	chemaxon	4
cpd47855	718192	built	marvin	marvin	chemaxon	4
cpd47857	718193	built	marvin	marvin	chemaxon	1
cpd47858	718194	built	marvin	marvin	chemaxon	3
cpd47859	718195	built	marvin	marvin	chemaxon	3
cpd47860	718196	built	marvin	marvin	chemaxon	7
cpd47861	716339	built	marvin	marvin	chemaxon	7
cpd47862	718197	built	marvin	marvin	chemaxon	3
cpd47863	718198	built	marvin	marvin	chemaxon	5
cpd47864	718199	built	marvin	marvin	chemaxon	3
cpd47865	718200	built	marvin	marvin	chemaxon	3
cpd47866	718201	built	marvin	marvin	chemaxon	3
cpd47867	718202	built	marvin	marvin	chemaxon	7
cpd47868	718203	built	marvin	marvin	chemaxon	6
cpd47869	718204	built	marvin	marvin	chemaxon	3
cpd47870	718205	built	marvin	marvin	chemaxon	4
cpd47871	718206	built	marvin	marvin	chemaxon	4
cpd47872	718207	built	marvin	marvin	chemaxon	2
cpd47873	718208	built	marvin	marvin	chemaxon	2
cpd47874	718209	built	marvin	marvin	chemaxon	6
cpd47875	718210	built	marvin	marvin	chemaxon	2
cpd47876	718211	built	marvin	marvin	chemaxon	7
cpd47877	718212	built	marvin	marvin	chemaxon	4
cpd47878	718213	built	marvin	marvin	chemaxon	6
cpd47879	718214	built	marvin	marvin	chemaxon	7
cpd47880	718215	built	marvin	marvin	chemaxon	5
cpd47882	718216	built	marvin	marvin	chemaxon	5
cpd47884	40597	carried_over	unresolved	carried_over	chemaxon	
cpd47887	718217	built	marvin	marvin	chemaxon	5
cpd47888	718218	built	marvin	marvin	chemaxon	3
cpd47889	718219	built	marvin	marvin	chemaxon	7
cpd47890	718220	built	marvin	marvin	chemaxon	4
cpd47891	718221	built	marvin	marvin	chemaxon	1
cpd47892	718222	built	marvin	marvin	chemaxon	3
cpd47893	718223	built	marvin	marvin	chemaxon	3
cpd47894	718224	built	marvin	marvin	chemaxon	4
cpd47895	708396	built	marvin	marvin	chemaxon	3
cpd47896	718225	built	marvin	marvin	chemaxon	4
cpd47897	718226	built	marvin	marvin	chemaxon	3
cpd47899	718227	built	marvin	marvin	chemaxon	5
cpd47900	718228	built	marvin	marvin	chemaxon	5
cpd47901	718229	built	marvin	marvin	chemaxon	3
cpd47902	718230	built	marvin	marvin	chemaxon	2
cpd47903	718231	built	marvin	marvin	chemaxon	5
cpd47904	718232	built	marvin	marvin	chemaxon	2
cpd47905	718233	built	marvin	marvin	chemaxon	3
cpd47906	718234	built	marvin	marvin	chemaxon	6
cpd47907	718235	built	marvin	marvin	chemaxon	4
cpd47908	718236	built	marvin	marvin	chemaxon	1
cpd47909	718237	built	marvin	marvin	chemaxon	5
cpd47910	718238	built	marvin	marvin	chemaxon	1
cpd47911	718239	built	marvin	marvin	chemaxon	5
cpd47912	718240	built	marvin	marvin	chemaxon	5
cpd47913	718241	built	marvin	marvin	chemaxon	4
cpd47915	718242	built	marvin	marvin	chemaxon	1
cpd47918	79522	carried_over	marvin	carried_over	chemaxon	3
cpd47920	718243	built	marvin	marvin	chemaxon	5
cpd47921	718244	built	marvin	marvin	chemaxon	5
cpd47922	718245	built	marvin	marvin	chemaxon	2
cpd47924	718246	built	marvin	marvin	chemaxon	8
cpd47926	718247	built	marvin	marvin	chemaxon	4
cpd47928	718248	built	marvin	marvin	chemaxon	4
cpd47929	718249	built	marvin	marvin	chemaxon	5
cpd47930	718250	built	marvin	marvin	chemaxon	5
cpd47931	718251	built	marvin	marvin	chemaxon	5
cpd47933	718252	built	marvin	marvin	chemaxon	5
cpd47934	718253	built	marvin	marvin	chemaxon	8
cpd47935	718254	built	marvin	marvin	chemaxon	1
cpd47936	718255	built	marvin	marvin	chemaxon	2
cpd47937	718256	built	marvin	marvin	chemaxon	8
cpd47938	718257	built	marvin	marvin	chemaxon	7
cpd47939	718258	built	marvin	marvin	chemaxon	8
cpd47940	718259	built	marvin	marvin	chemaxon	6
cpd47941	718260	built	marvin	marvin	chemaxon	8
cpd47942	143628	carried_over	marvin	carried_over	chemaxon	1
cpd47943	718261	built	marvin	marvin	chemaxon	8
cpd47944	143570	carried_over	marvin	carried_over	chemaxon	1
cpd47945	718262	built	marvin	marvin	chemaxon	2
cpd47946	718263	built	marvin	marvin	chemaxon	3
cpd47947	718264	built	marvin	marvin	chemaxon	5
cpd47948	718265	built	marvin	marvin	chemaxon	4
cpd47949	718266	built	marvin	marvin	chemaxon	5
cpd47951	718267	built	marvin	marvin	chemaxon	2
cpd47953	718268	built	marvin	marvin	chemaxon	1
cpd47954	718269	built	marvin	marvin	chemaxon	1
cpd47955	718270	built	marvin	marvin	chemaxon	4
cpd47956	718271	built	marvin	marvin	chemaxon	7
cpd47957	718272	built	marvin	marvin	chemaxon	8
cpd47958	718273	built	marvin	marvin	chemaxon	8
cpd47959	718274	built	marvin	marvin	chemaxon	4
cpd47960	718275	built	marvin	marvin	chemaxon	8
cpd47961	718276	built	marvin	marvin	chemaxon	8
cpd47962	718277	built	marvin	marvin	chemaxon	8
cpd47963	718278	built	marvin	marvin	chemaxon	8
cpd47964	718279	built	marvin	marvin	chemaxon	8
cpd47965	718280	built	marvin	marvin	chemaxon	8
cpd47966	718281	built	marvin	marvin	chemaxon	8
cpd47967	718282	built	marvin	marvin	chemaxon	7
cpd47968	718283	built	marvin	marvin	chemaxon	4
cpd47969	718284	built	marvin	marvin	chemaxon	6
cpd47970	718285	built	marvin	marvin	chemaxon	8
cpd47971	718286	built	marvin	marvin	chemaxon	4
cpd47972	718287	built	marvin	marvin	chemaxon	8
cpd47973	718288	built	marvin	marvin	chemaxon	8
cpd47974	718289	built	unresolved	unresolved	unresolved	
cpd47975	718290	built	unresolved	unresolved	unresolved	
cpd47977	718291	built	unresolved	unresolved	unresolved	
cpd47979	718292	built	unresolved	unresolved	unresolved	
cpd47982	718293	built	marvin	marvin	chemaxon	6
cpd47985	718294	built	marvin	marvin	chemaxon	8
cpd47986	130725	carried_over	marvin	carried_over	chemaxon	1
cpd47987	718295	built	marvin	marvin	chemaxon	5
cpd47988	718296	built	marvin	marvin	chemaxon	5
cpd47990	718297	built	marvin	marvin	chemaxon	1
cpd47991	718298	built	marvin	marvin	chemaxon	5
cpd47992	718299	built	marvin	marvin	chemaxon	3
cpd47993	718300	built	marvin	marvin	chemaxon	2
cpd47994	718301	built	marvin	marvin	chemaxon	1
cpd47995	718302	built	marvin	marvin	chemaxon	2
cpd47996	718303	built	marvin	marvin	chemaxon	2
cpd47997	718304	built	marvin	marvin	chemaxon	3
cpd47998	718305	built	marvin	marvin	chemaxon	8
cpd47999	718306	built	marvin	marvin	chemaxon	6
cpd48000	718307	built	marvin	marvin	chemaxon	2
cpd48001	718308	built	marvin	marvin	chemaxon	2
cpd48002	718309	built	marvin	marvin	chemaxon	2
cpd48003	718310	built	marvin	marvin	chemaxon	2
cpd48004	718311	built	marvin	marvin	chemaxon	2
cpd48005	716465	built	marvin	marvin	chemaxon	5
cpd48006	718312	built	marvin	marvin	chemaxon	2
cpd48007	718313	built	marvin	marvin	chemaxon	2
cpd48008	718314	built	marvin	marvin	chemaxon	2
cpd48009	718315	built	marvin	marvin	chemaxon	2
cpd48010	718316	built	marvin	marvin	chemaxon	2
cpd48011	718317	built	marvin	marvin	chemaxon	4
cpd48012	718318	built	marvin	marvin	chemaxon	4
cpd48013	718319	built	marvin	marvin	chemaxon	4
cpd48014	718320	built	marvin	marvin	chemaxon	3
cpd48015	718321	built	marvin	marvin	chemaxon	3
cpd48016	718322	built	marvin	marvin	chemaxon	1
cpd48017	718323	built	marvin	marvin	chemaxon	3
cpd48018	718324	built	marvin	marvin	chemaxon	4
cpd48019	718325	built	marvin	marvin	chemaxon	3
cpd48020	718326	built	marvin	marvin	chemaxon	4
cpd48021	718327	built	marvin	marvin	chemaxon	3
cpd48022	718328	built	marvin	marvin	chemaxon	3
cpd48023	718329	built	marvin	marvin	chemaxon	4
cpd48024	718330	built	marvin	marvin	chemaxon	1
cpd48025	718331	built	marvin	marvin	chemaxon	4
cpd48026	718332	built	marvin	marvin	chemaxon	2
cpd48027	718333	built	marvin	marvin	chemaxon	2
cpd48028	718334	built	marvin	marvin	chemaxon	1
cpd48029	718335	built	marvin	marvin	chemaxon	3
cpd48030	718336	built	marvin	marvin	chemaxon	8
cpd48031	718337	built	marvin	marvin	chemaxon	8
cpd48032	718338	built	marvin	marvin	chemaxon	1
cpd48033	718339	built	marvin	marvin	chemaxon	6
cpd48034	718340	built	marvin	marvin	chemaxon	6
cpd48035	718341	built	marvin	marvin	chemaxon	7
cpd48036	718342	built	marvin	marvin	chemaxon	4
cpd48037	718343	built	marvin	marvin	chemaxon	6
cpd48038	718344	built	marvin	marvin	chemaxon	4
cpd48039	718345	built	marvin	marvin	chemaxon	4
cpd48040	718346	built	marvin	marvin	chemaxon	2
cpd48041	718347	built	marvin	marvin	chemaxon	3
cpd48042	718348	built	marvin	marvin	chemaxon	3
cpd48043	718349	built	marvin	marvin	chemaxon	2
cpd48044	718350	built	marvin	marvin	chemaxon	3
cpd48045	718351	built	marvin	marvin	chemaxon	4
cpd48047	718352	built	marvin	marvin	chemaxon	8
cpd48048	718353	built	marvin	marvin	chemaxon	4
cpd48049	718354	built	marvin	marvin	chemaxon	5
cpd48050	718355	built	marvin	marvin	chemaxon	8
cpd48051	718356	built	marvin	marvin	chemaxon	8
cpd48052	718357	built	marvin	marvin	chemaxon	8
cpd48053	718358	built	marvin	marvin	chemaxon	8
cpd48054	718359	built	marvin	marvin	chemaxon	8
cpd48055	718360	built	marvin	marvin	chemaxon	8
cpd48057	718361	built	marvin	marvin	chemaxon	8
cpd48059	718362	built	marvin	marvin	chemaxon	1
cpd48060	718363	built	marvin	marvin	chemaxon	2
cpd48061	718364	built	marvin	marvin	chemaxon	1
cpd48062	78302	carried_over	marvin	carried_over	chemaxon	3
cpd48063	718365	built	marvin	marvin	chemaxon	4
cpd48066	718366	built	marvin	marvin	chemaxon	1
cpd48067	718367	built	marvin	marvin	chemaxon	1
cpd48068	718368	built	marvin	marvin	chemaxon	4
cpd48069	718369	built	marvin	marvin	chemaxon	1
cpd48070	718370	built	marvin	marvin	chemaxon	1
cpd48071	718371	built	marvin	marvin	chemaxon	1
cpd48072	718372	built	marvin	marvin	chemaxon	1
