rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	dg_EQ	dg_DGP	dg_openTECR	best_grade	best_source
rxn31341	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	1.14.13.-;1.14.13.129	MI:O:1	0	2	0.4784458342359497	False	-39.84		-35.05		SILVER	DGP
rxn31342	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	1.14.13.-;1.14.13.129	MI:O:1	0	2	1.0262521333011787	False	-39.84		-33.06		SILVER	DGP
rxn31343	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	1.14.13.-;1.14.13.129	MI:O:1	0	2	0.04095256618721104	False	-39.84		-39.43		SILVER	DGP
rxn31344	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	1.14.13.-;1.14.13.129	MI:O:1	0	2	1.0262521333011787	False	-39.84		-33.06		SILVER	DGP
rxn31345	CYP78A8 (cytochrome P450, family 78, subfamily A, polypeptide 8); oxygen binding	1.14.-.-	MI:B:-1/H:1/O:-2	0	1		False			-53.64		BRONZE	DGP
rxn31346	LIP1 (LIPOIC ACID SYNTHASE 1); lipoic acid synthase	2.8.1.8	CI:-2	0	0		False						
rxn31347	LIP1 (LIPOIC ACID SYNTHASE 1); lipoic acid synthase	2.8.1.8	MI:C:-11/H:-21/N:-2/O:-7/P:-1	0	0		False						
rxn31348	BGAL2 (beta-galactosidase 2); beta-galactosidase	3.2.1.23	CPDFORMERROR	0	0		False						
rxn31349	ATHEX3/HEXO2 (BETA-HEXOSAMINIDASE 2); beta-N-acetylhexosaminidase/ hexosaminidase/ hydrolase, hydrolyzing O-glycosyl compounds	3.2.1.52	CPDFORMERROR	0	0		False						
rxn31350	ATHEX3/HEXO2 (BETA-HEXOSAMINIDASE 2); beta-N-acetylhexosaminidase/ hexosaminidase/ hydrolase, hydrolyzing O-glycosyl compounds	3.2.1.52	CPDFORMERROR	0	0		False						
rxn31351	alpha-N-acetylglucosaminidase family / NAGLU family	3.2.1.50	CPDFORMERROR	0	0		False						
rxn31352	LUT1 (LUTEIN DEFICIENT 1); oxygen binding  [SP:tr:Q6TBX7_ARATH]		MI:O:1	0	2	1.711018192163217	False	-43.52		-26.39		SILVER	DGP
rxn31353	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	1.14.13.-	MI:O:1	0	2	0.4565950130656814	False	-39.84		-44.81		SILVER	DGP
rxn31354	NIT2 (NITRILASE 2)	3.5.5.1	OK	0	2	1.2994948441356364	False	13.83	25.48	26.84		SILVER	DGP
rxn31355	PSY (PHYTOENE SYNTHASE); geranylgeranyl-diphosphate geranylgeranyltransferase	2.5.1.-;2.5.1.32	MI:C:20/H:30/O:-7/P:-2|CI:2	0	2	2.415555900334002	False	585.49		635.26		BRONZE	DGP
rxn31356	nk		OK	1	3	0.7277472405064188	True	0.0	-0.22	-5.74	-0.4858986615678776	SILVER	EQ
rxn31357	R_Ex9		OK	1	0		True						
rxn31358	R_TCP31		OK	1	1		True	0.0				BRONZE	GC
rxn31359	R_TCP32		OK	1	1		True	0.0				BRONZE	GC
rxn31360	pyruvate dehydrogenase E1 component alpha subunit, chloroplast	1.2.4.1;2.2.1.6;4.1.1.1	OK	0	3	0.21056121903711322	False	-6.9	-8.39	-7.92		SILVER	EQ
rxn31361	pyruvate dehydrogenase E1 component alpha subunit, chloroplast	1.2.4.1;2.2.1.6;4.1.1.1	OK	0	3	0.21056121903711322	False	-6.9	-8.39	-7.92		SILVER	EQ
rxn31362	aldehyde dehydrogenase, putative (ALDH)	1.2.1.3;1.2.1.5	OK	0	3	1.8947535646387819	False	-11.93	-11.1	-14.76		SILVER	EQ
rxn31363	aldehyde dehydrogenase, putative / antiquitin, putative	1.2.1.3;1.2.1.4;1.2.1.5	OK	0	3	1.7626510442906667	False	-11.93	-11.11	-14.76		SILVER	EQ
rxn31364	pyruvate decarboxylase, putative	4.1.1.1	OK	0	3	0.04433308451008879	False	3.43	3.41	3.99		SILVER	EQ
rxn31365	pyruvate decarboxylase, putative	4.1.1.1	OK	0	3	0.04433308451008879	False	3.43	3.41	3.99		SILVER	EQ
rxn31366	transketolase, putative	2.2.1.1	OK	0	3	0.18468246507709768	False	1.75	2.4	2.47	1.7504780114722753	GOLD	openTECR
rxn31367	alpha-xylosidase, putative	3.2.1.20;3.2.1.22	CPDFORMERROR	0	0		False						
rxn31368	cytochrome P450 75A5 / flavonoid 3'-monooxygenase / flavonoid 3'-hydroxylase (F3'H) (F3'5'H) (TT7)	1.14.13.21	CPDFORMERROR	0	0		False						
rxn31369	short-chain dehydrogenase/reductase (SDR) family protein	1.1.1.184	CPDFORMERROR	0	0		False						
rxn31370	cytochrome P450 75A5 / flavonoid 3'-monooxygenase / flavonoid 3'-hydroxylase (F3'H) (F3'5'H) (TT7)	1.14.13.21	CPDFORMERROR	0	0		False						
rxn31371	aldehyde dehydrogenase, mitochondrial (ALDH3)	1.2.1.3	CPDFORMERROR	0	0		False						
rxn31372	dihydroflavonol 4-reductase (dihydrokaempferol 4-reductase) (DFR)	1.1.1.219	CPDFORMERROR	0	0		False						
rxn31373	dihydroflavonol 4-reductase (dihydrokaempferol 4-reductase) (DFR)	1.1.1.219	CPDFORMERROR	0	0		False						
rxn31374	UDP-glucoronosyl/UDP-glucosyl transferase family protein	2.4.1.91	CPDFORMERROR	0	0		False						
rxn31375	UDP-glucoronosyl/UDP-glucosyl transferase family protein	2.4.1.91	CPDFORMERROR	0	0		False						
rxn31376	UDP-glucoronosyl/UDP-glucosyl transferase family protein	2.4.1.91	CPDFORMERROR	0	0		False						
rxn31377	dihydroflavonol 4-reductase (dihydrokaempferol 4-reductase) (DFR)	1.1.1.219	CPDFORMERROR	0	0		False						
rxn31378	R_hv_total		OK	1	0		True						
rxn31379	R_REner03_p		MI:H:-2/O:-2|CI:2	0	0		False						
rxn31380	R_Reduced_ferredoxin_dinitrogen_oxidoreductase__ATP_hydrolysing_		CI:6	0	0		False						
rxn31381	CATAL-RXN.d	1.11.1.21;1.11.1.6	OK	0	3	1.79981312780616	False	-45.35	-45.22	-37.84		GOLD	GC
rxn31382	R_ferrocytochrome_c_hydrogen_peroxide_oxidoreductase		CI:-1	0	0		False						
rxn31383	R_L_glutamate_ferredoxin_oxidoreductase__transaminating_		CI:-6	0	0		False						
rxn31384	R_L_ascorbate_oxygen_oxidoreductase		CI:-1	0	3	1.9724877116023831	False	-86.81	-95.11	-72.38		SILVER	EQ
rxn31385	R_Ferrocytochrome_c_oxygen_oxidoreductase		CI:-8	0	0		False						
rxn31386	R_Ferrocytochrome_c2_oxygen_oxidoreductase	1.7.2.1;1.9.3.1	CPDFORMERROR	0	0		False						
rxn31387	R_NADH_monodehydroascorbate_oxidoreductase		OK	0	2	3.4030583658494336	False	-2.57		31.5		BRONZE	DGP
rxn31388	R_Urea_amidohydrolase		MI:N:-1|CI:3	0	2	0.9529258300632537	False	-30.66		-27.3		SILVER	DGP
rxn31389	R__S__malate_NAD__oxidoreductase__decarboxylating_	1.1.1.38;1.1.1.39	OK	0	3	0.4190887852102105	False	1.32	1.12	-1.06		SILVER	EQ
rxn31390	R_2_Hydroxyethylenedicarboxylate_carboxy_lyase__pyruvate_forming_		MI:O:-1	0	1		False			56.42		BRONZE	DGP
rxn31391	GLUTKIN-RXN.d	2.7.2.11	OK	0	3	2.597434062881716	False	-6.9	7.39	1.48		SILVER	EQ
rxn31392	R_Isocitrate_NADP__oxidoreductase__decarboxylating_	1.1.1.42	OK	0	3	1.3456528303838546	False	3.13	0.49	12.23		SILVER	EQ
rxn31393	R_NADH_acceptor_oxidoreductase	1.6.99.3;1.6.99.5	MI:H:-2/N:-1/R:-1	0	0		False						
rxn31394	R_UDP_glucose_NAD__6_oxidoreductase		CI:2	0	3	0.772706104950689	False	-19.26	-17.88	-12.35		SILVER	EQ
rxn31395	R_Glycine_ferricytochrome_c_oxidoreductase__deaminating_		CI:-1	0	0		False						
rxn31396	R_S_Adenosyl_L_methionine_tRNA_guanine_N2_methyltransferase;_S_Adenosyl_L_methionine_tRNA__guanine_N2___methyltransferase		OK	0	0		False						
rxn31397	R_methanol_hydrogen_peroxide_oxidoreductase	1.11.1.21;1.11.1.6;1.11.1.7	OK	0	3	5.049287994995492	False	-70.62	-68.67	-46.07		BRONZE	EQ
rxn31398	R_L_Galactono_1_4_lactone_ferricytochrome_c_oxidoreductase		OK	0	0		False						
rxn31399	R_L_ascorbate_hydrogen_peroxide_oxidoreductase		MI:O:-1|CI:3	0	2	0.9894780297728701	False	-32.16		-22.7		SILVER	DGP
rxn31400	R_Glycolate_NAD__oxidoreductase	1.1.1.26;1.1.1.29;1.1.99.14	OK	0	3	1.0638238261427393	False	7.71	10.52	8.9	8.914913957934989	GOLD	openTECR
rxn31401	R_L_tyrosine_carboxy_lyase__tyramine_forming_	4.1.1.25;4.1.1.28	OK	0	3	3.279227089201207	False	-3.12	-14.3	-30.86		BRONZE	EQ
rxn31402	R_Ammonia_ferredoxin_oxidoreductase		MI:H:5/O:-1|CI:3	0	0		False						
rxn31403	R_Ammonia_ferredoxin_oxidoreductase		MI:H:5/O:-1|CI:3	0	0		False						
rxn31404	R_salicylate_NADH_oxygen_oxidoreductase__1_hydroxylating__decarboxylating_	1.14.13.1	OK	0	3	1.7237029593153657	False	-95.99	-104.81	-135.71		SILVER	EQ
rxn31405	R_sn_Glycerol_3_phosphate_oxygen_2_oxidoreductase		MI:O:-2	0	2	0.804096004779918	False	-31.87		-29.29		SILVER	DGP
rxn31406	R_sn_glycerol_3_phosphate_quinone_oxidoreductase	1.1.5.3	OK	0	3	1.7393188240541584	False	8.8	12.36	-36.87		SILVER	EQ
rxn31407	R_sn_Glycerol_3_phosphate_D_glucose_6_phosphotransferase		OK	0	3	0.6758089868054419	False	0.0	-1.2	-6.04		SILVER	EQ
rxn31408	R_hydrogen_sulfide_NADP__oxidoreductase		CI:4	0	3	3.6172440151383047	False	8.34	2.01	-14.45		BRONZE	EQ
rxn31409	R_Hydrogen_sulfide_ferredoxin_oxidoreductase		MI:H:2/O:-2|CI:2	0	0		False						
rxn31410	R_sn_Glycero_3_phosphocholine_glycerophosphohydrolase	3.1.4.2;3.1.4.46	OK	0	2	0.10670699770408879	False	-14.31	-57.97	-13.52		SILVER	DGP
rxn31411	R_melibiose_galactohydrolase		OK	0	3	0.7812165694597835	False	-3.11	-2.35	3.49	-1.7994741873804971	SILVER	EQ
rxn31412	R_Butanoyl_CoA_oxygen_2_oxidoreductase	1.3.3.6;1.3.8.1;1.3.99.-;1.3.99.2;1.3.99.3	OK	0	3	1.1857175438732885	False	11.74	19.48	13.98		SILVER	EQ
rxn31413	R_butanoyl_CoA_acceptor_2_3_oxidoreductase	1.3.8.1	MI:H:-2/N:-1/R:-1	0	0		False						
rxn31414	R_Ferredoxin_NADP__oxidoreductase		CI:-4	0	0		False						
rxn31415	R_L_Proline_2_oxoglutarate_oxygen_oxidoreductase__4_hydroxylating_		MI:O:-2	0	2	2.5092577097517075	False	-114.0		-90.01		BRONZE	DGP
rxn31416	R_Palmitoyl_CoA_oxygen_2_oxidoreductase	1.3.3.6;1.3.8.9;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	1.788938916232247	False	11.74	18.12	2.83		SILVER	EQ
rxn31418	R_Glycerol_acylhydrolase		MI:C:33/H:-33/R:24|CI:66	0	0		False						
rxn31419	R_R01426_p		OK	0	3	0.5433808901363489	False	9.43	8.27	11.52		SILVER	EQ
rxn31420	R_Malonyl_CoA_4_Coumaroyl_CoA_malonyltransferase_cyclizing_		CI:-49	0	3	58.76717394278724	False	379.25	-8.22	1203.93		BRONZE	EQ
rxn31421	R_R01652_c		MI:O:-1	0	1		False			60.49		BRONZE	DGP
rxn31422	R_Lactose_galactohydrolase	3.2.1.108;3.2.1.23	OK	0	3	0.6446708014963707	False	-3.11	-2.3	2.46	-2.4134799235181643	SILVER	EQ
rxn31423	R__S__dihydroorotate_quinone_oxidoreductase	1.3.5.2	OK	0	3	2.757618524612019	False	-0.69	-15.82	40.32		BRONZE	EQ
rxn31424	R_geranylgeranyl_reductase		CI:-4	0	3	2.666564944981598	False	-23.17	-14.62	50.56		BRONZE	EQ
rxn31425	R__R__Mevalonate_NADP__oxidoreductase__CoA_acylating_		MI:C:-42/H:-70/O:-28|CI:-18	0	2	17.76156945735393	False	1263.14		639.38		BRONZE	DGP
rxn31426	R_1_4_alpha_D_Glucan_orthophosphate_alpha_D_glucosyltransferase	2.4.1.1	OK	0	0		False						
rxn31427	R_1_4_alpha_D_Glucan_maltohydrolase	3.2.1.2	MI:C:12/H:20/O:10	0	0		False						
rxn31428	R_1H_Imidazole_4_ethanamine_oxygen_oxidoreductase__deaminating___copper_containing_	1.4.3.22	OK	0	3	0.5956055219756662	False	-24.02	-22.7	-16.18		SILVER	EQ
rxn31429	R_Ubiquinol_ferricytochrome_c_oxidoreductase		MI:C:-20/H:-32|CI:1	0	0		False						
rxn31430	R_ATP__R__mevalonate_5_phosphotransferase		MI:C:42/H:79/O:28|CI:-5	0	2	35.16655291752077	False	-1249.39		-524.82		BRONZE	DGP
rxn31431	R_Ubiquitin_C_terminal_thiolester_hydrolase	3.1.2.15	CPDFORMERROR	0	0		False						
rxn31432	R_Cyclohexa_1_5_diene_1_carbonyl_CoA_acceptor_oxidoreductase__aromatizing__ATP_forming_		MI:C:-20/H:-26/N:-9/O:-20/P:-4/R:1|CI:2	0	0		False						
rxn31433	R_acetyl_CoA_enzyme_N6__dihydrolipoyl_lysine_S_acetyltransferase		OK	0	0		False						
rxn31435	R_salicylaldehyde_NAD__oxidoreductase	1.2.1.-;1.2.1.65	OK	0	3	1.7460331901409927	False	-9.74	-9.48	40.48		SILVER	EQ
rxn31436	R_Sphinganine_NADP__3_oxidoreductase	1.1.1.102	OK	0	3	0.3445237569254179	False	3.79	4.35	8.06		SILVER	EQ
rxn31437	R_Nicotinate_nucleotide_pyrophosphate_phosphoribosyltransferase__carboxylating_		CI:14	0	1		False			-99.75		BRONZE	DGP
rxn31438	R_Hydrogen_sulfide_ferredoxin_oxidoreductase		MI:H:-3/O:2|CI:-3	0	0		False						
rxn31439	R_Octanoyl_CoA_oxygen_2_oxidoreductase	1.3.3.6;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	1.9007082863694993	False	11.74	18.94	2.83		SILVER	EQ
rxn31440	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_		MI:H:39/O:-65|CI:33	0	1		False			-4152.59		BRONZE	DGP
rxn31441	R_Lauroyl_CoA__acceptor__2_3_oxidoreductase	1.3.3.6;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	1.9007082863694993	False	11.74	18.94	2.83		SILVER	EQ
rxn31442	R__S__Methylmalonate_semialdehyde_oxygen_oxidoreductase		MI:O:-2|CI:2	0	2	0.6192436196446349	False	54.53		48.81		GOLD	GC
rxn31443	R_gamma_Glutamyl_beta_aminopropiononitrile_amidohydrolase		OK	0	3	1.7953788209229382	False	-2.66	-5.59	-30.26		SILVER	EQ
rxn31444	R_Tetradecanoyl_CoA__acceptor__2_3_oxidoreductase	1.3.3.6;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	1.9007082863694993	False	11.74	18.94	2.83		SILVER	EQ
rxn31446	R_3_Methylbutanoyl_CoA__acceptor__oxidoreductase	1.3.8.4	MI:H:-2/N:-1/R:-1	0	0		False						
rxn31447	R_R04242_c		MI:C:-10/H:-15/N:-3/O:-6/R:2	0	0		False						
rxn31448	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase		MI:O:-1|CI:3	0	2	2.843143754100179	False	-73.22		-131.8		BRONZE	DGP
rxn31449	R_R04732_c		MI:H:1/O:-1|CI:2	0	1		False			-8.81		BRONZE	DGP
rxn31450	R_Hexanoyl_CoA__acceptor__2_3_oxidoreductase	1.3.3.6;1.3.8.1;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	2.1107663604403526	False	11.74	20.44	2.83		BRONZE	EQ
rxn31451	R_Decanoyl_CoA__acceptor__2_3_oxidoreductase	1.3.3.6;1.3.99.-;1.3.99.13;1.3.99.3	OK	0	3	1.9007082863694993	False	11.74	18.94	2.83		SILVER	EQ
rxn31452	R_zeta_Carotene__hydrogen_donor_oxygen_oxidoreductase		OK	0	3	1.6052774785239723	False	16.93	22.89	0.37		SILVER	EQ
rxn31454	R_S_Adenosyl_L_methionine_cytochrome_c_L_lysine_N6_methyltransferase	2.1.1.43;2.1.1.59;2.1.1.60	MI:C:1/N:1/O:1	0	0		False						
rxn31455	R_R04869_c		MI:C:3/H:1/N:1	0	0		False						
rxn31456	R_R04885_c		MI:H:-1/O:-1|CI:2	0	1		False			73.78		BRONZE	DGP
rxn31457	R_R04906_c		MI:N:4/O:2|CI:-6	0	2	3.3352823281284443	False	-23.09		-91.81		BRONZE	DGP
rxn31460	R_butyryl_[acyl_carrier_protein]_malonyl_[acyl_carrier_protein]_C_acyltransferase__decarboxylating_		MI:C:-44/H:-84/O:-11|CI:-18	0	0		False						
rxn31461	R_butyryl_[acyl_carrier_protein]_malonyl_[acyl_carrier_protein]_C_acyltransferase__decarboxylating_		MI:C:-44/H:-84/O:-11|CI:-18	0	0		False						
rxn31465	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase		MI:O:-1|CI:3	0	2	2.583484841767711	False	-73.22		-126.45		BRONZE	DGP
rxn31466	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase		CI:22	0	2	62.215609110494	False	-3505.99	-2259.3	-5690.91		BRONZE	DGP
rxn31467	R_R05090_c		MI:C:99/H:12	0	2	6.5341595218978545	False	558.98		788.45		BRONZE	DGP
rxn31468	R_1_4_alpha_D_Glucan_1_4_alpha_D_glucan_4_alpha_D_glycosyltransferase		MI:R:2	0	0		False						
rxn31469	R_1_4_alpha_D_Glucan_1_4_alpha_D_glucan_4_alpha_D_glycosyltransferase		MI:R:2	0	0		False						
rxn31470	R_4_hydroxybutyryl_CoA_dehydratase	4.2.1.120	OK	0	3	2.8868974108820313	False	1.24	0.27	-21.7		SILVER	EQ
rxn31471	R_R05352_c		MI:H:1/R:1|CI:2	0	0		False						
rxn31472	R_R05376_c		MI:H:2/O:-1|CI:2	0	1		False			46.25		BRONZE	DGP
rxn31473	R_R05488_c	1.14.13.-	CI:-2	0	3	3.0500770310996805	False	-79.16	-79.89	-45.09		BRONZE	EQ
rxn31474	R_R05494_c		CI:-2	0	3	6.390494406461926	False	-85.13	-83.14	-49.44		BRONZE	EQ
rxn31475	R_L_Glutamate_tRNA_Glu__ligase__AMP_forming_		OK	0	0		False						
rxn31476	R_R05617_c		CI:158	0	0		False						
rxn31477	R_Lanosterol_NADPH_oxygen_oxidoreductase__14_methyl_cleaving_		CI:4	0	2	1.1614276209562528	False	-292.07	-307.75	-268.14		SILVER	DGP
rxn31478	R_sterol_NADPH_oxygen_oxidoreductase__14_methyl_cleaving_		CI:4	0	2	1.1614276209562528	False	-292.07	-307.75	-268.14		SILVER	DGP
rxn31479	R_R05916_c		CPDFORMERROR	0	0		False						
rxn31480	R_R05918_c		CPDFORMERROR	0	0		False						
rxn31481	R_R05919_c		CPDFORMERROR	0	0		False						
rxn31482	R_R05922_c		CPDFORMERROR	0	0		False						
rxn31483	R_R05961_c		CPDFORMERROR	0	0		False						
rxn31484	R_R05963_c		CPDFORMERROR	0	0		False						
rxn31485	R_R05970_c		MI:C:-23/H:-38/N:-2/O:-1/P:-2|CI:2	0	0		False						
rxn31486	R_R05970_p		MI:C:-23/H:-38/N:-2/O:-1/P:-2|CI:2	0	0		False						
rxn31487	R_R05972_c		CPDFORMERROR	0	0		False						
rxn31488	R_R05973_c		CPDFORMERROR	0	0		False						
rxn31489	R_R05976_c		CPDFORMERROR	0	0		False						
rxn31490	R_R05979_c		CPDFORMERROR	0	0		False						
rxn31491	R_R05982_c		CPDFORMERROR	0	0		False						
rxn31492	R_R05983_c		CPDFORMERROR	0	0		False						
rxn31493	R_R05984_c		CPDFORMERROR	0	0		False						
rxn31494	R_R06031_c		CPDFORMERROR	0	0		False						
rxn31495	R_R06041_c		CPDFORMERROR	0	0		False						
rxn31496	R_R06086_c		CPDFORMERROR	0	0		False						
rxn31497	R_Galactoside_alpha_1_2_L_fucosyltransferase		CPDFORMERROR	0	0		False						
rxn31498	R_R06174_c		CPDFORMERROR	0	0		False						
rxn31499	R_R06258_c		CPDFORMERROR	0	0		False						
rxn31500	R_R06259_c		CPDFORMERROR	0	0		False						
rxn31501	R_R06261_c		CPDFORMERROR	0	0		False						
rxn31502	R_R06262_c		CPDFORMERROR	0	0		False						
rxn31503	R_R06263_c		CPDFORMERROR	0	0		False						
rxn31504	R_R06264_c		CPDFORMERROR	0	0		False						
rxn31505	R__gibberellin_20__2_oxoglutarate_oxygen_oxidoreductase__3beta_hydroxylating_		MI:H:39/O:-70|CI:33	0	1		False			-4587.35		BRONZE	DGP
rxn31506	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_		MI:H:39/O:-70|CI:33	0	1		False			-4587.35		BRONZE	DGP
rxn31507	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_		MI:H:39/O:-65|CI:33	0	1		False			-3580.4		BRONZE	DGP
rxn31508	R_perillic_acid_CoA_ligase__ADP_forming_		OK	0	3	0.13815198453211522	False	4.66	4.08	1.44		SILVER	EQ
rxn31509	R_perillic_acid_CoA_ligase__AMP_forming_		OK	0	3	3.1028650422161115	False	-15.8	1.86	-1.45		SILVER	EQ
rxn31510	R_alpha_Pinene_monooxygenase		CI:-2	0	2	2.216460956968166	False		-78.25	-56.68		BRONZE	EQ
rxn31511	R_flavan_3_ol_NADP__oxidoreductase		CI:-3	0	2	2.012720578397651	False	-9.64	-47.1	31.83		BRONZE	DGP
rxn31512	R_flavan_3_ol_NADP__oxidoreductase		CI:-3	0	2	1.7530616660651834	False	-9.64	-47.03	26.48		SILVER	DGP
rxn31513	R_flavan_3_ol_NADP__oxidoreductase		CI:-2	0	2	2.5184487777442515	False	-9.64	-46.89	42.25		BRONZE	DGP
rxn31514	R_malonyl_CoA_4_coumaroyl_CoA_malonyltransferase__cyclizing__reducing_		CI:-28	0	3	37.45404010744581	False	106.73	-133.43	746.76		BRONZE	EQ
rxn31515	R_coproporphyrinogen_III_S_adenosyl_L_methionine_oxidoreductase_decarboxylating_		CI:2	0	1		False		8.25	-38.24		BRONZE	DGP
rxn31516	R_R06938_p		MI:C:-3/H:-5/O:1|CI:-1	0	2	3.0761224173206965	False	-64.57		-9.44		BRONZE	DGP
rxn31517	R_NADH_quinone_oxidoreductase	1.6.5.2	OK	0	3	1.8469646512952371	False	12.59	18.46	-31.39		SILVER	EQ
rxn31518	R_S_prenyl_L_cysteine_oxygen_oxidoreductase	1.8.3.5;1.8.3.5-	CI:1	0	3	1.8069590765822545	False	-18.42	-15.78	7.03		SILVER	EQ
rxn31519	R_1_2_dihydroxy_5__methylthio_pent_1_en_3_one_oxygen_oxidoreductase__formate__and_CO_forming_		MI:C:3/H:3/O:3|CI:-1	0	1		False			-408.4		BRONZE	DGP
rxn31520	R_Plasmenylethanolamine_ethanolamine_phosphohydrolase	3.1.4.3	OK	0	0		False						
rxn31521	R_choline_reduced_ferredoxin_oxygen_oxidoreductase		MI:O:-1|CI:2	0	0		False						
rxn31522	R_R07509_c		CI:4	0	3	0.9460486568825032	False	-332.57	-327.91	-310.14		SILVER	EQ
rxn31523	R_R07679_c		CI:2	0	0		False						
rxn31524	R_R07687_c		CI:-2	0	3	4.054605251255519	False	-44.6	-73.13	-75.2		BRONZE	EQ
rxn31525	R_R07733_c		MI:H:-44/O:-28	0	2	13.769373680258534	False	1097.31		613.75		BRONZE	DGP
rxn31526	R_R07733_p		MI:H:-44/O:-28	0	2	13.769373680258534	False	1097.31		613.75		BRONZE	DGP
rxn31527	R_R07743_c		MI:C:225/H:204/O:108	0	2	62.77941422024072	False	-2788.46		-583.74		BRONZE	DGP
rxn31528	R_protein_N6__octanoyl_lysine_sulfur_sulfurtransferase		OK	0	0		False						
rxn31529	R_octanoyl_[acp]_sulfur_sulfurtransferase		MI:C:-11/H:-21/N:-2/O:-7/P:-1|CI:2	0	0		False						
rxn31530	R_bromoxynil_NADPH_oxygen_oxidoreductase		CI:-2	0	2	1.446809752641282	False	-58.98	-46.56	-29.17		SILVER	DGP
rxn31531	R_R07791_c	1.14.13.112	MI:O:1	0	2	1.6880448013752694	False	-38.04		-21.14		SILVER	DGP
rxn31532	R_R07807_c		CPDFORMERROR	0	0		False						
rxn31533	R_R07809_c		CPDFORMERROR	0	0		False						
rxn31534	R_R07810_c		CPDFORMERROR	0	0		False						
rxn31535	R_acetyl_CoA_heparan_alpha_D_glucosaminide_N_acetyltransferase	2.3.1.78	CPDFORMERROR	0	0		False						
rxn31536	R_R07816_c		CPDFORMERROR	0	0		False						
rxn31537	R_R07916_c		MI:H:-2/O:-14/P:-4|CI:6	0	2	1.7443254783605369	False	921.4		885.46		SILVER	DGP
rxn31538	R_R07980_c	1.17.5.-;1.17.5.2	CI:-2	0	3	0.93140900159289	False	-95.96	-89.42	-88.48		SILVER	EQ
rxn31539	R_R07981_c		CI:-4	0	3	6.368974833233799	False	-195.93	-173.84	-22.44		BRONZE	EQ
rxn31540	R_malonyl_CoA_cinnamoyl_CoA_malonyltransferase__cyclizing_		CI:-28	0	3	36.08908451954076	False	245.99	1.28	611.72		BRONZE	EQ
rxn31541	R_malonyl_CoA_caffeoyl_CoA_malonyltransferase__cyclizing_		CI:-7	0	3	8.024691817161303	False	44.42	-10.58	110.77		BRONZE	EQ
rxn31542	R_malonyl_CoA_feruloyl_CoA_malonyltransferase__cyclizing_		CI:-41	0	3	38.14130218150141	False	209.89	-22.8	1026.18		BRONZE	EQ
rxn31543	R_R08122_c		MI:F:-6/O:-10	0	1		False			733.68		BRONZE	DGP
rxn31544	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	CI:2	0	3	1.0407635503948318	False	-7.37	-2.19	4.14		SILVER	EQ
rxn31545	R_R_sulfate_ester_glutathione_R_transferase	2.5.1.18	CI:-1	0	0		False						
rxn31546	R_R08589_c		MI:C:-14/H:-33/O:-28|CI:23	0	2	18.046319512781555	False	753.26		1387.02		BRONZE	DGP
rxn31547	R_L_tyrosine_NADPH_oxygen_oxidoreductase__N_hydroxylating__decarboxylating_		CI:2	0	2	2.5069390853011213	False	-95.97	-156.31	-114.53		BRONZE	DGP
rxn31548	R__E__4_hydroxy_3_methylbut_2_en_1_yl_diphosphate_oxidized_ferredoxin_oxidoreductase__hydrating_		CI:-6	0	0		False						
rxn31549	R_R08718_c		CPDFORMERROR	0	0		False						
rxn31550	R_UDP_N_acetyl_D_glucosamine_ribostamycin_N_acetyl_D_glucosaminyltransferase	2.4.1.-;2.4.1.285	OK	0	3	0.53868630033482	False	-1.7	-3.53	-9.8		SILVER	EQ
rxn31551	R_Rxn_mod_1_p		OK	0	3	0.46793856079689383	False	0.0	1.05	1.37		GOLD	DGP
rxn31552	R_Intracellular_Succinyl_CoA_transport_between_cytosol_and_mitochondrion		OK	1	1		True	0.0				BRONZE	GC
rxn31553	TRANS-RXNBWI-115401.cm.maizeexp.HCO3_HCO3		OK	1	1		True	0.0				SILVER	GC
rxn31554	R_Intracellular_Acetyl_adenylatetransport_between_cytosol_and_mitochondrion		OK	1	1		True	0.0				BRONZE	GC
rxn31555	R_Intracellular_L_Alanine_transport_between_cytosol_and_plastid		OK	1	1		True	0.0				SILVER	GC
