id	compartment	reversibility	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn05620	c0|e0	>	=	gapfilling	0	0	0	null
rxn05621	c0|e0	>	=	gapfilling	0	0	0	null
rxn05622	c0|e0	>	=	gapfilling	0	0	0	null
rxn05623	c0|e0	=	=	gapfilling	0	0	0	null
rxn05625	c0|e0	=	=	conditional	0	0	0	mscpx.1279|mscpx.1388|mscpx.1389|mscpx.1390|mscpx.1391|mscpx.1645|mscpx.1762|mscpx.1890|mscpx.390|mscpx.391|mscpx.392|mscpx.393|mscpx.394|mscpx.832
rxn05626	c0|e0	=	=	gapfilling	0	0	0	null
rxn05627	c0|e0	=	=	conditional	0	0	0	mscpx.1388|mscpx.1389|mscpx.1390|mscpx.1391|mscpx.1645|mscpx.1762|mscpx.1762|mscpx.390|mscpx.391|mscpx.392|mscpx.393|mscpx.394|mscpx.832
rxn05628	c0|e0	=	=	gapfilling	0	0	0	null
rxn05630	c0|e0	=	=	gapfilling	0	0	0	null
rxn05634	c0|e0	=	=	gapfilling	0	0	0	null
rxn05635	c0|e0	>	=	gapfilling	0	0	0	null
rxn05636	c0|e0	=	=	gapfilling	0	0	0	null
rxn05637	c0|e0	>	=	gapfilling	0	0	0	null
rxn05638	c0|e0	=	=	gapfilling	0	0	0	null
rxn05639	c0|e0	=	=	gapfilling	0	0	0	null
rxn05640	c0|e0	=	=	gapfilling	0	0	0	null
rxn05641	c0|e0	>	=	gapfilling	0	0	0	null
rxn05643	c0|e0	=	=	gapfilling	0	0	0	null
rxn05644	c0|e0	>	=	gapfilling	0	0	0	null
rxn05645	c0|e0	=	=	gapfilling	0	0	0	null
rxn05646	c0|e0	=	=	gapfilling	0	0	0	null
rxn05648	c0|e0	=	=	gapfilling	0	0	0	null
rxn05649	c0|e0	=	=	gapfilling	0	0	0	null
rxn05651	c0|e0	=	=	gapfilling	0	0	0	null
rxn05652	c0|e0	=	=	gapfilling	0	0	0	null
rxn05653	c0|e0	=	=	gapfilling	0	0	0	null
rxn05654	c0|e0	=	=	gapfilling	0	0	0	null
rxn05655	c0|e0	=	=	gapfilling	0	0	0	null
rxn05656	c0|e0	>	=	gapfilling	0	0	0	null
rxn05657	c0|e0	>	=	gapfilling	0	0	0	null
rxn05659	c0|e0	=	=	gapfilling	0	0	0	null
rxn05661	c0|e0	=	=	gapfilling	0	0	0	null
rxn05663	c0|e0	=	=	gapfilling	0	0	0	null
rxn05665	c0|e0	=	=	gapfilling	0	0	0	null
rxn05667	c0|e0	=	=	gapfilling	0	0	0	null
rxn05669	c0|e0	=	=	gapfilling	0	0	0	null
rxn05671	c0|e0	=	=	gapfilling	0	0	0	null
rxn05672	c0|e0	=	=	gapfilling	0	0	0	null
rxn05673	c0|e0	=	=	gapfilling	0	0	0	null
rxn05674	c0|e0	=	=	gapfilling	0	0	0	null
rxn05676	c0|e0	=	=	gapfilling	0	0	0	null
rxn05678	c0|e0	=	=	gapfilling	0	0	0	null
rxn05679	c0|e0	=	=	gapfilling	0	0	0	null
rxn05680	c0|e0	=	=	gapfilling	0	0	0	null
rxn05681	c0|e0	=	=	gapfilling	0	0	0	null
rxn05683	c0|e0	=	=	gapfilling	0	0	0	null
rxn05684	c0|e0	=	=	gapfilling	0	0	0	null
rxn05685	c0|e0	=	=	gapfilling	0	0	0	null
rxn05686	c0|e0	=	=	gapfilling	0	0	0	null
rxn05687	c0|e0	=	=	gapfilling	0	0	0	null
rxn05689	c0|e0	=	=	gapfilling	0	0	0	null
rxn05690	c0|e0	=	=	gapfilling	0	0	0	null
rxn05691	c0|e0	=	=	gapfilling	0	0	0	null
rxn05692	c0|e0	=	=	gapfilling	0	0	0	null
rxn05694	c0|e0	=	=	gapfilling	0	0	0	null
rxn05696	c0|e0	=	=	gapfilling	0	0	0	null
rxn05697	c0|e0	=	=	gapfilling	0	0	0	null
rxn05698	c0|e0	=	=	gapfilling	0	0	0	null
rxn05699	c0|e0	=	=	gapfilling	0	0	0	null
rxn05700	c0|e0	=	=	gapfilling	0	0	0	null
rxn05703	c0|e0	=	=	gapfilling	0	0	0	null
rxn05704	c0|e0	=	=	gapfilling	0	0	0	null
rxn05706	c0|e0	=	=	gapfilling	0	0	0	null
rxn05708	c0|e0	=	=	gapfilling	0	0	0	null
rxn05709	c0|e0	=	=	gapfilling	0	0	0	null
rxn05710	c0|e0	=	=	gapfilling	0	0	0	null
rxn05711	c0|e0	=	=	gapfilling	0	0	0	null
rxn05713	c0|e0	=	=	gapfilling	0	0	0	null
rxn05714	c0|e0	=	=	gapfilling	0	0	0	null
rxn05715	c0|e0	=	=	gapfilling	0	0	0	null
rxn05716	c0|e0	=	=	gapfilling	0	0	0	null
rxn05717	c0|e0	=	=	gapfilling	0	0	0	null
rxn05718	c0|e0	=	=	gapfilling	0	0	0	null
rxn05719	c0|e0	=	=	gapfilling	0	0	0	null
rxn05720	c0|e0	=	=	gapfilling	0	0	0	null
rxn05721	c0|e0	=	=	gapfilling	0	0	0	null
rxn05722	c0|e0	=	=	gapfilling	0	0	0	null
rxn05723	c0|e0	=	=	gapfilling	0	0	0	null
rxn05724	c0|e0	=	=	gapfilling	0	0	0	null
rxn05725	c0|e0	=	=	gapfilling	0	0	0	null
rxn05726	c0|e0	=	=	gapfilling	0	0	0	null
rxn05727	c0|e0	=	=	gapfilling	0	0	0	null
rxn05728	c0|e0	=	=	gapfilling	0	0	0	null
rxn05730	c0|e0	=	=	gapfilling	0	0	0	null
rxn05731	c0|e0	=	=	gapfilling	0	0	0	null
rxn05732	c0|e0	<	=	gapfilling	0	0	0	null
rxn05733	c0|e0	?	=	gapfilling	0	0	0	null
rxn05734	c0|e0	=	=	gapfilling	0	0	0	null
rxn05735	c0|e0	>	=	gapfilling	0	0	0	null
rxn05736	c0|e0	>	=	gapfilling	0	0	0	null
rxn05737	c0|e0	>	=	gapfilling	0	0	0	null
rxn05739	c0|e0	>	=	gapfilling	0	0	0	null
rxn05740	c0|e0	<	=	gapfilling	0	0	0	null
rxn05743	c0|e0	>	=	gapfilling	0	0	0	null
rxn05744	c0|e0	>	=	gapfilling	0	0	0	null
rxn05745	c0|e0	=	=	gapfilling	0	0	0	null
rxn05746	c0|e0	>	=	gapfilling	0	0	0	null
rxn05747	c0|e0	>	=	gapfilling	0	0	0	null
rxn05748	c0|e0	=	=	gapfilling	0	0	0	null
rxn05749	c0|e0	>	=	gapfilling	0	0	0	null
rxn05760	c0|e0	=	=	gapfilling	0	0	0	null
rxn05763	c0|e0	>	=	gapfilling	0	0	0	null
rxn05764	c0|e0	>	=	gapfilling	0	0	0	null
rxn05768	c0|e0	<	=	gapfilling	0	0	0	null
rxn05778	c0|e0	>	=	gapfilling	0	0	0	null
rxn05779	c0|e0	>	=	gapfilling	0	0	0	null
rxn05792	c0|e0	>	=	gapfilling	0	0	0	null
rxn05814	c0|e0	=	=	gapfilling	0	0	0	null
rxn05824	c0|e0	>	=	gapfilling	0	0	0	null
rxn05831	c0|e0	=	=	gapfilling	0	0	0	null
rxn05833	c0|e0	>	=	gapfilling	0	0	0	null
rxn05835	c0|e0	>	=	gapfilling	0	0	0	null
rxn05841	c0|e0	?	=	gapfilling	0	0	0	null
rxn05853	c0|e0	=	=	gapfilling	0	0	0	null
rxn05854	c0|e0	>	=	gapfilling	0	0	0	null
rxn05855	c0|e0	>	=	gapfilling	0	0	0	null
rxn05856	c0|e0	>	=	gapfilling	0	0	0	null
rxn05858	c0|e0	>	=	gapfilling	0	0	0	null
rxn05860	c0|e0	>	=	gapfilling	0	0	0	null
rxn05871	c0|e0	=	=	gapfilling	0	0	0	null
rxn05872	c0|e0	=	=	gapfilling	0	0	0	null
rxn05873	c0|e0	=	=	gapfilling	0	0	0	null
rxn05874	c0|e0	>	=	gapfilling	0	0	0	null
rxn05875	c0|e0	>	=	gapfilling	0	0	0	null
rxn05876	c0|e0	>	=	gapfilling	0	0	0	null
rxn05877	c0|e0	=	=	gapfilling	0	0	0	null
rxn05878	c0|e0	=	=	gapfilling	0	0	0	null
rxn05881	c0|e0	>	=	gapfilling	0	0	0	null
rxn05882	c0|e0	>	=	gapfilling	0	0	0	null
rxn05883	c0|e0	>	=	gapfilling	0	0	0	null
rxn05887	c0|e0	=	=	gapfilling	0	0	0	null
rxn05893	c0|e0	<	=	gapfilling	0	0	0	null
rxn05899	c0|e0	>	=	gapfilling	0	0	0	null
rxn05901	c0|e0	>	=	gapfilling	0	0	0	null
rxn05902	c0|e0	=	=	gapfilling	0	0	0	null
rxn05909	c0|e0	=	=	gapfilling	0	0	0	null
rxn05912	c0|e0	>	=	gapfilling	0	0	0	null
rxn05918	c0|e0	=	=	gapfilling	0	0	0	null
rxn05919	c0|e0	>	=	gapfilling	0	0	0	null
rxn05920	c0|e0	=	=	gapfilling	0	0	0	null
rxn05922	c0|e0	?	=	gapfilling	0	0	0	null
rxn05923	c0|e0	?	=	gapfilling	0	0	0	null
rxn05924	c0|e0	?	=	gapfilling	0	0	0	null
rxn05926	c0|e0	>	=	gapfilling	0	0	0	null
rxn05937	c0|e0	<	=	conditional	0	0	0	mscpx.1456|mscpx.1458
rxn05938	c0|e0	<	=	conditional	0	0	0	mscpx.1411|mscpx.1412|mscpx.1413|mscpx.1414|mscpx.1415|mscpx.1416|mscpx.1417
rxn05939	c0|e0	>	=	conditional	0	0	0	mscpx.1739|mscpx.1740|mscpx.1741|mscpx.1742
rxn05940	c0|e0	=	=	gapfilling	0	0	0	null
rxn05942	c0|e0	=	=	gapfilling	0	0	0	null
rxn05944	c0|e0	?	=	gapfilling	0	0	0	null
rxn05946	c0|e0	>	=	gapfilling	0	0	0	null
rxn05948	c0|e0	>	=	gapfilling	0	0	0	null
rxn05949	c0|e0	>	=	gapfilling	0	0	0	null
rxn05950	c0|e0	>	=	gapfilling	0	0	0	null
rxn05951	c0|e0	=	=	gapfilling	0	0	0	null
rxn05952	c0|e0	=	=	gapfilling	0	0	0	null
rxn05953	c0|e0	>	=	gapfilling	0	0	0	null
rxn05954	c0|e0	>	=	gapfilling	0	0	0	null
rxn05955	c0|e0	=	=	gapfilling	0	0	0	null
rxn05957	c0|e0	=	=	gapfilling	0	0	0	null
rxn05958	c0|e0	=	=	gapfilling	0	0	0	null
rxn05961	c0|e0	?	=	gapfilling	0	0	0	null
rxn05962	c0|e0	=	=	gapfilling	0	0	0	null
rxn05965	c0|e0	=	=	gapfilling	0	0	0	null
rxn05966	c0|e0	=	=	gapfilling	0	0	0	null
rxn05968	c0|e0	>	=	gapfilling	0	0	0	null
rxn05969	c0|e0	>	=	gapfilling	0	0	0	null
rxn05970	c0|e0	<	=	gapfilling	0	0	0	null
rxn05972	c0|e0	>	=	gapfilling	0	0	0	null
rxn05975	c0|e0	=	=	gapfilling	0	0	0	null
rxn05976	c0|e0	=	=	gapfilling	0	0	0	null
rxn05977	c0|e0	=	=	gapfilling	0	0	0	null
rxn05978	c0|e0	>	=	gapfilling	0	0	0	null
rxn05979	c0|e0	>	=	gapfilling	0	0	0	null
rxn05981	c0|e0	=	=	gapfilling	0	0	0	null
rxn05982	c0|e0	=	=	gapfilling	0	0	0	null
rxn05983	c0|e0	=	=	gapfilling	0	0	0	null
rxn05984	c0|e0	=	=	gapfilling	0	0	0	null
rxn05988	c0|e0	=	=	gapfilling	0	0	0	null
rxn05994	c0|e0	<	=	gapfilling	0	0	0	null
rxn05995	c0|e0	<	=	gapfilling	0	0	0	null
rxn06002	c0|e0	>	=	gapfilling	0	0	0	null
rxn06005	c0|e0	>	=	gapfilling	0	0	0	null
rxn06012	c0|e0	>	=	gapfilling	0	0	0	null
rxn06022	c0|e0	?	=	gapfilling	0	0	0	null
rxn06023	c0|e0	?	=	gapfilling	0	0	0	null
rxn06025	c0|e0	=	=	gapfilling	0	0	0	null
rxn06031	c0|e0	>	=	gapfilling	0	0	0	null
rxn06033	c0|e0	>	=	gapfilling	0	0	0	null
rxn06035	c0|e0	>	=	gapfilling	0	0	0	null
rxn06037	c0|e0	=	=	gapfilling	0	0	0	null
rxn06038	c0|e0	=	=	gapfilling	0	0	0	null
rxn06056	c0|e0	>	=	gapfilling	0	0	0	null
rxn06058	c0|e0	>	=	gapfilling	0	0	0	null
rxn06060	c0|e0	=	=	gapfilling	0	0	0	null
rxn06062	c0|e0	=	=	gapfilling	0	0	0	null
rxn06075	c0|e0	?	=	gapfilling	0	0	0	null
rxn06076	c0|e0	?	=	gapfilling	0	0	0	null
rxn06077	c0|e0	?	=	gapfilling	0	0	0	null
rxn06078	c0|e0	?	=	gapfilling	0	0	0	null
rxn06082	c0|e0	=	=	gapfilling	0	0	0	null
rxn06094	c0|e0	>	=	gapfilling	0	0	0	null
rxn06096	c0|e0	>	=	gapfilling	0	0	0	null
rxn06098	c0|e0	=	=	gapfilling	0	0	0	null
rxn06099	c0|e0	=	=	gapfilling	0	0	0	null
rxn06105	c0|e0	?	=	gapfilling	0	0	0	null
rxn06106	c0|e0	=	=	gapfilling	0	0	0	null
rxn06107	c0|e0	<	=	gapfilling	0	0	0	null
rxn06108	c0|e0	<	=	gapfilling	0	0	0	null
rxn06109	c0|e0	=	=	gapfilling	0	0	0	null
rxn06112	c0|e0	>	=	gapfilling	0	0	0	null
rxn06123	c0|e0	>	=	gapfilling	0	0	0	null
rxn06124	c0|e0	>	=	gapfilling	0	0	0	null
rxn06133	c0|e0	>	=	gapfilling	0	0	0	null
rxn06135	c0|e0	>	=	gapfilling	0	0	0	null
rxn06136	c0|e0	>	=	gapfilling	0	0	0	null
rxn06142	c0|e0	>	=	gapfilling	0	0	0	null
rxn06143	c0|e0	>	=	gapfilling	0	0	0	null
rxn06147	c0|e0	>	=	gapfilling	0	0	0	null
rxn06160	c0|e0	>	=	gapfilling	0	0	0	null
rxn06168	c0|e0	=	=	gapfilling	0	0	0	null
rxn06178	c0|e0	>	=	gapfilling	0	0	0	null
rxn06181	c0|e0	=	=	gapfilling	0	0	0	null
rxn06182	c0|e0	>	=	gapfilling	0	0	0	null
rxn06183	c0|e0	=	=	gapfilling	0	0	0	null
rxn06184	c0|e0	>	=	gapfilling	0	0	0	null
rxn06188	c0|e0	?	=	gapfilling	0	0	0	null
rxn06190	c0|e0	>	=	gapfilling	0	0	0	null
rxn06193	c0|e0	?	=	gapfilling	0	0	0	null
rxn06194	c0|e0	=	=	gapfilling	0	0	0	null
rxn06195	c0|e0	>	=	gapfilling	0	0	0	null
rxn06196	c0|e0	=	=	gapfilling	0	0	0	null
rxn06197	c0|e0	<	=	gapfilling	0	0	0	null
rxn06198	c0|e0	<	=	gapfilling	0	0	0	null
rxn06199	c0|e0	=	=	gapfilling	0	0	0	null
rxn06200	c0|e0	<	=	gapfilling	0	0	0	null
rxn06201	c0|e0	>	=	gapfilling	0	0	0	null
rxn06202	c0|e0	>	=	gapfilling	0	0	0	null
rxn06205	c0|e0	=	=	gapfilling	0	0	0	null
rxn06206	c0|e0	=	=	gapfilling	0	0	0	null
rxn06207	c0|e0	=	=	gapfilling	0	0	0	null
rxn06208	c0|e0	=	=	gapfilling	0	0	0	null
rxn06209	c0|e0	=	=	gapfilling	0	0	0	null
rxn06216	c0|e0	=	=	gapfilling	0	0	0	null
rxn06224	c0|e0	>	=	gapfilling	0	0	0	null
rxn06231	c0|e0	>	=	gapfilling	0	0	0	null
rxn06233	c0|e0	=	=	gapfilling	0	0	0	null
rxn06234	c0|e0	=	=	gapfilling	0	0	0	null
rxn06239	c0|e0	<	=	gapfilling	0	0	0	null
rxn06240	c0|e0	=	=	gapfilling	0	0	0	null
rxn06242	c0|e0	=	=	gapfilling	0	0	0	null
rxn06243	c0|e0	=	=	gapfilling	0	0	0	null
rxn06244	c0|e0	=	=	gapfilling	0	0	0	null
rxn06248	c0|e0	>	=	gapfilling	0	0	0	null
rxn06249	c0|e0	>	=	gapfilling	0	0	0	null
rxn06250	c0|e0	?	=	gapfilling	0	0	0	null
rxn06251	c0|e0	>	=	gapfilling	0	0	0	null
rxn06252	c0|e0	=	=	gapfilling	0	0	0	null
rxn06253	c0|e0	=	=	gapfilling	0	0	0	null
rxn06255	c0|e0	>	=	gapfilling	0	0	0	null
rxn06258	c0|e0	=	=	gapfilling	0	0	0	null
rxn06262	c0|e0	>	=	gapfilling	0	0	0	null
rxn06263	c0|e0	?	=	gapfilling	0	0	0	null
rxn06276	c0|e0	=	=	gapfilling	0	0	0	null
rxn06278	c0|e0	<	=	gapfilling	0	0	0	null
rxn06280	c0|e0	?	=	gapfilling	0	0	0	null
rxn06281	c0|e0	=	=	gapfilling	0	0	0	null
rxn06282	c0|e0	>	=	gapfilling	0	0	0	null
rxn06284	c0|e0	<	=	gapfilling	0	0	0	null
rxn06285	c0|e0	>	=	gapfilling	0	0	0	null
rxn06290	c0|e0	=	=	gapfilling	0	0	0	null
rxn06293	c0|e0	>	=	gapfilling	0	0	0	null
rxn06297	c0|e0	=	=	gapfilling	0	0	0	null
rxn06298	c0|e0	>	=	gapfilling	0	0	0	null
rxn06299	c0|e0	=	=	gapfilling	0	0	0	null
rxn06300	c0|e0	?	=	gapfilling	0	0	0	null
rxn06304	c0|e0	=	=	gapfilling	0	0	0	null
rxn06306	c0|e0	=	=	gapfilling	0	0	0	null
rxn06312	c0|e0	=	=	gapfilling	0	0	0	null
rxn06313	c0|e0	>	=	gapfilling	0	0	0	null
rxn06314	c0|e0	=	=	gapfilling	0	0	0	null
rxn06316	c0|e0	?	=	gapfilling	0	0	0	null
rxn06322	c0|e0	?	=	gapfilling	0	0	0	null
rxn06323	c0|e0	?	=	gapfilling	0	0	0	null
rxn06325	c0|e0	=	=	gapfilling	0	0	0	null
rxn06326	c0|e0	>	=	gapfilling	0	0	0	null
rxn06328	c0|e0	>	=	gapfilling	0	0	0	null
rxn06329	c0|e0	>	=	gapfilling	0	0	0	null
rxn06335	c0|e0	=	=	gapfilling	0	0	0	null
rxn06338	c0|e0	=	=	gapfilling	0	0	0	null
rxn06341	c0|e0	?	=	gapfilling	0	0	0	null
rxn06345	c0|e0	>	=	gapfilling	0	0	0	null
rxn06346	c0|e0	>	=	gapfilling	0	0	0	null
rxn06347	c0|e0	=	=	gapfilling	0	0	0	null
rxn06348	c0|e0	>	=	gapfilling	0	0	0	null
rxn06349	c0|e0	>	=	gapfilling	0	0	0	null
rxn06353	c0|e0	=	=	gapfilling	0	0	0	null
rxn06355	c0|e0	=	=	gapfilling	0	0	0	null
rxn06356	c0|e0	>	=	gapfilling	0	0	0	null
rxn06357	c0|e0	=	=	gapfilling	0	0	0	null
rxn06364	c0|e0	=	=	gapfilling	0	0	0	null
rxn06365	c0|e0	=	=	gapfilling	0	0	0	null
rxn06366	c0|e0	=	=	gapfilling	0	0	0	null
rxn06367	c0|e0	>	=	gapfilling	0	0	0	null
rxn06372	c0|e0	>	=	gapfilling	0	0	0	null
rxn06373	c0|e0	>	=	gapfilling	0	0	0	null
rxn06376	c0|e0	=	=	gapfilling	0	0	0	null
rxn06377	c0|e0	=	=	gapfilling	0	0	0	null
rxn06379	c0|e0	>	=	gapfilling	0	0	0	null
rxn06381	c0|e0	=	=	gapfilling	0	0	0	null
rxn06382	c0|e0	?	=	gapfilling	0	0	0	null
rxn06383	c0|e0	=	=	gapfilling	0	0	0	null
rxn06384	c0|e0	>	=	gapfilling	0	0	0	null
rxn06385	c0|e0	>	=	gapfilling	0	0	0	null
rxn06386	c0|e0	>	=	gapfilling	0	0	0	null
rxn06387	c0|e0	>	=	gapfilling	0	0	0	null
rxn06388	c0|e0	=	=	gapfilling	0	0	0	null
rxn06389	c0|e0	=	=	gapfilling	0	0	0	null
rxn06390	c0|e0	>	=	gapfilling	0	0	0	null
rxn06391	c0|e0	>	=	gapfilling	0	0	0	null
rxn06392	c0|e0	>	=	gapfilling	0	0	0	null
rxn06393	c0|e0	=	=	gapfilling	0	0	0	null
rxn06394	c0|e0	<	=	gapfilling	0	0	0	null
rxn06396	c0|e0	=	=	gapfilling	0	0	0	null
rxn06397	c0|e0	=	=	gapfilling	0	0	0	null
rxn06398	c0|e0	>	=	gapfilling	0	0	0	null
rxn06399	c0|e0	=	=	gapfilling	0	0	0	null
rxn06400	c0|e0	=	=	gapfilling	0	0	0	null
rxn06402	c0|e0	=	=	gapfilling	0	0	0	null
rxn06403	c0|e0	>	=	gapfilling	0	0	0	null
rxn06404	c0|e0	>	=	gapfilling	0	0	0	null
rxn06409	c0|e0	?	=	gapfilling	0	0	0	null
rxn06412	c0|e0	=	=	gapfilling	0	0	0	null
rxn06416	c0|e0	=	=	gapfilling	0	0	0	null
rxn06417	c0|e0	=	=	gapfilling	0	0	0	null
rxn06424	c0|e0	<	=	gapfilling	0	0	0	null
rxn06425	c0|e0	>	=	gapfilling	0	0	0	null
rxn06432	c0|e0	?	=	gapfilling	0	0	0	null
rxn06434	c0|e0	?	=	gapfilling	0	0	0	null
rxn06435	c0|e0	?	=	gapfilling	0	0	0	null
rxn06437	c0|e0	?	=	gapfilling	0	0	0	null
rxn06438	c0|e0	?	=	gapfilling	0	0	0	null
rxn06439	c0|e0	?	=	gapfilling	0	0	0	null
rxn06440	c0|e0	?	=	gapfilling	0	0	0	null
rxn06441	c0|e0	?	=	gapfilling	0	0	0	null
rxn06443	c0|e0	?	=	gapfilling	0	0	0	null
rxn06444	c0|e0	?	=	gapfilling	0	0	0	null
rxn06445	c0|e0	?	=	gapfilling	0	0	0	null
rxn06446	c0|e0	?	=	gapfilling	0	0	0	null
rxn06447	c0|e0	?	=	gapfilling	0	0	0	null
rxn06448	c0|e0	?	=	gapfilling	0	0	0	null
rxn06449	c0|e0	?	=	gapfilling	0	0	0	null
rxn06451	c0|e0	<	=	gapfilling	0	0	0	null
rxn06452	c0|e0	=	=	gapfilling	0	0	0	null
rxn06453	c0|e0	=	=	gapfilling	0	0	0	null
rxn06458	c0|e0	=	=	gapfilling	0	0	0	null
rxn06459	c0|e0	=	=	gapfilling	0	0	0	null
rxn06461	c0|e0	>	=	gapfilling	0	0	0	null
rxn06465	c0|e0	>	=	gapfilling	0	0	0	null
rxn06468	c0|e0	?	=	gapfilling	0	0	0	null
rxn06472	c0|e0	>	=	gapfilling	0	0	0	null
rxn06476	c0|e0	>	=	gapfilling	0	0	0	null
rxn06478	c0|e0	>	=	gapfilling	0	0	0	null
rxn06484	c0|e0	>	=	gapfilling	0	0	0	null
rxn06485	c0|e0	=	=	gapfilling	0	0	0	null
rxn06487	c0|e0	=	=	gapfilling	0	0	0	null
rxn06488	c0|e0	<	=	gapfilling	0	0	0	null
rxn06489	c0|e0	=	=	gapfilling	0	0	0	null
rxn06490	c0|e0	=	=	gapfilling	0	0	0	null
rxn06493	c0|e0	=	=	conditional	0	0	0	mscpx.1731|mscpx.1732|mscpx.972
rxn06499	c0|e0	=	=	gapfilling	0	0	0	null
rxn06503	c0|e0	=	=	gapfilling	0	0	0	null
rxn06507	c0|e0	>	=	gapfilling	0	0	0	null
rxn06509	c0|e0	>	=	gapfilling	0	0	0	null
rxn06510	c0|e0	=	=	gapfilling	0	0	0	null
rxn06514	c0|e0	>	=	gapfilling	0	0	0	null
rxn06515	c0|e0	>	=	gapfilling	0	0	0	null
rxn06517	c0|e0	?	=	gapfilling	0	0	0	null
rxn06522	c0|e0	>	=	gapfilling	0	0	0	null
rxn06524	c0|e0	>	=	gapfilling	0	0	0	null
rxn06525	c0|e0	=	=	gapfilling	0	0	0	null
rxn06526	c0|e0	=	=	conditional	0	0	0	mscpx.693
rxn06527	c0|e0	=	=	gapfilling	0	0	0	null
rxn06528	c0|e0	?	=	gapfilling	0	0	0	null
rxn06531	c0|e0	=	=	gapfilling	0	0	0	null
rxn06537	c0|e0	>	=	gapfilling	0	0	0	null
rxn06538	c0|e0	>	=	gapfilling	0	0	0	null
rxn06539	c0|e0	=	=	gapfilling	0	0	0	null
rxn06540	c0|e0	=	=	gapfilling	0	0	0	null
rxn06542	c0|e0	?	=	gapfilling	0	0	0	null
rxn06545	c0|e0	?	=	gapfilling	0	0	0	null
rxn06546	c0|e0	>	=	gapfilling	0	0	0	null
rxn06547	c0|e0	<	=	gapfilling	0	0	0	null
rxn06549	c0|e0	>	=	gapfilling	0	0	0	null
rxn06550	c0|e0	>	=	gapfilling	0	0	0	null
rxn06551	c0|e0	?	=	gapfilling	0	0	0	null
rxn06554	c0|e0	>	=	gapfilling	0	0	0	null
rxn06555	c0|e0	>	=	gapfilling	0	0	0	null
rxn06556	c0|e0	>	=	gapfilling	0	0	0	null
rxn06558	c0|e0	=	=	gapfilling	0	0	0	null
rxn06559	c0|e0	>	=	gapfilling	0	0	0	null
rxn06560	c0|e0	=	=	gapfilling	0	0	0	null
rxn06561	c0|e0	>	=	gapfilling	0	0	0	null
rxn06565	c0|e0	=	=	gapfilling	0	0	0	null
rxn06567	c0|e0	>	=	gapfilling	0	0	0	null
rxn06570	c0|e0	>	=	gapfilling	0	0	0	null
rxn06573	c0|e0	=	=	gapfilling	0	0	0	null
rxn06574	c0|e0	=	=	gapfilling	0	0	0	null
rxn06575	c0|e0	<	=	gapfilling	0	0	0	null
rxn06576	c0|e0	>	=	gapfilling	0	0	0	null
rxn06577	c0|e0	<	=	gapfilling	0	0	0	null
rxn06578	c0|e0	>	=	gapfilling	0	0	0	null
rxn06581	c0|e0	=	=	gapfilling	0	0	0	null
rxn06582	c0|e0	=	=	gapfilling	0	0	0	null
rxn06584	c0|e0	>	=	gapfilling	0	0	0	null
rxn06586	c0|e0	=	=	gapfilling	0	0	0	null
rxn06588	c0|e0	?	=	gapfilling	0	0	0	null
rxn06591	c0|e0	?	=	gapfilling	0	0	0	null
rxn06592	c0|e0	>	=	gapfilling	0	0	0	null
rxn06595	c0|e0	?	=	gapfilling	0	0	0	null
rxn06600	c0|e0	>	=	gapfilling	0	0	0	null
rxn06601	c0|e0	=	=	gapfilling	0	0	0	null
rxn06602	c0|e0	>	=	gapfilling	0	0	0	null
rxn06607	c0|e0	>	=	gapfilling	0	0	0	null
rxn06608	c0|e0	=	=	gapfilling	0	0	0	null
rxn06610	c0|e0	>	=	gapfilling	0	0	0	null
rxn06614	c0|e0	>	=	gapfilling	0	0	0	null
rxn06615	c0|e0	=	=	gapfilling	0	0	0	null
rxn06616	c0|e0	>	=	gapfilling	0	0	0	null
rxn06620	c0|e0	>	=	gapfilling	0	0	0	null
rxn06621	c0|e0	>	=	gapfilling	0	0	0	null
rxn06624	c0|e0	=	=	gapfilling	0	0	0	null
rxn06625	c0|e0	>	=	gapfilling	0	0	0	null
rxn06626	c0|e0	>	=	gapfilling	0	0	0	null
rxn06630	c0|e0	=	=	gapfilling	0	0	0	null
rxn06631	c0|e0	=	=	gapfilling	0	0	0	null
rxn06633	c0|e0	=	=	gapfilling	0	0	0	null
rxn06634	c0|e0	>	=	gapfilling	0	0	0	null
rxn06636	c0|e0	=	=	gapfilling	0	0	0	null
rxn06641	c0|e0	?	=	gapfilling	0	0	0	null
rxn06645	c0|e0	<	=	gapfilling	0	0	0	null
rxn06647	c0|e0	>	=	gapfilling	0	0	0	null
rxn06648	c0|e0	?	=	gapfilling	0	0	0	null
rxn06649	c0|e0	>	=	gapfilling	0	0	0	null
rxn06652	c0|e0	=	=	gapfilling	0	0	0	null
rxn06653	c0|e0	=	=	gapfilling	0	0	0	null
rxn06655	c0|e0	<	=	gapfilling	0	0	0	null
rxn06656	c0|e0	=	=	gapfilling	0	0	0	null
rxn06658	c0|e0	=	=	gapfilling	0	0	0	null
rxn06660	c0|e0	>	=	gapfilling	0	0	0	null
rxn06663	c0|e0	=	=	gapfilling	0	0	0	null
rxn06664	c0|e0	>	=	gapfilling	0	0	0	null
rxn06665	c0|e0	>	=	gapfilling	0	0	0	null
rxn06666	c0|e0	>	=	gapfilling	0	0	0	null
rxn06669	c0|e0	>	=	gapfilling	0	0	0	null
