# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
rxn37511	RXN66-311.e.metaexp.NADP_NADPH	-104.19	0.8	>
rxn37512	RXN66-311.e.metaexp.NAD_NADH	-104.22	0.8	>
rxn37513	RXN66-311.r.metaexp.NADP_NADPH	-104.19	0.8	>
rxn37514	RXN66-311.r.metaexp.NAD_NADH	-104.22	0.8	>
rxn37515	RXN66-312.c.metaexp.NAD_NADH	-118.28	0.75	>
rxn37516	RXN66-312.e.metaexp.NADP_NADPH	-118.25	0.75	>
rxn37517	RXN66-312.e.metaexp.NAD_NADH	-118.28	0.75	>
rxn37518	RXN66-312.r.metaexp.NADP_NADPH	-118.25	0.75	>
rxn37519	RXN66-312.r.metaexp.NAD_NADH	-118.28	0.75	>
rxn37520	RXN66-313.r.metaexp.NADP_NADPH	-5.74	0.96	>
rxn37521	RXN66-313.r.metaexp.NAD_NADH	-5.71	0.96	>
rxn37539	RXNQT-4324.c.metaexp.CPD-12575	4.96	23902.02	=
rxn37540	RXNQT-4325.c.metaexp.CPD-12575	4.0	23900.57	=
rxn37543	RXNQT-4328.c.metaexp.CPD-12575	4.0	23900.57	=
rxn37545	RXNQT-4398.c.metaexp.CPD-12575	-3.66	0.53	=
rxn37546	phosphoribosylaminoimidazole-succinocarboxamide synthetase	-17.24	1.25	>
rxn37547	SHIKIMATE-PQQ-RXN.c.metaexp.2-METHYL-3-PHYTYL-14-NAPHTHOQUINONE_CPD-12831	-4.13	1.21	=
rxn37548	SHIKIMATE-PQQ-RXN.c.metaexp.BENZOSEMIQUINONE_HYDROQUINONE	-18.47	2.87	>
rxn37549	SHIKIMATE-PQQ-RXN.c.metaexp.CPD-12115_DEMETHYLMENAQUINONE	-9.49	1.51	=
rxn37550	SHIKIMATE-PQQ-RXN.c.metaexp.CPD-12830_CPD-6947	-9.49	1.51	=
rxn37551	SHIKIMATE-PQQ-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	-29.93	1.52	>
rxn37552	SHIKIMATE-PQQ-RXN.c.metaexp.CPD-9957_UBIQUINONE-9	-29.93	1.52	>
rxn37553	SHIKIMATE-PQQ-RXN.c.metaexp.CPD-9958_UBIQUINONE-10	-29.93	1.52	>
rxn37554	SHIKIMATE-PQQ-RXN.e.metaexp.2-METHYL-3-PHYTYL-14-NAPHTHOQUINONE_CPD-12831	-4.13	1.21	=
rxn37555	SHIKIMATE-PQQ-RXN.e.metaexp.BENZOSEMIQUINONE_HYDROQUINONE	-18.47	2.87	>
rxn37556	SHIKIMATE-PQQ-RXN.e.metaexp.CPD-12115_DEMETHYLMENAQUINONE	-9.49	1.51	=
rxn37557	SHIKIMATE-PQQ-RXN.e.metaexp.CPD-12830_CPD-6947	-9.49	1.51	=
rxn37558	SHIKIMATE-PQQ-RXN.e.metaexp.CPD-9956_UBIQUINONE-8	-29.93	1.52	>
rxn37559	SHIKIMATE-PQQ-RXN.e.metaexp.CPD-9957_UBIQUINONE-9	-29.93	1.52	>
rxn37560	SHIKIMATE-PQQ-RXN.e.metaexp.CPD-9958_UBIQUINONE-10	-29.93	1.52	>
rxn37561	UDPG:sterol glucosyltransferase	-3.88	0.56	=
rxn37562	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37563	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37564	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37565	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37566	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37567	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37568	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37569	NADH:ubiquinone oxidoreductase (Na+-translocating)	-32.22	1.48	>
rxn37570	NADH:ubiquinone oxidoreductase (Na+-translocating)	-32.22	1.48	>
rxn37571	NADH:ubiquinone oxidoreductase (Na+-translocating)	-32.22	1.48	>
rxn37572	tween-hydrolyzing esterase	-4.62	1.58	>
rxn37574	tween-hydrolyzing esterase	-4.62	1.58	>
rxn37577	TRANS-RXN-158.cp.ecoexp.BETA-D-FRUCTOSE	-10.29	0.46	>
rxn37578	TRANS-RXN-158A.cp.ecoexp.BETA-D-FRUCTOSE	-9.48	0.31	>
rxn37585	N-ribosyladenine ribohydrolase	-4.95	0.5	>
rxn37586	N-ribosyladenine ribohydrolase	-4.95	0.5	>
rxn37589	dihydroorotate dehydrogenase (quinone)	-3.18	1.19	=
rxn37590	dihydroorotate dehydrogenase (quinone)	-29.08	1.5	>
rxn37595	DLACTDEHYDROGFAD-RXN.w.plantexp.2-METHYL-3-PHYTYL-14-NAPHTHOQUINONE_CPD-12831	-0.76	1.27	=
rxn37596	DLACTDEHYDROGFAD-RXN.w.plantexp.CPD-9957_UBIQUINONE-9	-26.56	1.57	>
rxn37599	Inosinase	-4.85	0.5	>
rxn37600	Inosinase	-4.85	0.5	>
rxn37607	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	-32.22	1.48	>
rxn37609	OPPSYN-RXN.c.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_OCTAPRENYL-DIPHOSPHATE	-18.64	0.7	>
rxn37610	OPPSYN-RXN.c.plantexp.OCTAPRENYL-DIPHOSPHATE_SOLANESYL-PYROPHOSPHATE	-18.64	0.7	>
rxn37611	OPPSYN-RXN.d.plantexp.OCTAPRENYL-DIPHOSPHATE_SOLANESYL-PYROPHOSPHATE	-18.64	0.7	>
rxn37612	OPPSYN-RXN.r.plantexp.OCTAPRENYL-DIPHOSPHATE_SOLANESYL-PYROPHOSPHATE	-18.64	0.7	>
rxn37625	RXN-12968.c.plantexp.NADP_NADPH	-4.43	0.24	=
rxn37626	RXN-12968.c.plantexp.NAD_NADH	-4.46	0.24	=
rxn37627	RXN-13443.c.plantexp.NADP_NADPH	-4.43	0.24	=
rxn37628	RXN-13443.c.plantexp.NAD_NADH	-4.46	0.24	=
rxn37631	RXN-8053.c.plantexp.NAD_NADH	-13.99	0.31	>
rxn37632	Glycerol-3-phosphate dehydrogenase	-5.62	1.48	=
rxn37635	Glycerol-3-phosphate dehydrogenase	-0.27	1.18	=
rxn37636	Glycerol-3-phosphate dehydrogenase	-5.62	1.48	=
rxn37637	Glycerol-3-phosphate dehydrogenase	-26.06	1.49	>
rxn37640	RXN0-5224.w	1.24	0.74	=
rxn37643	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	-17.59	1.56	>
rxn37645	UDP-glucose-fructose glucosyltransferase	-0.57	0.41	=
rxn37658	(S)-3-methyl-2-oxopentanoate dehydrogenase (acylating)	-5.29	0.8	=
rxn37659	Beta-fructosidase	-5.96	0.67	>
rxn37660	Beta-fructosidase	-5.96	0.67	>
rxn37662	Aldose reductase	4.56	0.35	=
rxn37663	Aldose reductase	4.59	0.34	=
rxn37664	Aldose reductase	1.92	0.52	=
rxn37665	Aldose reductase	1.95	0.51	=
rxn37667	Aldose reductase	4.56	0.35	=
rxn37668	Aldose reductase	4.59	0.34	=
rxn37669	Aldose reductase	1.92	0.52	=
rxn37670	Aldose reductase	1.95	0.51	=
rxn37671	Aldose reductase	9.32	0.48	=
rxn37672	Aldose reductase	9.35	0.48	=
rxn37674	CARBAMATE-KINASE-RXN.d	6.81	0.94	<
rxn37675	D-XYLULOSE-REDUCTASE-RXN.r	1.15	0.56	=
rxn37676	DIHYDROOROTATE-DEHYDROGENASE-RXN.w.araexp.CPD-9956_UBIQUINONE-8	-29.08	1.5	>
rxn37677	DLACTDEHYDROGFAD-RXN.w.araexp.CPD-9956_UBIQUINONE-8	-26.56	1.57	>
rxn37681	Hexose-1-phosphate uridylyltransferase	2.03	0.45	=
rxn37685	hydroxymethylglutaryl-CoA reductase	0.73	0.41	<
rxn37686	LINOLEOYL-RXN.r	-5.2	0.49	>
rxn37687	Methylacrylyl-CoA hydratase	-1.33	0.35	=
rxn37689	Complex I dehydrogenase	-32.22	1.48	>
rxn37691	Complex I dehydrogenase	-32.22	1.48	>
rxn37692	NADH dehydrogenase (quinone)	-11.77	1.47	>
rxn37694	PREPHENATE-ASP-TRANSAMINE-RXN.d	-2.96	0.47	=
rxn37695	R15-RXN.c.araexp.L-ALPHA-ALANINE_PYRUVATE	-2.52	0.51	=
rxn37696	RXN-1061.r	-93.22	1.61	>
rxn37700	RXN-10949.d.araexp.CPD-6746	-5.52	0.34	>
rxn37701	RXN-10995.d	-39.62	23902.06	=
rxn37706	RXN-11209.d	1.01	0.76	=
rxn37707	RXN-11244.r	-0.11	0.36	=
rxn37709	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.83	0.39	=
rxn37710	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.83	0.39	=
rxn37711	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.88	0.56	=
rxn37712	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.06	0.52	=
rxn37713	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.06	0.52	=
rxn37714	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	-3.06	0.52	=
rxn37715	RXN-1225.c.araexp.CPD-2187_CPD-8160	-5.97	0.56	=
rxn37716	RXN-1225.c.araexp.CPD-8073_CPD-8161	-5.97	0.56	=
rxn37717	RXN-1225.c.araexp.CPD-8074_CPD-8162	-5.97	0.56	=
rxn37718	thiamine-phosphate diphosphorylase	-9.59	1.03	>
rxn37719	thiamin phosphate synthase	-13.9	33801.98	>
rxn37721	acetyl-CoA C-acyltransferase	-7.18	0.32	=
rxn37722	acetyl-CoA C-acyltransferase	-7.18	0.32	=
rxn37724	RXN-12994.c.araexp.NADP_NADPH	-4.43	0.24	=
rxn37725	RXN-12994.c.araexp.NAD_NADH	-4.46	0.24	=
rxn37727	eicosapentaenoyl-CoA hydrolase	-6.46	0.34	>
rxn37732	phenylacetaldoxime hydrolase	98.32	27865.5	=
rxn37739	beta-carotene isomerase	0.0	0.0	=
rxn37740	9-cis-beta-carotene 9',10'-cleavage dioxygenase	-88.69	0.81	>
rxn37741	9-cis-10'-apo-beta-carotenal cleavage dioxygenase	-186.65	1.79	>
rxn37747	24,25-dihydrolanosterol 14-demethylase	-357.01	25054.11	=
rxn37752	4alpha-methyl-cholesta-8-enol 4- monooxygenase	-316.27	2.22	>
rxn37753	4alpha-methyl-cholesta-8-enol 4- monooxygenase	-316.36	2.22	>
rxn37755	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol 4-monooxygenase	-316.27	2.22	>
rxn37756	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol 4-monooxygenase	-316.36	2.22	>
rxn37758	4,4-dimethylzymosterol 4-monooxygenase	-316.36	2.22	>
rxn37759	naringenin 3',5'-hydroxylase	-211.59	1.8	>
rxn37760	RXN-13720.c	1.68	0.34	=
rxn37761	RXN-1381.d.araexp.1-PALMITOYLGLYCEROL-3-PHOSPHATE_PALMITYL-COA	0.01	0.6	=
rxn37762	RXN-1381.d.araexp.CPD0-2113_STEAROYL-COA	-0.65	0.59	=
rxn37764	RXNQT-4382.v	0.01	0.6	=
rxn37765	RXNQT-4383.v	-0.65	0.59	=
rxn37767	RXN-2205.d.araexp.CPD-479_MET	-0.61	0.3	=
rxn37768	RXN-2205.d.araexp.L-ALPHA-ALANINE_PYRUVATE	1.92	0.47	=
rxn37769	alcohol oxidase	-26.71	1.01	>
rxn37770	alcohol oxidase	-26.71	1.01	>
rxn37771	alcohol oxidase	-26.71	1.01	>
rxn37772	alcohol oxidase	-26.71	1.01	>
rxn37773	alcohol oxidase	-26.71	1.01	>
rxn37774	alcohol oxidase	-26.71	1.01	>
rxn37775	alcohol oxidase	-26.71	1.01	>
rxn37776	RXN-4723.n.araexp.CPD-12575	-5.27	0.52	=
rxn37777	RXN-4726.n.araexp.CPD-12575	-5.27	0.52	=
rxn37778	RXN-4735.n.araexp.CPD-12575	-5.27	0.52	=
rxn37781	RXN-6222.d.araexp.ADP_ADP-D-GLUCOSE_BETA-D-FRUCTOSE	1.08	0.5	=
rxn37782	RXN-6222.d.araexp.BETA-D-FRUCTOSE_GDP_GDP-D-GLUCOSE	0.3	0.87	=
rxn37785	RXN-7002.d	10.26	23900.57	=
rxn37786	RXN-7002.d.araexp.CPD0-1108	10.26	23900.57	=
rxn37787	RXN-7002.x	10.26	23900.57	=
rxn37788	RXN-7002.x.araexp.CPD0-1108	10.26	23900.57	=
rxn37790	RXN-7628.r	-105.79	0.9	>
rxn37795	RXN-8772.d	4.91	0.25	=
rxn37796	RXN-8772.d.araexp.CPD-12045	4.56	0.35	=
rxn37797	RXN-8850.d	-16.0	0.78	>
rxn37798	RXN-9157.x	0.39	0.27	=
rxn37799	1-dodecanol-O-arachinoyltransferase	-2.44	0.52	>
rxn37800	RXN-9666.r	-6.46	0.34	>
rxn37801	RXN-9703.c.araexp.NADP_NADPH	-102.2	1.14	>
rxn37802	RXN-9703.c.araexp.NAD_NADH	-102.23	1.14	>
rxn37803	Glycerol-3-phosphate dehydrogenase	-26.06	1.49	>
rxn37804	DHODase (ambiguous)	-12.08	0.58	>
rxn37807	RXN-9958.m.araexp.NADP_NADPH	-6.04	1.25	=
rxn37809	3-hydroxyadipyl-CoA dehydrogenase	4.46	0.24	=
rxn37810	RXN0-306.c	9.8	23900.57	=
rxn37811	RXN0-4121.x	-203.69	23901.46	=
rxn37813	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	-32.22	1.48	>
rxn37814	RXN0-5364.d	-24.18	1.25	>
rxn37816	2,3-dehydroadipyl-CoA hydratase	-0.1	0.36	=
rxn37834	RXNQT-4197.c	-37.31	0.17	>
rxn37838	RXNQT-4201.c	-37.31	0.17	>
rxn37839	RXNQT-4202.c	-37.31	0.17	>
rxn37840	RXNQT-4225.c	-26.71	1.01	>
rxn37842	RXNQT-4229.c	-37.31	0.17	>
rxn37845	RXNQT-4233.c	-37.31	0.17	>
rxn37848	RXNQT-4264.c	-5.57	0.42	=
rxn37849	RXNQT-4265.c	-5.57	0.42	=
rxn37851	RXNQT-4267.c	-5.57	0.42	=
rxn37854	RXNQT-4365.c.araexp.CPD-7875_TETRADECANOYL-COA	12.94	0.36	=
rxn37855	Salicylaldehyde dehydrogenase	-9.11	0.26	=
rxn37858	RXNQT-4385.v	-0.65	0.59	=
rxn37860	STEROL-GLUCOSYLTRANSFERASE-RXN.v.araexp.CPD-12575_CPD-13080_CPD-13081	-3.88	0.56	=
rxn37861	Unsaturated acyl-CoA hydratase	-0.88	0.45	=
rxn37862	TRANS-RXN-193.ce	-6.54	0.07	>
rxn37863	Galactowaldenase	0.31	0.35	=
rxn37869	1.1.1.34-RXN.d	0.67	0.42	<
rxn37870	1.1.1.34-RXN.m	0.67	0.42	<
rxn37871	1.1.1.34-RXN.n	0.67	0.42	<
rxn37872	1.1.1.39-RXN.w	2.94	0.75	>
rxn37873	1.1.1.8-RXN.e	6.15	0.18	=
rxn37874	1.1.3.37-RXN.e	-32.01	1.07	>
rxn37881	4-methylsterol oxidase	-93.82	0.74	>
rxn37882	4-methylsterol oxidase	-93.85	0.74	>
rxn37883	1.14.13.8-RXN.d	11.12	23900.57	=
rxn37884	1.14.13.8-RXN.n	11.12	23900.57	=
rxn37885	1.14.13.8-RXN.r	11.12	23900.57	=
rxn37886	1.14.13.8-RXN.w	11.12	23900.57	=
rxn37887	1.14.13.93-RXN.e	-93.82	0.74	>
rxn37888	1.2.1.13-RXN.e	1.07	0.13	<
rxn37890	RXN66-306.e	-4.11	1.92	=
rxn37893	1.5.1.8-RXN.e	8.72	0.71	=
rxn37895	1.8.1.4-RXN.d.maizeexp.BCAA-dehydrogenase-DH-lipoyl_BCAA-dehydrogenase-DH-lipoyl	15.18	0.13	<
rxn37900	1.8.1.4-RXN.r.maizeexp.BCAA-dehydrogenase-DH-lipoyl_BCAA-dehydrogenase-DH-lipoyl	15.18	0.13	<
rxn37905	13-BETA-GLUCAN-SYNTHASE-RXN.e	58.04	0.34	<
rxn37906	2-DEHYDROPANTOATE-REDUCT-RXN.d	4.51	0.7	=
rxn37912	2.3.1.133-RXN.n	-4.41	0.8	>
rxn37929	2.4.1.237-RXN.e.maizeexp.CPD-12575_CPD-520_CPD-8006	43.19	36987.13	=
rxn37930	2.4.1.67-RXN.e	-0.83	0.5	=
rxn37933	SQS	-37.22	1.85	>
rxn37934	4-hydroxybenzoate nonaprenyltransferase	-19.41	0.66	>
rxn37935	S-adenosyl-L-methionine:S-adenosyl-L-methionine:S-adenosyl-Lmethionine 3-amino-3-carboxypropyltransferase	2.36	71706.7	=
rxn37937	Tyrosine transaminase	0.1	0.5	=
rxn37938	2.6.1.58-RXN.e	-3.52	0.99	=
rxn37952	2PGADEHYDRAT-RXN.e	-0.91	0.07	=
rxn37953	2PGADEHYDRAT-RXN.n	-0.91	0.07	=
rxn37954	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN.e	4.94	0.24	=
rxn37955	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN.n	4.94	0.24	=
rxn37956	(2R,3S)-3-isopropylmalate:NAD+ oxidoreductase	4.47	0.24	=
rxn37972	beta-fructofuranosidase	-5.96	0.67	>
rxn37973	3.2.1.3-RXN.e	-64.11	0.33	>
rxn37976	3.2.1.80-RXN.e	-101.66	0.3	>
rxn37980	3.5.4.27-RXN.e	58.27	25052.56	=
rxn37982	3.6.3.1-RXN.ce.maizeexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE	-6.54	0.07	>
rxn37983	3.6.3.1-RXN.ce.maizeexp.ALL-TRANS-HEXAPRENYL-DIPHOSPHATE_ALL-TRANS-HEXAPRENYL-DIPHOSPHATE	-6.54	0.07	>
rxn37984	3.6.3.1-RXN.ce.maizeexp.ALL-TRANS-PENTAPRENYL-DIPHOSPHATE_ALL-TRANS-PENTAPRENYL-DIPHOSPHATE	-6.54	0.07	>
rxn37985	3.6.3.1-RXN.ce.maizeexp.CPD-9610_CPD-9610	-6.54	0.07	>
rxn37986	3.6.3.1-RXN.ce.maizeexp.CPD-9646_CPD-9646	-6.54	0.07	>
rxn37987	3.6.3.1-RXN.ce.maizeexp.FARNESYL-PP_FARNESYL-PP	-6.54	0.07	>
rxn37988	3.6.3.1-RXN.ce.maizeexp.GERANYLGERANYL-PP_GERANYLGERANYL-PP	-6.54	0.07	>
rxn37989	3.6.3.1-RXN.ce.maizeexp.OCTAPRENYL-DIPHOSPHATE_OCTAPRENYL-DIPHOSPHATE	-6.54	0.07	>
rxn37990	3.6.3.1-RXN.ce.maizeexp.SOLANESYL-PYROPHOSPHATE_SOLANESYL-PYROPHOSPHATE	-6.54	0.07	>
rxn37991	3.6.3.1-RXN.ce.maizeexp.UNDECAPRENYL-DIPHOSPHATE_UNDECAPRENYL-DIPHOSPHATE	-6.54	0.07	>
rxn37992	3.6.3.16-RXN.cd	-6.54	0.07	>
rxn37993	3.6.5.4-RXN.e	-5.87	0.32	>
rxn37994	3.6.5.3-RXN.n	-5.87	0.32	>
rxn37995	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN.e	-131.32	1.69	>
rxn37997	4.2.3.16-RXN.e	-37.07	1.57	>
rxn37998	4.4.1.14-RXN.e	-12.95	23903.29	=
rxn37999	4.4.1.14-RXN.n	-12.95	23903.29	=
rxn38000	6.3.4.16-RXN.w	0.27	0.95	=
rxn38002	6PFRUCTPHOS-RXN.e	-4.39	0.3	=
rxn38003	6PFRUCTPHOS-RXN.n	-4.39	0.3	=
rxn38004	6PFRUCTPHOS-RXN.w	-4.39	0.3	=
rxn38006	phosphogluconate dehydrogenase (decarboxylating)	2.47	0.76	>
rxn38007	RXN-3341.e	2.5	0.76	>
rxn38009	phosphogluconate dehydrogenase (decarboxylating)	2.47	0.76	>
rxn38010	RXN-3341.n	2.5	0.76	>
rxn38011	ACETYL-COA-CARBOXYLTRANSFER-RXN.e	-1.63	0.36	=
rxn38015	ACYL-COA-OXIDASE-RXN.n.maizeexp.BUTYRYL-COA_CROTONYL-COA	-18.82	1.17	>
rxn38016	ACYL-COA-OXIDASE-RXN.n.maizeexp.CPD-7222_LAUROYLCOA-CPD	-17.49	1.04	>
rxn38020	ADENOSINE-KINASE-RXN.d	-3.0	0.34	>
rxn38021	ATPase	-6.54	0.07	>
rxn38022	ATPase	-6.54	0.07	>
rxn38023	ATPase	-6.54	0.07	>
rxn38024	ADENPRIBOSYLTRAN-RXN.d	4.62	0.32	<
rxn38026	AIRCARBOXY-RXN.e	1.11	1.02	>
rxn38028	GPT	0.04	0.13	=
rxn38029	GPT	0.04	0.13	=
rxn38030	ALARACECAT-RXN.e	-0.01	0.24	=
rxn38033	ALCOHOL-DEHYDROG-RXN.e	5.05	0.08	=
rxn38034	ALCOHOL-DEHYDROG-RXN.n	5.05	0.08	=
rxn38035	aldehyde dehydrogenase [NAD(P)]	-61.0	0.8	>
rxn38036	aldehyde dehydrogenase [NAD(P)]	-60.97	0.8	>
rxn38037	aldehyde dehydrogenase [NAD(P)]	-9.15	0.26	=
rxn38042	ANTHRANSYN-RXN.n	-25.38	1.81	>
rxn38043	ANTHRANSYN-RXN.w	-25.38	1.81	>
rxn38044	Naringenin chalcone isomerase	-7.03	2.24	>
rxn38046	ASNSYNB-RXN.w	-8.21	0.87	>
rxn38049	ATPSYN-RXN.cd	-6.54	0.07	=
rxn38050	ATPSYN-RXN.cm	-6.54	0.07	=
rxn38051	ATPSYN-RXN.cn	-6.54	0.07	=
rxn38052	Lactase	-3.46	0.68	>
rxn38053	Isoleucine transaminase	-1.41	0.84	=
rxn38054	BRANCHED-CHAINAMINOTRANSFERLEU-RXN.e	0.08	0.38	=
rxn38055	Valine transaminase	0.42	0.83	=
rxn38059	CARBOXYMETHYLENEBUTENOLIDASE-RXN.d	-1.01	0.93	=
rxn38060	CARBPSYN-RXN.w	-1.89	0.63	>
rxn38062	CELLULOSE-SYNTHASE-UDP-FORMING-RXN.w	58.04	0.34	<
rxn38064	CHOLINE-KINASE-RXN.n	-4.48	0.12	=
rxn38069	DAHPSYN-RXN.n	-17.83	0.56	>
rxn38070	DALADALALIG-RXN.w	-6.15	1.02	>
rxn38072	DHBDEHYD-RXN.d	-14.04	1.65	>
rxn38073	DHBDEHYD-RXN.e	-14.04	1.65	>
rxn38074	DHBDEHYD-RXN.m	-14.04	1.65	>
rxn38075	DHBDEHYD-RXN.n	-14.04	1.65	>
rxn38076	DHBDEHYD-RXN.w	-14.04	1.65	>
rxn38077	DIHYDLIPACETRANS-RXN.e	2.21	0.36	=
rxn38078	Dihydrolipoamide dehydrogenase	1.1	0.22	=
rxn38079	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN.e	0.46	0.38	=
rxn38081	DHOdehase	-29.08	1.5	>
rxn38082	dihydroorotate dehydrogenase (ambiguous)	-28.93	1.06	>
rxn38087	DMBPPRIBOSYLTRANS-RXN.e	-4.93	0.94	=
rxn38091	DTDPDEHYRHAMREDUCT-RXN.n	-0.29	0.38	=
rxn38092	DTDPDEHYRHAMREDUCT-RXN.r	-0.29	0.38	=
rxn38094	ETHANOLAMINE-KINASE-RXN.n	-5.42	0.77	=
rxn38097	F16ALDOLASE-RXN.e	5.22	0.55	=
rxn38099	trans,trans-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase	-18.64	0.7	>
rxn38102	FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN.e.maizeexp.CPD-10291_CPD-12575_CPD1F-437	-15.4	23900.57	=
rxn38103	FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN.e.maizeexp.CPD-12575_CPD-520_CPD1F-437	25.37	36983.13	=
rxn38104	(2E,6E)-farnesyl diphosphate synthase	-18.64	0.7	>
rxn38105	FUMARYLACETOACETASE-RXN.d	-17.56	0.92	>
rxn38106	FUMARYLACETOACETASE-RXN.n	-17.56	0.92	>
rxn38113	GAPOXNPHOSPHN-RXN.n	1.1	0.1	<
rxn38114	GDPMANDEHYDRA-RXN.n	-13.24	0.96	>
rxn38115	GLU6PDEHYDROG-RXN.n	-2.57	0.56	=
rxn38116	GLUC1PURIDYLTRANS-RXN.n	-2.32	0.37	>
rxn38117	GLUC1PURIDYLTRANS-RXN.n.maizeexp.CPD-12575	-2.63	0.39	>
rxn38118	glucose isomerase	-0.11	0.17	=
rxn38119	glucose isomerase	-0.11	0.17	=
rxn38121	GLUTAMATE-N-ACETYLTRANSFERASE-RXN.d	0.55	0.7	=
rxn38122	GLUTKIN-RXN.e	6.82	0.55	=
rxn38123	GLUTKIN-RXN.n	6.82	0.55	=
rxn38124	glycerate kinase	-3.07	0.15	=
rxn38130	GLYOHMETRANS-RXN.e	-2.42	0.6	=
rxn38131	GLYOXI-RXN.e	5.61	0.7	=
rxn38132	GLYOXI-RXN.n	5.61	0.7	=
rxn38133	GMP-SYN-GLUT-RXN.d	-77.43	16172.69	>
rxn38134	GMP-SYN-GLUT-RXN.w	-77.43	16172.69	>
rxn38135	GPPSYN-RXN.e	-18.31	0.67	>
rxn38136	GSAAMINOTRANS-RXN.m	-2.15	0.16	=
rxn38139	GST-RXN.d	-9.92	23900.57	=
rxn38140	GST-RXN.e	-9.92	23900.57	=
rxn38141	GUANIDINOBUTANAMIDE-NH3-RXN.d	-2.87	0.55	>
rxn38142	GUANIDINOBUTANAMIDE-NH3-RXN.e	-2.87	0.55	>
rxn38143	heme o biosynthesis	-12.38	23900.57	>
rxn38144	HEXOKINASE-RXN.n	-4.67	0.32	=
rxn38145	HEXOKINASE-RXN.n.maizeexp.ALPHA-GLC-6-P_ALPHA-GLUCOSE	-4.67	0.32	=
rxn38146	HEXOKINASE-RXN.n.maizeexp.BETA-D-FRUCTOSE_FRU1P	-4.56	0.34	=
rxn38147	HEXOKINASE-RXN.n.maizeexp.GLC_GLC-6-P	-4.67	0.32	=
rxn38148	HISTAMINOTRANS-RXN.e	1.98	0.7	=
rxn38151	HOMOSERKIN-RXN.e	-8.86	1.07	=
rxn38152	HOMOSERKIN-RXN.m	-8.86	1.07	=
rxn38153	HOMOSERKIN-RXN.n	-8.86	1.07	=
rxn38156	Allene oxide synthase	19.48	23900.57	=
rxn38157	INORGPYROPHOSPHAT-RXN.e	-4.07	0.05	>
rxn38158	INORGPYROPHOSPHAT-RXN.n	-4.07	0.05	>
rxn38159	ISOCIT-CLEAV-RXN.d	2.08	0.63	=
rxn38162	3-ketolactose hydrolase	-2.7	0.42	>
rxn38171	METHANOL-DEHYDROGENASE-RXN.d	8.02	0.79	=
rxn38173	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN.e	-14.23	1.79	>
rxn38174	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN.e.maizeexp.ALPHA-GLC-6-P	-16.18	1.76	>
rxn38175	NAD+-ADP-RIBOSYLTRANSFERASE-RXN.n	337.94	1.05	<
rxn38177	NADH dehydrogenase (ubiquinone)	-32.22	1.48	>
rxn38179	NADH dehydrogenase (ubiquinone)	-32.22	1.48	>
rxn38181	NADPYROPHOSPHAT-RXN.e	-8.26	0.71	>
