seed_id	inchi_key	formula	reason	smiles
cpd46909	IZICQJAGBLBAMJ-QDYRYYKCSA-N	C28H31NO6	no pKas to build it	COc1oc([C@H]2C/C(=C/C(C)=C/C(C)=C/C(C)=C/c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C
cpd46915	LJMULVALRTTYIT-ZYHUDNBSSA-N	C12H16N2O5	creation failed	CCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1
cpd46922	ATEBXHFBFRCZMA-GRWRGQRNSA-O	C46H63N4O11	creation failed	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CC[NH+](CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
cpd46924	XENAWSJFNWCPOG-WPMUKRGUSA-N	C19H19NO6	no pKas to build it	COc1oc([C@H]2C/C(=C/c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C
cpd46926	XEPVVPTUOMXJRW-GJQHCVRFSA-N	C25H33N3O	creation failed	CC[C@@H]1CCCCCCCCc2cc1c(/C=C1\N=C(c3ccc[nH]3)C=C1OC)[nH]2
cpd46927	INCHGEJHIFBBOR-DSEBWEOJSA-N	C19H19NO5	no pKas to build it	COc1cc(/C(C)=C/C(C)=C/c2ccc([N+](=O)[O-])cc2)oc(=O)c1C
cpd46928	TXFXBRICRNFFRR-WSLHGYQHSA-N	C25H33N3O	creation failed	CCCC[C@H]1CCCCCCc2cc1c(/C=C1\N=C(c3ccc[nH]3)C=C1OC)[nH]2
cpd46938	FMYDORNOPXGCEO-ONUIUJJFSA-N	C27H37N3O	creation failed	COC1=CC(c2ccc[nH]2)=N/C1=C\c1[nH]c2cc1C(CC(C)C)CCCCCCCC2
cpd46939	GQKXCBCSVYJUMI-WTEJLRIGSA-N	C22H23NO6	no pKas to build it	COc1oc([C@H]2C/C(=C/C(C)=C\c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C
cpd46947	QWPXBEHQFHACTK-RZKXNLMUSA-N	C28H37ClN2O8	creation failed	COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2
cpd46954	GEXWZKZPUBVFJE-INMHGKMJSA-P	C19H32N4O3	creation failed	C#[N+][C@H](C)CC(=O)NCCCC[C@@H](CCC(C)=O)NC(=O)C[C@@H](C)[N+]#C
cpd46957	LBQXIQNXBYJSOU-AOUKXVOZSA-N	C35H45NO12	creation failed	C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](CO)C(=O)C(C)C(=O)c2c(O)c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O
cpd46958	CVVCEOQRMRPVMN-UMGRXMOMSA-J	C41H58N7O20P3S	creation failed	CC(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)CC[C@]1(C)C(=O)C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]31
cpd46960	ZQYLQHFOXSDSHJ-OFBLZTNGSA-M	C24H26NO6S	creation failed	C[C@]12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)[S-])c5O)[C@@H]3[C@H](C[C@@H]1C4)O2
cpd46961	CWIKBEMWXAIHAT-WCIFWMEBSA-N	C18H10O7	creation failed	O=C1C2=CC=CC(=O)C2(O)C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1
cpd46963	QUOZTVOWZOGECP-IJAIWJKYSA-J	C41H56N7O20P3S	creation failed	CC(C(=O)CC[C@]1(C)C(=O)C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]31)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd46964	DESDUQDVJMSWNX-IQYOUJIFSA-N	C35H45NO13	creation failed	C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](CO)C(O)O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC1=O)C4=O
cpd46965	NNXYLGSMPCQVQU-FOKBBNQGSA-J	C41H58N7O19P3S	creation failed	C[C@@H](CCC[C@]1(C)C(=O)C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]31)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd46966	NUFGXSJHUPZANV-RNUSHXMWSA-M	C24H26NO5S	creation failed	C=C1C[C@@]23C=CC(=O)[C@@](C)(CCC(=O)Nc4c(O)ccc(C(=O)[S-])c4O)[C@@H]2C[C@H]1CC3
cpd46967	QLPXJOSOFOPAMO-DCXZOGHSSA-N	C18H10O6	creation failed	O=C1c2cccc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1
cpd46968	NRALJFMGXRILBE-WCIFWMEBSA-N	C18H10O8	creation failed	O=C1Oc2cc3c(c(O)c2C(=O)C2(O)C(=O)C=CC=C12)[C@@H]1C=CO[C@@H]1O3
cpd46970	QEWZZVDALIYXAU-MFQXWKJOSA-N	C35H45NO14	creation failed	C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C(O)O)C(O)O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC1=O)C4=O
cpd46971	FYROUWBJOMSLFP-KAOAVAKKSA-J	C41H56N7O19P3S	creation failed	C/C(=C\CC[C@]1(C)C(=O)C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]31)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd46972	NJPPLNNFZLKDCZ-ULEQGNNASA-J	C38H52N7O19P3S	creation failed	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC[C@]1(C)C(=O)C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]31
cpd46973	RRGWPAXNKRQBAM-VSHIDSMCSA-N	C18H10O7	creation failed	O=C1c2cc3c(c(O)c2C(=O)C24OC12C=CCC4=O)[C@@H]1C=CO[C@@H]1O3
cpd46995	UQIDNSKBUXCODH-UHFFFAOYSA-N	C14H13BN2O3S	creation failed	Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1
cpd47005	MTRYWECJLQKPSX-UHFFFAOYSA-M	C18H17O9	creation failed	Cc1cc(OC(=O)c2c(C)cc(O)c(C(O)O)c2O)c(C)c(O)c1C(=O)[O-]
cpd47010	RCCOWXWGBKTRPE-UHFFFAOYSA-N	C19H20O9	creation failed	COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C(O)O)c2O)c(C)c1O
cpd47021	CSIGAEASXSGNKS-UHFFFAOYSA-N	C3H8O3	creation failed	OCCC(O)O
cpd47025	OBUYIUIFFBCOOV-OQTQPSEISA-O	C21H23N2O3	creation failed	C/C=C1/C[NH+]2CC[C@@]34C(=Nc5ccccc53)[C@@](C=O)(C(=O)OC)[C@H]1C[C@H]24
cpd47035	PXWFNGNWQUPGPJ-UHFFFAOYSA-L	C11H12N3O7P	creation failed	Cc1ncc(COP(=O)([O-])[O-])c(CNc2co[nH]c2=O)c1O
cpd47037	AIFASANUCMCCLC-UHFFFAOYSA-N	C3H6As4OS	creation failed	C1[As]2C[As]3S[As](C[As]13)O2
cpd47038	SCTUTOLGKHEWGM-UHFFFAOYSA-N	C10H12O3	no pKas to build it	CC(C)(O)CC1=CC=CC(=O)C1=O
cpd47039	ILDFXXRXJIGPIV-SMNVLWMESA-J	C41H60N7O19P3S	creation failed	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1(C)CCC[C@]2(C)[C@@H]1C[C@@H](O)[C@@]13C[C@H]4C(C[C@@H]21)OC4(C)C3
cpd47045	USZAGAREISWJDP-UHFFFAOYSA-N	C14H10BNO3	creation failed	N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
cpd47061	WRKUPFMPTHCAHW-UHFFFAOYSA-M	C6H14O2PS2	creation failed	CCCSP(=O)([O-])SCCC
cpd47067	AZHSPOPOMNJPFD-YLMOWEDUSA-M	C20H31O5	creation failed	CCCCC[C@@H](O)/C=C/C=C\C/C=C\C=C\[C@H](CCCC(=O)[O-])OO
cpd47079	UJDPXXQLWFUVED-UHFFFAOYSA-N	C194H304N11O38P3	creation failed	CCCCCCCCCCCCCCCCCCOc1cc(C(=O)n2c(=O)c(C)cn(C3CC(OP(=O)(OCCC#N)OCC4OC(n5cc(C)c(=O)[nH]c5=O)CC4OP(=O)(OCCC#N)OCC4OC(n5cc(C)c(=O)n(C(=O)c6cc(OCCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCCC)c6)c5=O)CC4OC(=O)CCC(C)=O)C(COP(=O)(OCCC#N)OC4CC(n5cc(C)c(=O)[nH]c5=O)OC4COC(c4ccccc4)(c4ccc(OC)cc4)c4ccc(OC)cc4)O3)c2=O)cc(OCCCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCCCC
cpd47095	RGXKJLTVROJBKZ-GUDANERBSA-N	C21H26N2O3	creation failed	C/C=C1\CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1[C@H](CO)C(=O)OC
cpd47112	WAHZTCMIILIOTL-UHFFFAOYSA-N	C13H16N2O2	creation failed	CCCCc1c(O)n(-c2ccccc2)[nH]c1=O
cpd47124	RPOBPHCDIPHDQL-XCCFGPONSA-J	C12H18O17Sb2	creation failed	O=C([O-])[C@@H]1[O][Sb]2([OH])([O][Sb]34([OH])[O][C@H]([C@H](O)CO)[C@H]([O]3)[C@H](C(=O)[O-])[O]4)[O][C@H]([C@H](O)CO)[C@@H]1[O]2
cpd47142	DCXZKPKWMUBGPY-MSVTWBMYSA-M	C20H29O4	creation failed	CC12C[C@]34C[C@H]1C(C[C@H]3[C@]1(C)CCC[C@@](C)(C(=O)[O-])[C@H]1C[C@@H]4O)O2
cpd47150	ALIKSDJPQJAEAI-UHFFFAOYSA-M	C19H21N2O4	creation failed	CCCCc1c([O-])n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O.O
cpd47178	SHWINQXIGSEZAP-UHFFFAOYSA-N	C9H16O4	no pKas to build it	COC(=O)CCCCCC(=O)OC
cpd47186	KKZRFXDQWPPTQF-SECBINFHSA-M	C19H20N3O4	creation failed	CC(=C[C@H](C)CC(C)C)c1c2c([n-]c(=O)c1C)C(=O)C(=O)[C-]([N+]#N)C2=O
cpd47188	PXHWZPWIENJHRS-UHFFFAOYSA-N	C6H7NO4	creation failed	O=[N+]([O-])C1=CC(O)C=CC1O
cpd47189	IJFKZRMIRAVXRK-CLFYSBASSA-N	C10H18O	no pKas to build it	C=C/C(C)=C\CCC(C)(C)O
cpd47210	BPTKGIKNUAMMLT-GATYQTQLSA-O	C15H22N5O3	creation failed	C[C@@H]1[C@H]2C[NH+]=C3N[C@@H](CC4=NC(=O)NC(=O)C4)C[C@@H](C[C@@H]1O)N32
cpd47220	BVBCVQJZGBTRKO-ZQHSETAFSA-N	C33H21F6IO4	no pKas to build it	COc1ccc(C(=O)O/C(C#Cc2ccccc2)=C(\c2ccccc2)I2OC(C(F)(F)F)(C(F)(F)F)c3ccccc32)cc1
cpd47225	FPJQGFLUORYYPE-UHFFFAOYSA-N	C20H18NO4	no pKas to build it	COc1cc2c(cc1OC)-c1cc3ccc4c(c3c[n+]1CC2)OCO4
cpd47245	KOTBWDXNYNTNIY-MAUNZTJLSA-N	C40H56O	no pKas to build it	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC[C@H](O)C2(C)C)C(C)(C)CCC1
cpd47299	WIOVEHPISVHLSU-UCQBOQSVSA-N	C17H24O3	no pKas to build it	CC(=O)[C@@]1(C)C(=O)CC[C@@H]2[C@@H]1CC[C@]1(C)C(=O)CC[C@@H]21
cpd47347	YYMCYJLIYNNOMK-ZMONIFLSSA-O	C7H14NO	creation failed	O[C@H]1C[C@H]2CC[C@@H](C1)[NH2+]2
cpd47354	JZAZLBSWQUUXFV-VHXHRMHRSA-O	C20H28N2O2	creation failed	CC[C@@H]1[C@@H](O)[N+]2(C)[C@H]3CC45c6ccccc6[NH2+][C@H]4[C@@H]2C[C@H]1C3[C@H]5O
cpd47375	KGWJAOUBDWTWDR-UHFFFAOYSA-N	C17H36O2	no pKas to build it	COC(CCCCCCCCCCCC(C)C)OC
cpd47380	RPMYTAWDAZFCBO-UHFFFAOYSA-N	C7H16O2	no pKas to build it	CCCC(C)(O)CCO
cpd47401	FYZDWEUJFJGATF-ZRDBCAJISA-M	C20H29O3	creation failed	CC12C[C@@]34CC[C@H]5[C@@](C)(CCC[C@@]5(C)C(=O)[O-])[C@@H]3CC(O1)[C@@H]2C4
cpd47418	WSCGPXXBHMUUJG-JIEAKOEKSA-N	C46H71N5O9S	creation failed	CC[C@H](C)[C@H]1C(=O)N2CCCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](/C=C(\C)C(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2=O
cpd47447	VSHVAOIJUGIMJM-UHFFFAOYSA-N	C6H3NO4	no pKas to build it	O=C1C=CC(=O)C([N+](=O)[O-])=C1
cpd47483	QWQSMEDUZQDVLA-YPEFZSFTSA-N	C15H20O3	no pKas to build it	C=C1C(=O)OC23[C@H]1CC[C@@H](C)[C@@H]2CC[C@@]1(C)O[C@@H]31
cpd47502	TZLHPXHOPLCTTE-KSPARTEWSA-O	C21H25N2O4	creation failed	C/C=C1/C[NH+]2CC[C@@]34C(=Nc5ccccc53)[C@](C(=O)OC)(C(O)O)[C@H]1C[C@H]24
cpd47515	HWYGSYUVZQOWGE-UWJYBYFXSA-P	C15H23N7O6	creation failed	C[C@H]([NH3+])C(=O)N[C@@H](CCC(=O)C[N+]#N)C(=O)N[C@@H](CCC(=O)C[N+]#N)C(=O)[O-]
cpd47517	JXFJDYCRCSOLAG-SKTDGYGZSA-N	C14H32N9O8PS	creation failed	C[C@H](NC(=O)[C@@H]([NH3+])CCCNP(N)(=O)NS(=O)(=O)[O-])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-]
cpd47526	TZZVQGHYMBASEV-YFHCOBSLSA-O	C56H93N14O10S7	creation failed	CCC(C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](CCSC)NC(=S)[C@@H](NC(=O)C(C)(O)CC(C)=O)C(C)C)CS/C=C\NC(=O)C(C(O)c2c[n+](C)cn2C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC1=O
cpd47528	RDEQQCJTITVUFM-BYFBBZEOSA-O	C53H87N14O9S7	creation failed	CCC(C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](C)NC(=S)[C@H](CCSC)NC(=S)[C@@H](NC(=O)C(C)=O)C(C)C)CS/C=C\NC(=O)C(C(O)c2c[n+](C)cn2C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC1=O
cpd47529	HRMCRRLPTVSYHJ-CPGNCTABSA-O	C47H56N11O12	creation failed	NC(=O)C[C@@H]1NC(=O)[C@@H]([NH3+])Cc2c[nH]c3c(cccc23)O[C@@H]2c3c[nH]c4cc(ccc34)[C@H](CCC[NH3+])[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3ccccc3)C(=O)[O-])NC(=O)[C@H](CO)NC(=O)C2NC1=O
cpd47531	PJFLQYKMDCABGN-FWIQQJMXSA-M	C28H47O6S	no pKas to build it	CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C
cpd47533	XPKRXVMAZNDAGF-QDPXBKFFSA-N	C86H164O6	no pKas to build it	C.C[C@@H]1CCC[C@H]2CC[C@H](C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]2CC[C@@H](CCC[C@@H](C)CCO[C@H](CO)COC[C@@H]3CC[C@@H](C3)[C@@H]3CC[C@@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]3CC[C@H](CCC[C@@H](C)CCO[C@H](CO)COCC1)C3)C2
cpd47534	JCOGZAAACXPQJL-YQIMPJRESA-N	C86H168O6	no pKas to build it	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)C2CCC(CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)C3CCC(CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC1)C3)C2
cpd47535	OENCNCUQBWMLKS-ZWBRGEPESA-N	C86H160O6	no pKas to build it	C[C@@H]1CCC[C@H]2CC[C@H](C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]2CC[C@H](C2)[C@H]2CC[C@@H](CCOC[C@@H](CO)OCC[C@H](C)CCC[C@@H]3CC[C@@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]3CC[C@@H](C3)[C@@H]3CC[C@H](CCOC[C@@H](CO)OCC1)C3)C2
cpd47536	QZAXLCNHFITADZ-YKVPIFJDSA-N	C86H166O6	no pKas to build it	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]2CC[C@H](CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC[C@H]3CC[C@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]3CC[C@@H](CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC1)C3)C2
cpd47537	YKCHATVPPNPTIS-LLQNEOTDSA-N	C86H162O6	no pKas to build it	C[C@@H]1CCC[C@H]2CC[C@@H](C2)[C@H]2CCC[C@@](C)(CC[C@@H](C)CCC[C@@H](C)[C@H]3CC[C@H](CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC[C@H]4CC[C@@H](C4)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]4CC[C@H](CCC[C@@H](C)CCO[C@H](CO)COCC1)C4)C3)C2
cpd47538	WWHLBBIQHOPFFN-JBSCPSHFSA-N	C86H160O6	no pKas to build it	C.C[C@@H]1CCC[C@H]2CC[C@H](C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]2CC[C@H](C2)[C@H]2CC[C@@H](COC[C@@H](CO)OCC[C@@H]3CC[C@@H](C3)[C@@H]3CC[C@@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]3CC[C@@H](C3)[C@@H]3CC[C@H](CCOC[C@@H](CO)OCC1)C3)C2
cpd47539	WYYONTFWKPEHQZ-KDKLYCORSA-N	C86H164O6	no pKas to build it	C[C@@H]1CCC[C@H]2CC[C@H](C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]2CC[C@@H](CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCC[C@@H]3CC[C@@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]3CC[C@H](CCC[C@@H](C)CCO[C@H](CO)COCC1)C3)C2
cpd47540	YDYPETACTKUARL-URISJSIDSA-N	C86H170O6	no pKas to build it	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCCC2CCC(C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCC1
cpd47541	YPOLQGFYBOGYBO-FWXFUKBYSA-N	C86H158O6	no pKas to build it	C.C[C@H]1CCC[C@@H](C)[C@@H]2CC[C@@H](C2)[C@@H]2CC[C@H](CCOC[C@@H](CO)OCC[C@H]3CC[C@H](C3)[C@H]3CC[C@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]3CC[C@H](C3)[C@H]3CC[C@@H](COC[C@@H](CO)OCC[C@@H]4CC[C@@H](C4)[C@@H]4CC[C@@H](C4)[C@H](C)CCC[C@H](C)CC1)C3)C2
cpd47542	FCKNFGFFSHPRFD-YFSJLOLXSA-N	C67H134O6	no pKas to build it	CC1CCCCCCCC(C)CCC(C)CCCCCCCCCCCCO[C@@H](CO)COCCCCCCCCCCCCC(C)CCC(C)CCCCCCCCCCCCO[C@@H](CO)COCCCC1
cpd47547	LEAIBHUPGPGWFU-SBEVIFCFSA-M	C30H41N5O10P	creation failed	CC12C[C@]34C[C@H]1C(C[C@H]3[C@]1(C)CCCC(C)(C(=O)OP(=O)([O-])OC[C@H]3O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]3O)[C@H]1C[C@H]4O)O2
cpd47548	NVZISLHGQBFBLS-UHFFFAOYSA-N	C5H6O3	no pKas to build it	CC1CC(=O)C(=O)O1
cpd47549	FFDCSQPPKHBZTI-UHFFFAOYSA-N	C17H16O2	no pKas to build it	O=C1OCC(c2ccccc2)C1Cc1ccccc1
cpd47552	HJJHMYDTEVUBHZ-UHFFFAOYSA-N	C10H8O2	no pKas to build it	O=C1C=C(c2ccccc2)CO1
cpd47565	CTSZRDMRQMEDBU-UHFFFAOYSA-M	C8H18O2PS2	creation failed	CCC(C)SP(=O)([O-])SC(C)CC
cpd47571	RGJSGXNKRWWCOQ-VEPOBDBYSA-M	C18H31O4	creation failed	CCCCC/C=C\C/C=C\[C@H](CCCCCCC(=O)[O-])OO
cpd47573	URHLAZIFTACBJA-UHFFFAOYSA-N	C10H18	no pKas to build it	C=C(CC)CCC=C(C)C
cpd47605	MHYDZXIVBJPPAM-UHFFFAOYSA-N	C3H6As4O3	creation failed	C1[As]2C[As]3O[As]1C[As](O2)O3
cpd47609	JYTLIKVWYWOQTK-UHFFFAOYSA-N	C6H8O3	no pKas to build it	CC1OC(=O)C(=O)C1C
cpd47614	LITNBQGSTRVRCO-DFNCATSHSA-M	C20H27O4	creation failed	CC12C[C@]34C[C@H]1C(C[C@H]3[C@]1(C)CCC[C@@](C)(C(=O)[O-])[C@H]1CC4=O)O2
cpd47623	OZGOKOLHFUZHBK-JHFWAMMISA-N	C92H174O11	creation failed	C[C@@H]1CCC[C@@H]2CC[C@@H](C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]2CC[C@H](CCC[C@@H](C)CCO[C@H](CO[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@]3(O)CO)COCC[C@H](C)CCC[C@H]3CC[C@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]3CC[C@@H](CCC[C@@H](C)CCO[C@H](CO)COCC1)C3)C2
cpd47624	NJDNDOBSESCRFV-PEBPMMMSSA-N	C92H180O11	creation failed	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCCC2CCC(C2)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@]2(O)CO)COCC[C@H](C)CCC1
cpd47625	KDRLNLDIRVJKGX-UQYQGEAXSA-N	C92H178O11	creation failed	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)C2CCC(CCC[C@@H](C)CCOC[C@@H](CO[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@]3(O)CO)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)C3CCC(CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC1)C3)C2
cpd47626	UYAOIYIKKHYPSA-RSYFYEBHSA-N	C92H176O11	creation failed	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@@H]2CC[C@H](CCC[C@@H](C)CCOC[C@@H](CO[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@]3(O)CO)OCC[C@H](C)CCC[C@H]3CC[C@H](C3)[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)[C@H]3CC[C@@H](CCC[C@@H](C)CCOC[C@@H](CO)OCC[C@H](C)CCC1)C3)C2
cpd47627	IJPWROQOANOMJA-LLDBAGCISA-N	C92H182O11	creation failed	C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@]2(O)CO)COCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCC1
cpd47628	GCBKJSVWEMJYJC-IWFTZVDVSA-N	C88H176O6	no pKas to build it	CCC1OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO)COCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@@H]1CO
