ID	GF	EQ
rxn46945	nan	-129.32|23900.57
rxn46946	nan	nan
rxn46947	nan	nan
rxn46948	0.0|5.41	nan
rxn46949	nan	nan
rxn46950	-3.11|3.76	-1.61|0.37
rxn46951	nan	nan
rxn46952	-3.11|5.12	-4.22|1.12
rxn46953	nan	nan
rxn46954	nan	nan
rxn46955	nan	nan
rxn46956	nan	nan
rxn46957	nan	nan
rxn46958	-88.93|6.41	nan
rxn46959	nan	nan
rxn46960	nan	nan
rxn46961	-4.36|6.36	-1.89|23900.57
rxn46962	-4.36|5.93	nan
rxn46963	-3.11|3.44	-3.20|0.78
rxn46964	-15.16|5.13	nan
rxn46965	nan	nan
rxn46966	nan	nan
rxn46967	nan	nan
rxn46968	nan	nan
rxn46969	-14.41|4.47	nan
rxn46970	-50.32|12.78	nan
rxn46971	nan	nan
rxn46972	-3.11|4.66	8.48|0.55
rxn46973	1.07|4.97	-1.23|0.51
rxn46974	nan	nan
rxn46975	nan	nan
rxn46976	nan	nan
rxn46977	-21.55|7.38	-2.66|0.35
rxn46978	nan	nan
rxn46979	nan	nan
rxn46980	nan	nan
rxn46981	nan	nan
rxn46982	nan	nan
rxn46983	nan	nan
rxn46984	nan	nan
rxn46985	nan	nan
rxn46986	nan	nan
rxn46987	nan	nan
rxn46988	nan	nan
rxn46989	0.0|2.11	nan
rxn46990	nan	nan
rxn46991	-14.03|4.32	-0.69|0.32
rxn46992	nan	nan
rxn46993	nan	nan
rxn46994	nan	nan
rxn46995	nan	nan
rxn46996	-24.02|2.49	-22.85|1.11
rxn46997	-5.29|6.83	-5.88|0.43
rxn46998	-15.63|1.75	nan
rxn46999	nan	nan
rxn47000	nan	nan
rxn47001	nan	nan
rxn47002	nan	nan
rxn47003	nan	nan
rxn47004	-111.06|3.08	-108.07|3.08
rxn47005	0.0|5.11	0.00|0.00
rxn47006	nan	nan
rxn47007	nan	nan
rxn47008	nan	nan
rxn47009	-11.92|6.31	-12.23|0.42
rxn47010	nan	nan
rxn47011	-3.76|8.18	-4.37|0.23
rxn47012	nan	nan
rxn47013	nan	nan
rxn47014	-28.55|5.97	-16.59|1.31
rxn47015	-3.09|1.57	-4.21|0.75
rxn47016	-14.44|10.94	nan
rxn47017	nan	nan
rxn47018	nan	nan
rxn47019	nan	31.36|23900.57
rxn47020	nan	nan
rxn47021	nan	nan
rxn47022	-4.82|6.05	-0.61|0.39
rxn47023	-16.31|1.7	39.12|16900.26
rxn47024	nan	nan
rxn47025	nan	nan
rxn47026	2.3|11.79	-0.33|0.38
rxn47027	nan	nan
rxn47028	7.22|2.14	-2.39|0.33
rxn47029	nan	nan
rxn47030	nan	nan
rxn47031	-0.46|2.2	nan
rxn47032	nan	nan
rxn47033	-4.36|6.3	-1.89|23900.57
rxn47034	-29.57|10.72	nan
rxn47035	nan	nan
rxn47036	14.3|38.55	nan
rxn47037	nan	nan
rxn47038	nan	nan
rxn47039	nan	nan
rxn47040	-8.72|10.36	-3.66|47801.15
rxn47041	nan	nan
rxn47042	-16.34|1.63	-6.40|0.31
rxn47043	nan	nan
rxn47044	nan	nan
rxn47045	15.99|6.83	13.24|0.43
rxn47046	nan	nan
rxn47047	nan	nan
rxn47048	nan	nan
rxn47049	nan	nan
rxn47050	nan	nan
rxn47051	nan	nan
rxn47052	nan	nan
rxn47053	nan	nan
rxn47054	0.0|7.43	-2.00|0.61
rxn47055	nan	nan
rxn47056	nan	nan
rxn47057	-14.15|9.21	nan
rxn47058	9.21|6.67	nan
rxn47059	nan	nan
rxn47060	nan	nan
rxn47061	nan	nan
rxn47062	nan	nan
rxn47063	nan	nan
rxn47064	nan	nan
rxn47065	nan	nan
rxn47066	nan	nan
rxn47067	nan	nan
rxn47068	-26.84|5.0	nan
rxn47069	nan	nan
rxn47070	-3.11|4.34	-3.40|0.62
rxn47071	nan	nan
rxn47072	nan	nan
rxn47073	0.0|11.61	6.94|0.62
rxn47074	0.0|1.98	nan
rxn47075	nan	nan
rxn47076	nan	nan
rxn47077	5.66|1.42	-5.89|1.05
rxn47078	3.23|5.07	nan
rxn47079	-6.22|14.45	-5.92|0.85
rxn47080	nan	nan
rxn47081	-1.7|13.15	-3.97|0.56
rxn47082	nan	nan
rxn47083	nan	nan
rxn47084	-206.92|1.36	nan
rxn47085	nan	nan
rxn47086	nan	nan
rxn47087	-27.11|1.68	-39.10|1.59
rxn47088	-3.61|6.19	-0.57|0.41
rxn47089	-56.76|3.07	-65.28|1.64
rxn47090	-11.13|5.39	278.55|23900.57
rxn47091	-4.05|6.23	nan
rxn47092	nan	nan
rxn47093	nan	nan
rxn47094	nan	nan
rxn47095	-21.55|11.93	-2.63|0.35
rxn47096	nan	nan
rxn47097	nan	nan
rxn47098	nan	nan
rxn47099	nan	nan
rxn47100	nan	nan
rxn47101	-11.73|6.2	nan
rxn47102	nan	nan
rxn47103	-111.94|1.62	-109.52|1.17
rxn47104	nan	nan
rxn47105	-27.02|3.12	nan
rxn47106	11.6|1.33	8.03|0.79
rxn47107	-2.74|3.25	3.89|0.44
rxn47108	-3.61|7.33	-2.24|0.53
rxn47109	nan	nan
rxn47110	27.26|3.81	nan
rxn47111	140.89|3.02	-123.55|2.23
rxn47112	nan	nan
rxn47113	nan	nan
rxn47114	-20.4|4.74	nan
rxn47115	2.56|0.79	7.73|1.00
rxn47116	nan	nan
rxn47117	nan	nan
rxn47118	-3.61|7.19	-0.13|0.55
rxn47119	nan	nan
rxn47120	nan	nan
rxn47121	-14.03|5.0	-1.77|0.69
rxn47122	2.55|2.0	0.43|0.47
rxn47123	nan	nan
rxn47124	nan	nan
rxn47125	nan	nan
rxn47126	nan	nan
rxn47127	nan	nan
rxn47128	6.22|6.23	4.37|0.23
rxn47129	nan	nan
rxn47130	nan	nan
rxn47131	-8.76|6.45	-0.96|23900.57
rxn47132	nan	nan
rxn47133	nan	nan
rxn47134	-14.03|9.66	nan
rxn47135	nan	nan
rxn47136	-11.99|3.5	nan
rxn47137	-0.46|1.61	nan
rxn47138	9.53|8.0	nan
rxn47139	nan	nan
rxn47140	nan	nan
rxn47141	7.06|7.33	7.12|0.32
rxn47142	nan	nan
rxn47143	22.97|6.2	nan
rxn47144	nan	nan
rxn47145	nan	nan
rxn47146	nan	nan
rxn47147	nan	nan
rxn47148	nan	nan
rxn47149	-0.46|2.0	nan
rxn47150	nan	nan
rxn47151	nan	nan
rxn47152	-54.42|7.81	-53.77|1.14
rxn47153	434.73|3.59	148.44|2.32
rxn47154	nan	nan
rxn47155	nan	nan
rxn47156	-37.55|2.49	nan
rxn47157	nan	nan
rxn47158	8.79|49.72	19.83|8.12
rxn47159	-3.92|4.52	-8.06|0.56
rxn47160	-1.7|5.52	-14.73|0.63
rxn47161	-4.36|6.19	-1.91|23900.57
rxn47162	nan	nan
rxn47163	-2.67|10.92	-0.87|0.68
rxn47164	-6.22|15.89	-4.55|1.26
rxn47165	nan	nan
rxn47166	-1.7|4.71	nan
rxn47167	9.08|2.97	7.92|0.75
rxn47168	nan	nan
rxn47169	nan	nan
rxn47170	-36.91|2.95	nan
rxn47171	nan	nan
rxn47172	7.45|7.12	nan
rxn47173	nan	nan
rxn47174	nan	nan
rxn47175	-1.75|1.59	0.27|0.34
rxn47176	3.76|8.66	4.36|0.24
rxn47177	-71.82|10.24	-13.21|23900.57
rxn47178	311.16|4.31	291.36|0.21
rxn47179	-108.28|5.11	-107.63|1.13
rxn47180	nan	nan
rxn47181	nan	nan
rxn47182	-2.14|4.67	-5.02|1.57
rxn47183	nan	nan
rxn47184	nan	nan
rxn47185	nan	nan
rxn47186	1.14|1.19	-86.41|23900.57
rxn47187	0.0|1.94	0.00|0.00
rxn47188	nan	nan
rxn47189	nan	nan
rxn47190	nan	nan
rxn47191	-52.23|2.13	nan
rxn47192	nan	nan
rxn47193	9.59|5.93	nan
rxn47194	nan	nan
rxn47195	3.21|5.18	41.56|23900.57
rxn47196	-1.66|3.21	nan
rxn47197	-1.17|13.26	-1.95|0.42
rxn47198	-8.44|7.97	nan
rxn47199	-10.1|6.37	-24.85|1.44
rxn47200	nan	nan
rxn47201	nan	nan
rxn47202	nan	nan
rxn47203	nan	nan
rxn47204	-1.7|6.46	nan
rxn47205	nan	nan
rxn47206	-19.98|5.34	-17.51|1.06
rxn47207	nan	nan
rxn47208	2.13|6.12	0.05|0.85
rxn47209	nan	nan
rxn47210	nan	nan
rxn47211	nan	nan
rxn47212	nan	nan
rxn47213	1.46|1.65	0.45|0.11
rxn47214	-118.58|6.15	-119.81|1.18
rxn47215	-3.76|11.43	-4.37|0.23
rxn47216	-71.82|10.22	-15.09|23900.57
rxn47217	nan	nan
rxn47218	-16.31|4.28	38.26|16900.26
rxn47219	nan	nan
rxn47220	-28.65|2.66	-3.77|1.83
rxn47221	nan	nan
rxn47222	nan	nan
rxn47223	-116.92|4.48	-117.07|2.40
rxn47224	nan	nan
rxn47225	6.36|6.35	nan
rxn47226	nan	nan
rxn47227	nan	nan
rxn47228	nan	nan
rxn47229	nan	nan
rxn47230	nan	nan
rxn47231	nan	nan
rxn47232	nan	nan
rxn47233	nan	nan
rxn47234	0.86|1.66	0.65|0.38
rxn47235	nan	nan
rxn47236	nan	nan
rxn47237	nan	nan
rxn47238	-23.95|1.88	-17.72|1.32
rxn47239	nan	nan
rxn47240	-12.81|1.23	-10.96|1.00
rxn47241	nan	-21.13|2.20
rxn47242	nan	nan
rxn47243	nan	nan
rxn47244	-91.65|4.71	-77.87|11865.83
rxn47245	-14.03|6.94	2.91|0.46
rxn47246	-60.58|3.88	51.37|15009.22
rxn47247	nan	nan
rxn47248	-8.88|3.72	nan
rxn47249	nan	nan
rxn47250	nan	nan
rxn47251	-3.11|4.34	-1.29|0.62
rxn47252	7.22|2.0	-3.52|0.59
rxn47253	nan	nan
rxn47254	-14.03|5.23	nan
rxn47255	nan	nan
rxn47256	7.22|4.62	-4.69|0.33
rxn47257	nan	nan
rxn47258	nan	nan
rxn47259	-24.66|3.29	-18.81|0.66
rxn47260	2.16|6.14	-0.25|0.35
rxn47261	-1.13|1.05	6.89|1.11
rxn47262	nan	nan
rxn47263	nan	nan
rxn47264	nan	nan
rxn47265	-3.11|2.52	-0.85|0.42
rxn47266	14.28|6.29	nan
rxn47267	-6.35|6.83	-6.74|0.57
rxn47268	nan	nan
rxn47269	-14.03|9.91	50.28|16900.26
rxn47270	-41.51|0.97	-38.31|1.13
rxn47271	2.16|5.38	-0.25|0.35
rxn47272	nan	-104.70|0.81
rxn47273	nan	nan
rxn47274	-3.75|1.73	nan
rxn47275	nan	nan
rxn47276	nan	nan
rxn47277	nan	nan
rxn47278	nan	nan
rxn47279	7.73|12.54	4.21|1.84
rxn47280	nan	nan
rxn47281	0.0|5.13	nan
rxn47282	nan	nan
rxn47283	nan	nan
rxn47284	nan	nan
rxn47285	-1.7|7.58	nan
rxn47286	-4.72|2.4	0.64|1.29
rxn47287	-8.17|6.33	1.90|1.20
rxn47288	nan	nan
rxn47289	nan	nan
rxn47290	-6.22|14.87	-5.48|0.78
rxn47291	nan	nan
rxn47292	nan	nan
rxn47293	nan	nan
rxn47294	nan	nan
rxn47295	nan	nan
rxn47296	nan	nan
rxn47297	5.25|7.09	nan
rxn47298	3.76|6.24	3.47|0.38
rxn47299	0.0|2.09	0.09|0.71
rxn47300	nan	nan
rxn47301	nan	nan
rxn47302	-3.53|7.93	19.72|23900.57
rxn47303	nan	nan
rxn47304	nan	nan
rxn47305	0.0|10.06	nan
rxn47306	6.22|6.12	4.83|0.66
rxn47307	nan	nan
rxn47308	nan	nan
rxn47309	nan	nan
rxn47310	3.97|5.05	nan
rxn47311	-92.1|2.04	-78.51|1.55
rxn47312	nan	nan
rxn47313	nan	nan
rxn47314	-0.46|2.59	-0.95|0.68
rxn47315	7.22|2.69	-5.49|0.33
rxn47316	-30.67|2.03	-37.81|1.04
rxn47317	nan	nan
rxn47318	nan	nan
rxn47319	nan	nan
rxn47320	-9.8|6.35	-8.66|0.26
rxn47321	-15.16|6.96	-17.51|1.06
rxn47322	nan	nan
rxn47323	nan	nan
rxn47324	-3.14|1.45	-5.72|0.73
rxn47325	8.25|8.88	0.31|0.45
rxn47326	311.16|4.23	290.65|0.37
rxn47327	-1.7|5.85	46.30|28222.58
rxn47328	nan	nan
rxn47329	nan	nan
rxn47330	nan	nan
rxn47331	-8.76|6.66	-0.99|23900.57
rxn47332	nan	nan
rxn47333	7.06|7.33	7.12|0.32
rxn47334	nan	-54.50|3.70
rxn47335	-1.7|5.88	46.95|28222.58
rxn47336	9.53|8.91	53.29|16900.26
rxn47337	nan	nan
rxn47338	-58.99|4.64	nan
rxn47339	nan	nan
rxn47340	1.47|1.52	0.30|0.45
rxn47341	0.0|5.35	0.00|0.00
rxn47342	-69.82|6.33	-10.42|47801.15
rxn47343	nan	nan
rxn47344	-0.46|1.63	-3.18|0.66
rxn47345	-2.0|1.15	-2.16|0.44
rxn47346	nan	nan
rxn47347	nan	nan
rxn47348	nan	nan
rxn47349	0.0|7.21	nan
rxn47350	10.52|6.22	-11.87|1.68
rxn47351	-3.11|3.72	-4.58|0.59
rxn47352	nan	nan
rxn47353	0.0|13.5	7.06|0.62
rxn47354	nan	nan
rxn47355	nan	nan
rxn47356	nan	nan
rxn47357	3.71|2.4	nan
rxn47358	nan	nan
rxn47359	nan	nan
rxn47360	nan	nan
rxn47361	-4.72|2.06	-2.58|0.54
rxn47362	nan	nan
rxn47363	-5.33|5.02	12.66|23900.57
rxn47364	nan	nan
rxn47365	nan	nan
rxn47366	1.0|1.97	0.21|0.46
rxn47367	nan	nan
rxn47368	12.9|2.39	1.63|1.18
rxn47369	-3.09|1.43	-4.21|0.75
rxn47370	-1.46|3.97	-7.76|0.56
rxn47371	nan	nan
rxn47372	-10.77|5.0	-8.66|0.83
rxn47373	-3.61|6.21	-0.84|0.53
rxn47374	9.17|3.7	nan
rxn47375	nan	nan
rxn47376	3.76|6.13	4.38|0.23
rxn47377	nan	-4.89|0.53
rxn47378	nan	nan
rxn47379	nan	nan
rxn47380	nan	nan
rxn47381	nan	nan
rxn47382	-1.7|6.75	-5.35|0.53
rxn47383	-3.53|6.04	53.71|44033.95
rxn47384	-1.7|6.94	-3.82|0.49
rxn47385	nan	nan
rxn47386	nan	nan
rxn47387	nan	nan
rxn47388	nan	nan
rxn47389	0.0|2.39	2.57|1.01
rxn47390	nan	nan
rxn47391	nan	nan
rxn47392	nan	nan
rxn47393	nan	nan
rxn47394	nan	nan
rxn47395	nan	nan
rxn47396	nan	nan
rxn47397	nan	nan
rxn47398	nan	nan
rxn47399	127.05|1.58	45.32|1.63
rxn47400	-3.61|5.44	2.04|0.59
rxn47401	9.53|4.62	-0.09|0.79
rxn47402	16.11|3.29	85.16|15009.22
rxn47403	-53.18|8.74	-97.94|2.44
rxn47404	nan	nan
rxn47405	nan	nan
rxn47406	-89.76|6.17	-89.10|0.91
rxn47407	nan	nan
rxn47408	nan	nan
rxn47409	-104.6|7.95	-123.06|7504.61
rxn47410	-4.36|6.71	-1.84|23900.57
rxn47411	0.0|1.26	-2.18|0.46
rxn47412	nan	nan
rxn47413	nan	nan
rxn47414	nan	nan
rxn47415	-0.46|5.19	nan
rxn47416	4.57|3.97	20.92|34623.60
rxn47417	127.14|5.19	15.53|1.04
rxn47418	nan	nan
rxn47419	-2.0|6.4	-3.79|0.45
rxn47420	nan	nan
rxn47421	nan	nan
rxn47422	nan	nan
rxn47423	nan	nan
rxn47424	nan	nan
rxn47425	nan	nan
rxn47426	nan	nan
rxn47427	nan	nan
rxn47428	nan	nan
rxn47429	nan	nan
rxn47430	306.65|4.62	170.40|0.93
rxn47431	nan	nan
rxn47432	-33.71|2.12	-32.74|1.05
rxn47433	-81.93|9.0	nan
rxn47434	nan	nan
rxn47435	nan	nan
rxn47436	nan	nan
rxn47437	nan	nan
rxn47438	nan	nan
rxn47439	-9.08|3.14	-7.92|0.75
rxn47440	nan	nan
rxn47441	nan	nan
rxn47442	22.6|1.66	-0.54|11521.82
rxn47443	nan	nan
rxn47444	nan	nan
rxn47445	nan	nan
rxn47446	nan	nan
rxn47447	nan	nan
rxn47448	nan	nan
rxn47449	1.49|1.65	nan
rxn47450	0.0|7.43	-2.00|0.61
rxn47451	nan	nan
rxn47452	-6.71|0.69	nan
rxn47453	2.16|5.33	-0.25|0.35
rxn47454	nan	nan
rxn47455	nan	nan
rxn47456	nan	nan
rxn47457	nan	nan
rxn47458	nan	nan
rxn47459	152.66|4.74	-185.06|1.95
rxn47460	nan	nan
rxn47461	nan	nan
rxn47462	nan	nan
rxn47463	-5.29|6.57	-4.98|0.43
rxn47464	nan	nan
rxn47465	nan	nan
rxn47466	nan	nan
rxn47467	nan	nan
rxn47468	0.0|2.18	nan
rxn47469	nan	nan
rxn47470	-19.44|1.13	-15.14|0.79
rxn47471	0.0|2.32	nan
rxn47472	-3.8|5.42	nan
rxn47473	863.85|3.55	509.07|1.95
rxn47474	-0.52|1.47	1.05|0.29
rxn47475	nan	nan
rxn47476	nan	nan
rxn47477	nan	nan
rxn47478	nan	nan
rxn47479	nan	nan
rxn47480	nan	nan
rxn47481	nan	nan
rxn47482	-10.1|3.32	nan
rxn47483	nan	nan
rxn47484	nan	nan
rxn47485	nan	nan
rxn47486	nan	nan
rxn47487	nan	nan
rxn47488	0.59|7.13	5.18|0.82
rxn47489	-6.33|8.18	0.86|0.63
rxn47490	nan	nan
rxn47491	-16.03|4.87	nan
rxn47492	0.0|4.44	0.00|0.00
rxn47493	-20.81|4.45	62.03|14323.50
rxn47494	nan	nan
rxn47495	nan	nan
rxn47496	nan	nan
rxn47497	nan	nan
rxn47498	nan	nan
rxn47499	nan	nan
rxn47500	-3.61|6.06	-0.75|0.53
rxn47501	nan	nan
rxn47502	nan	nan
rxn47503	nan	nan
rxn47504	nan	nan
rxn47505	-6.35|5.38	-4.58|0.91
rxn47506	-21.47|1.95	-2.29|11521.82
rxn47507	nan	nan
rxn47508	nan	nan
rxn47509	9.14|11.22	0.61|0.91
rxn47510	nan	nan
rxn47511	nan	nan
rxn47512	-2.16|5.39	0.25|0.35
rxn47513	nan	nan
rxn47514	nan	nan
rxn47515	nan	nan
rxn47516	-6.35|4.58	-4.98|0.57
rxn47517	nan	nan
rxn47518	nan	nan
rxn47519	-3.61|5.86	1.26|0.59
rxn47520	nan	nan
rxn47521	nan	nan
rxn47522	nan	nan
rxn47523	nan	nan
rxn47524	-96.26|6.23	-96.56|1.09
rxn47525	nan	nan
rxn47526	nan	nan
rxn47527	-59.16|92.33	-74.07|7.84
rxn47528	-3.58|1.33	nan
rxn47529	nan	nan
rxn47530	-5.72|1.34	nan
rxn47531	nan	nan
rxn47532	9.59|6.29	nan
rxn47533	-12.27|3.99	-17.52|2.81
rxn47534	nan	nan
rxn47535	-0.5|10.11	nan
rxn47536	nan	nan
rxn47537	-1.7|10.64	-4.50|0.53
rxn47538	nan	nan
rxn47539	nan	nan
rxn47540	nan	nan
rxn47541	nan	nan
rxn47542	-614.47|4.13	-417.60|1.16
rxn47543	nan	nan
rxn47544	nan	nan
rxn47545	-80.83|2.32	-83.14|1.74
rxn47546	nan	nan
rxn47547	nan	nan
rxn47548	6.22|6.21	4.37|0.23
rxn47549	nan	nan
rxn47550	nan	nan
rxn47551	nan	nan
rxn47552	-12.81|1.23	-10.97|1.00
rxn47553	nan	nan
rxn47554	-2.14|4.22	-3.52|0.52
rxn47555	nan	nan
rxn47556	nan	nan
rxn47557	1.6|1.23	-1.79|0.45
rxn47558	nan	nan
rxn47559	nan	nan
rxn47560	nan	nan
rxn47561	nan	nan
rxn47562	nan	nan
rxn47563	7.34|4.93	nan
rxn47564	0.0|3.29	0.13|0.57
rxn47565	nan	nan
rxn47566	nan	nan
rxn47567	-104.91|13.08	nan
rxn47568	-4.31|6.12	nan
rxn47569	nan	nan
rxn47570	nan	nan
rxn47571	-12.96|6.86	nan
rxn47572	-2.14|9.92	-5.63|0.54
rxn47573	nan	nan
rxn47574	nan	14.50|2.18
rxn47575	nan	nan
rxn47576	nan	nan
rxn47577	3.76|6.15	4.27|0.32
rxn47578	nan	nan
rxn47579	nan	nan
rxn47580	nan	nan
rxn47581	nan	nan
rxn47582	nan	nan
rxn47583	0.4|5.46	nan
rxn47584	nan	nan
rxn47585	13.42|4.79	nan
rxn47586	-14.01|2.21	-37.01|1.40
rxn47587	nan	nan
rxn47588	nan	nan
rxn47589	nan	nan
rxn47590	nan	nan
rxn47591	nan	nan
rxn47592	nan	nan
rxn47593	-0.0|0.7	-2.73|1.17
rxn47594	nan	nan
rxn47595	nan	nan
rxn47596	-2.7|3.39	0.95|0.78
rxn47597	nan	nan
rxn47598	0.0|7.92	-0.46|0.31
rxn47599	nan	nan
rxn47600	-4.36|6.35	37.05|44033.95
rxn47601	-12.82|1.08	nan
rxn47602	0.0|3.04	0.50|0.30
rxn47603	nan	-198.62|30018.44
rxn47604	nan	nan
rxn47605	0.0|2.18	0.00|0.00
rxn47606	nan	nan
rxn47607	1.74|1.88	nan
rxn47608	-5.29|5.63	-5.88|0.49
rxn47609	-4.36|6.37	-1.90|23900.57
rxn47610	2.3|7.26	-0.63|0.38
rxn47611	nan	nan
rxn47612	nan	nan
rxn47613	nan	nan
rxn47614	nan	nan
rxn47615	nan	nan
rxn47616	nan	nan
rxn47617	nan	nan
rxn47618	-25.6|4.46	nan
rxn47619	-1.7|4.42	-6.08|0.56
rxn47620	nan	nan
rxn47621	-110.23|2.84	-121.21|1.47
rxn47622	nan	nan
rxn47623	nan	nan
rxn47624	-5.29|5.13	-5.29|0.61
rxn47625	nan	nan
rxn47626	nan	-9.10|2.09
rxn47627	-2.14|2.17	-4.88|0.66
rxn47628	nan	nan
rxn47629	0.0|14.01	nan
rxn47630	nan	nan
rxn47631	nan	nan
rxn47632	-1.7|10.47	nan
rxn47633	nan	nan
rxn47634	nan	nan
rxn47635	nan	nan
rxn47636	nan	-132.87|25051.08
rxn47637	nan	nan
rxn47638	-3.11|15.06	-2.96|0.42
rxn47639	nan	nan
rxn47640	2.16|7.89	3.20|0.82
rxn47641	0.0|7.08	-0.45|0.31
rxn47642	216.79|6.19	141.04|1.26
rxn47643	-0.19|1.51	-9.28|1.05
rxn47644	nan	nan
rxn47645	nan	nan
rxn47646	nan	nan
rxn47647	nan	nan
rxn47648	nan	nan
rxn47649	-2.46|0.56	-0.00|0.00
rxn47650	-3.11|4.34	-1.29|0.62
rxn47651	nan	nan
rxn47652	-13.83|4.44	nan
rxn47653	5.22|6.55	4.82|0.24
rxn47654	3.67|6.23	4.81|0.25
rxn47655	-9.8|6.41	-8.67|0.27
rxn47656	nan	nan
rxn47657	-16.03|4.87	nan
rxn47658	nan	nan
rxn47659	-29.0|1.62	-4.30|11521.82
rxn47660	-23.56|4.32	-3.28|0.10
rxn47661	nan	nan
rxn47662	nan	nan
rxn47663	nan	nan
rxn47664	nan	nan
rxn47665	nan	nan
rxn47666	-16.49|2.43	-15.60|1.33
rxn47667	5.22|6.12	nan
rxn47668	nan	nan
rxn47669	nan	nan
rxn47670	nan	nan
rxn47671	-27.76|3.44	nan
rxn47672	-6.64|0.97	-5.60|0.43
rxn47673	-9.8|6.57	-9.04|0.26
rxn47674	nan	nan
rxn47675	-4.36|6.45	-1.90|23900.57
rxn47676	5.31|1.81	nan
rxn47677	nan	nan
rxn47678	nan	nan
rxn47679	-9.8|6.14	-5.09|0.39
rxn47680	nan	nan
rxn47681	nan	nan
rxn47682	-26.29|14.59	2.28|47801.15
rxn47683	nan	nan
rxn47684	43.0|4.13	74.27|25051.08
rxn47685	-5.33|6.34	14.61|23900.57
rxn47686	-3.61|5.71	-1.21|0.68
rxn47687	3.76|8.59	4.36|0.24
rxn47688	-12.51|9.47	nan
rxn47689	nan	nan
rxn47690	nan	nan
rxn47691	nan	nan
rxn47692	nan	nan
rxn47693	nan	nan
rxn47694	nan	nan
rxn47695	nan	nan
rxn47696	nan	nan
rxn47697	-1.7|11.73	nan
rxn47698	nan	nan
rxn47699	7.22|2.24	0.72|0.33
rxn47700	-96.26|6.21	-97.00|1.25
rxn47701	nan	nan
rxn47702	-13.83|5.0	nan
rxn47703	nan	nan
rxn47704	nan	nan
rxn47705	nan	nan
rxn47706	nan	nan
rxn47707	nan	nan
rxn47708	nan	nan
rxn47709	nan	nan
rxn47710	-3.61|5.29	0.50|0.52
rxn47711	nan	nan
rxn47712	nan	nan
rxn47713	nan	nan
rxn47714	-95.83|7.25	-105.26|0.86
rxn47715	-3.94|4.35	8.71|0.55
rxn47716	-0.46|1.73	-1.90|0.71
rxn47717	-0.87|5.44	1.68|2.13
rxn47718	nan	nan
rxn47719	nan	nan
rxn47720	2.16|7.75	3.20|0.82
rxn47721	nan	nan
rxn47722	nan	nan
rxn47723	nan	nan
rxn47724	nan	nan
rxn47725	nan	nan
rxn47726	nan	nan
rxn47727	nan	nan
rxn47728	nan	nan
rxn47729	nan	nan
rxn47730	nan	nan
rxn47731	nan	nan
rxn47732	nan	nan
rxn47733	-9.8|6.15	-8.66|0.26
rxn47734	2.4|2.8	nan
rxn47735	-4.3|4.95	10.79|1.01
rxn47736	196.31|16.2	124.49|47801.15
rxn47737	nan	-94.97|23900.57
rxn47738	nan	nan
rxn47739	-0.5|11.5	nan
rxn47740	-3.11|4.33	-0.41|0.41
rxn47741	nan	nan
rxn47742	-71.36|10.0	-116.73|4.26
rxn47743	nan	nan
rxn47744	-11.99|3.5	nan
rxn47745	nan	nan
rxn47746	-0.87|8.18	0.65|2.10
rxn47747	nan	nan
rxn47748	-25.46|10.84	-5.65|47801.15
rxn47749	nan	nan
rxn47750	-1.7|15.27	-3.24|0.53
rxn47751	0.0|18.72	nan
rxn47752	-31.57|8.63	-49.22|0.21
rxn47753	-11.13|5.03	278.55|23900.57
rxn47754	7.22|3.95	-2.97|0.83
rxn47755	nan	nan
rxn47756	-0.46|2.14	-0.53|0.54
rxn47757	nan	nan
rxn47758	nan	nan
rxn47759	-3.61|6.67	1.05|0.54
rxn47760	nan	nan
rxn47761	nan	nan
rxn47762	-116.09|4.15	-100.93|1.26
rxn47763	nan	nan
rxn47764	nan	nan
rxn47765	nan	nan
rxn47766	nan	nan
rxn47767	1.11|8.41	-0.90|0.86
rxn47768	nan	nan
rxn47769	nan	nan
rxn47770	nan	nan
rxn47771	-7.07|7.42	nan
rxn47772	3.71|3.83	-5.07|0.47
rxn47773	nan	nan
rxn47774	nan	nan
rxn47775	nan	nan
rxn47776	-3.11|8.55	-0.99|1.44
rxn47777	nan	nan
rxn47778	-1.7|6.03	-14.66|0.63
rxn47779	nan	nan
rxn47780	-3.11|6.88	nan
rxn47781	nan	nan
rxn47782	-3.61|7.67	-2.28|0.53
rxn47783	nan	nan
rxn47784	-1.7|5.11	-3.89|0.39
rxn47785	-96.89|7.41	nan
rxn47786	nan	nan
rxn47787	nan	nan
rxn47788	1.39|5.22	-7.52|1.27
rxn47789	nan	nan
rxn47790	-6.6|3.38	-15.08|1.45
rxn47791	9.92|2.61	10.02|0.79
rxn47792	-11.11|11.3	-5.92|0.81
rxn47793	573.43|2.2	332.37|1.18
rxn47794	nan	nan
rxn47795	6.22|6.14	4.37|0.23
rxn47796	nan	nan
rxn47797	nan	nan
rxn47798	-3.63|4.41	6.18|0.82
rxn47799	nan	nan
rxn47800	3.76|6.27	nan
rxn47801	nan	nan
rxn47802	-2.67|4.78	nan
rxn47803	nan	-11.75|2.12
rxn47804	3.67|6.29	4.81|0.24
rxn47805	nan	nan
rxn47806	-8.35|5.48	61.77|23900.57
rxn47807	-1.83|1.4	nan
rxn47808	-21.52|3.9	nan
rxn47809	nan	nan
rxn47810	nan	nan
rxn47811	nan	nan
rxn47812	-11.13|5.99	nan
rxn47813	-9.33|16.03	-6.77|1.25
